#{"t_start": 1760181361.6154354, "env_id": "None"}
r,l,t
101.0,1,13.986563
101.0,1,13.987812
101.0,2,13.990042
101.0,1,13.991252
101.0,2,13.993491
102.0,2,13.995857
104.0,4,14.001358
102.0,2,14.003849
105.0,6,14.010958
101.0,2,14.013455
101.0,1,14.014709
101.0,1,14.016263
101.0,1,14.017625
101.0,3,14.021379
101.0,1,14.022592
103.0,4,14.027365
101.0,1,14.028612
102.0,2,14.03105
106.0,6,14.04216
104.0,5,14.04894
104.0,4,14.053963
105.0,10,14.06882
101.0,1,14.07101
101.0,1,14.072984
103.0,3,14.078292
101.0,1,14.080525
101.0,1,14.081943
101.0,1,14.083443
101.0,1,14.084712
101.0,1,14.085944
101.0,1,14.087234
107.0,10,14.099543
102.0,4,14.104345
101.0,3,14.107825
105.0,5,14.114481
101.0,2,14.116761
104.0,4,14.121645
101.0,1,14.122871
101.0,2,14.125394
101.0,1,14.127602
101.0,1,14.129474
103.0,4,14.136521
101.0,1,14.138271
102.0,3,14.142942
101.0,1,14.144227
101.0,1,14.145569
101.0,2,14.147876
102.0,2,14.150214
101.0,1,14.151367
102.0,2,14.154295
101.0,1,14.155544
104.0,4,14.161132
102.0,2,14.163554
101.0,1,14.164783
102.0,3,14.168338
101.0,2,14.170867
101.0,1,14.17211
101.0,1,14.17391
101.0,2,14.177834
102.0,2,14.181361
101.0,1,14.183257
103.0,3,14.18863
101.0,1,14.19077
101.0,2,14.194395
101.0,2,14.198119
101.0,1,14.199946
101.0,1,14.201709
101.0,1,14.203537
101.0,1,14.205671
101.0,2,14.208213
101.0,1,14.209373
101.0,1,14.210586
102.0,3,14.214134
101.0,1,14.215335
101.0,1,14.216729
4.0,10,14.228743
102.0,2,14.231619
104.0,4,14.236465
101.0,1,14.238599
104.0,4,14.245709
104.0,7,14.256668
101.0,1,14.257902
101.0,1,14.259153
101.0,2,14.261601
105.0,6,14.269455
101.0,1,14.270742
102.0,2,14.273058
101.0,1,14.27429
102.0,3,14.278501
103.0,4,14.286015
101.0,2,14.289514
101.0,1,14.291689
101.0,1,14.293491
101.0,1,14.295417
101.0,1,14.297265
102.0,3,14.302122
101.0,1,14.303344
103.0,3,14.307044
101.0,1,14.308263
101.0,2,20.36956
102.0,3,20.374676
102.0,3,20.378225
101.0,1,20.379506
101.0,1,20.38077
101.0,1,20.382079
102.0,3,20.385861
101.0,1,20.387208
102.0,4,20.392346
101.0,1,20.393658
101.0,1,20.394868
104.0,4,20.399818
101.0,1,20.401065
101.0,2,20.403569
104.0,4,20.409061
101.0,1,20.410275
104.0,6,20.417575
101.0,1,20.418771
101.0,1,20.419959
101.0,1,20.421756
101.0,1,20.423081
101.0,2,20.425404
101.0,1,20.426651
101.0,1,20.427969
101.0,1,20.429278
101.0,2,20.431851
101.0,1,20.433133
103.0,7,20.442006
102.0,3,20.445519
102.0,2,20.448127
105.0,5,20.455377
101.0,1,20.456706
101.0,1,20.458096
102.0,2,20.460693
104.0,5,20.466715
102.0,2,20.469499
102.0,2,20.471958
101.0,1,20.473267
104.0,5,20.479379
102.0,2,20.481856
101.0,1,20.483133
102.0,3,20.487456
101.0,2,20.489982
101.0,1,20.4913
101.0,1,20.49247
101.0,1,20.493683
101.0,2,20.496168
101.0,1,20.497552
101.0,1,20.498947
101.0,1,20.500156
102.0,2,20.50292
102.0,2,20.505406
102.0,2,20.507832
103.0,3,20.511487
101.0,1,20.512757
102.0,2,20.515174
101.0,1,20.516773
102.0,3,20.520877
101.0,1,20.522361
102.0,2,20.526809
102.0,2,20.530474
102.0,2,20.533939
102.0,2,20.536439
103.0,3,20.540065
105.0,5,20.546192
103.0,5,20.55267
102.0,3,20.556269
101.0,1,20.557532
101.0,1,20.558731
101.0,2,20.561217
101.0,1,20.562602
102.0,2,20.565501
101.0,1,20.566815
101.0,1,20.568023
101.0,2,20.5704
101.0,1,20.571552
101.0,1,20.572888
101.0,4,20.578774
101.0,1,20.579962
101.0,1,20.581265
101.0,2,20.583728
101.0,1,20.584937
102.0,3,20.588487
102.0,3,20.592372
102.0,2,20.595288
101.0,2,20.597805
102.0,2,20.600167
102.0,2,20.602592
101.0,1,20.603864
102.0,2,20.606468
101.0,1,20.607787
101.0,1,20.60939
102.0,2,20.611873
101.0,1,20.613167
102.0,2,20.615424
101.0,1,20.616578
102.0,2,20.619146
101.0,1,20.620473
101.0,1,20.62166
101.0,1,20.622954
102.0,3,20.627035
101.0,1,20.628242
101.0,1,20.629566
101.0,2,20.632101
101.0,1,20.633307
102.0,2,20.636018
101.0,1,20.637235
101.0,1,20.63846
101.0,1,20.639876
101.0,1,20.6412
102.0,3,20.644849
102.0,3,20.648414
103.0,3,20.652128
101.0,1,20.653406
103.0,3,20.659609
101.0,1,20.661482
101.0,3,20.666702
101.0,2,20.671141
102.0,2,20.673759
101.0,1,20.675056
102.0,2,20.677465
101.0,1,20.678736
101.0,1,20.679995
101.0,1,20.681295
101.0,1,20.682532
101.0,1,20.683784
101.0,1,20.685446
103.0,5,20.694831
101.0,1,20.697074
101.0,1,20.699194
103.0,3,20.704145
101.0,1,20.705855
103.0,3,20.709548
104.0,4,20.714391
102.0,2,20.717016
102.0,2,20.720174
101.0,1,20.721673
101.0,1,20.722995
102.0,2,20.725526
101.0,2,20.728115
101.0,1,20.729343
103.0,3,20.732805
101.0,1,20.734482
103.0,3,20.738323
103.0,3,20.742068
101.0,1,20.74333
102.0,2,20.745756
102.0,2,20.748245
101.0,1,20.749904
102.0,2,20.752388
101.0,1,20.753699
101.0,1,20.754988
101.0,1,20.756191
102.0,2,20.75863
101.0,2,20.761179
101.0,1,20.762497
103.0,3,20.766541
101.0,1,20.767867
101.0,1,20.769085
101.0,1,20.770262
101.0,2,20.772635
101.0,1,20.773858
101.0,2,20.7764
101.0,1,20.777598
101.0,1,20.778859
101.0,2,20.781859
106.0,7,20.790711
101.0,1,20.792047
102.0,3,20.795702
101.0,1,20.797204
101.0,1,20.798655
101.0,1,20.799876
101.0,1,20.801141
102.0,3,20.804704
101.0,1,20.805951
102.0,2,20.808422
102.0,2,20.810887
103.0,4,20.816113
102.0,3,20.819772
101.0,1,20.821085
103.0,4,20.826266
103.0,4,20.832937
102.0,2,20.835655
101.0,2,20.838051
102.0,2,20.840417
102.0,2,20.842887
104.0,4,20.848121
102.0,3,20.851722
101.0,2,20.854225
101.0,1,20.855558
104.0,7,20.866282
104.0,6,20.876787
104.0,5,20.882884
103.0,5,20.888707
101.0,1,20.89003
101.0,1,20.891228
102.0,2,20.894838
101.0,1,20.896665
101.0,1,20.89856
104.0,5,20.90796
101.0,1,20.910091
101.0,1,20.911532
101.0,1,20.912886
102.0,2,20.915467
101.0,1,20.916774
102.0,3,20.920593
101.0,1,20.921831
103.0,4,20.926767
101.0,1,20.928017
102.0,2,20.930429
104.0,4,20.935488
102.0,2,20.937991
104.0,5,20.944428
101.0,1,20.945643
101.0,1,20.94697
102.0,3,20.950759
101.0,1,20.95207
102.0,3,20.957024
101.0,1,20.958803
101.0,1,20.960572
104.0,4,20.968023
101.0,1,20.969853
101.0,1,20.972368
101.0,1,20.973751
102.0,2,20.976181
102.0,2,20.978547
101.0,1,20.97979
102.0,2,20.982439
101.0,1,20.983735
101.0,1,20.984951
101.0,1,20.98621
101.0,1,20.988101
101.0,1,20.989395
101.0,1,20.990756
101.0,1,20.992095
106.0,8,21.005447
103.0,3,21.009163
101.0,3,21.013588
102.0,4,21.019956
101.0,1,21.021653
101.0,1,21.022934
101.0,2,21.025409
101.0,2,21.027848
101.0,1,21.029159
101.0,1,21.030423
102.0,2,21.033505
104.0,5,21.043012
102.0,2,21.04673
101.0,1,21.04855
101.0,1,21.050159
101.0,1,21.051495
101.0,1,21.052763
102.0,2,21.055047
102.0,3,21.05874
101.0,1,21.059954
101.0,1,21.061219
101.0,2,21.064679
101.0,1,21.066141
102.0,2,21.068738
101.0,1,21.070082
101.0,1,21.071262
101.0,1,21.072516
102.0,2,21.075111
104.0,4,21.080385
101.0,1,21.081615
101.0,1,21.082775
101.0,1,21.084035
101.0,1,21.085323
102.0,2,21.087855
102.0,2,21.090449
102.0,2,21.092996
101.0,1,21.094286
102.0,2,21.097666
101.0,1,21.099024
101.0,1,21.100268
101.0,1,21.101635
101.0,1,21.102936
102.0,3,21.106702
101.0,1,21.1079
101.0,2,21.110923
103.0,3,21.114688
102.0,3,21.118501
102.0,2,21.121034
102.0,2,21.123495
103.0,4,21.130137
102.0,2,21.133817
101.0,1,21.135697
104.0,5,21.14223
101.0,1,21.143528
101.0,1,21.144783
102.0,2,21.147194
101.0,2,21.14962
101.0,1,21.150878
101.0,2,21.153354
101.0,1,21.15453
101.0,1,21.155831
101.0,1,21.157101
104.0,5,21.165627
102.0,4,21.17072
101.0,1,21.171976
101.0,1,21.173231
102.0,2,21.176129
103.0,4,21.180866
101.0,2,21.183327
101.0,1,21.184589
101.0,1,21.185844
101.0,1,21.187148
101.0,2,21.190039
101.0,3,21.195527
102.0,3,21.200732
102.0,2,21.204436
101.0,1,21.206933
101.0,1,21.208626
101.0,1,21.209904
101.0,1,21.211115
102.0,3,21.214755
101.0,1,21.216009
101.0,1,21.217279
102.0,2,21.219783
101.0,1,21.221803
101.0,1,21.223759
101.0,1,21.22544
101.0,1,21.227285
104.0,4,21.234508
101.0,1,21.236437
103.0,4,21.241683
102.0,2,21.243999
102.0,4,21.248804
103.0,5,21.255939
101.0,1,21.25766
102.0,2,21.260956
101.0,1,21.262394
101.0,1,21.263638
101.0,1,21.264856
104.0,5,21.272275
101.0,1,21.273525
102.0,2,21.275953
101.0,1,21.277243
101.0,1,21.278463
101.0,1,21.279796
102.0,2,21.282348
101.0,1,21.28387
101.0,1,21.285286
103.0,3,21.289258
101.0,1,21.290795
102.0,2,21.293722
101.0,1,21.295981
103.0,3,21.300802
106.0,7,21.309051
101.0,1,21.310432
101.0,1,21.311725
104.0,5,21.318252
101.0,1,21.319464
101.0,1,21.320667
101.0,1,21.321984
101.0,1,21.323189
104.0,4,21.32811
101.0,1,21.329557
102.0,3,21.333173
103.0,3,21.336506
103.0,3,21.340075
101.0,1,21.341426
101.0,2,21.343999
101.0,2,21.347566
101.0,1,21.348826
101.0,1,21.350138
101.0,1,21.351417
101.0,1,21.352655
104.0,4,21.357794
101.0,1,21.359092
101.0,1,21.360371
104.0,4,21.365741
101.0,1,21.367012
101.0,1,21.368276
103.0,3,21.371951
101.0,1,21.37327
101.0,1,21.374547
106.0,8,21.384808
101.0,1,21.386069
101.0,2,21.388658
101.0,1,21.389921
102.0,2,21.392494
103.0,3,21.396414
101.0,1,21.39768
103.0,4,21.402633
102.0,2,21.405026
102.0,2,21.407546
101.0,1,21.408794
105.0,7,21.417753
102.0,3,21.421549
101.0,1,21.422864
101.0,1,21.424381
102.0,2,21.430397
102.0,2,21.434663
101.0,2,21.438397
101.0,1,21.441113
101.0,1,21.443719
102.0,2,21.448536
104.0,5,21.455024
104.0,7,21.463379
104.0,5,21.470222
101.0,1,21.471634
101.0,1,21.472864
101.0,1,21.474077
101.0,1,21.475332
101.0,1,21.476587
101.0,1,21.47786
104.0,5,21.483918
101.0,1,21.485281
104.0,4,21.490495
104.0,4,21.4951
103.0,3,21.498706
101.0,1,21.499897
103.0,3,21.504045
104.0,4,21.50883
102.0,2,21.511351
101.0,1,21.512557
101.0,2,21.515004
102.0,2,21.518219
101.0,1,21.520032
104.0,5,21.526236
101.0,1,21.527509
101.0,1,21.528801
101.0,2,21.531309
101.0,1,21.532611
101.0,1,21.534213
101.0,1,21.535497
101.0,1,21.536788
101.0,2,21.539076
101.0,1,21.540313
101.0,1,21.541722
101.0,1,21.542997
102.0,2,21.545707
101.0,1,21.546988
101.0,1,21.548805
101.0,1,21.55007
101.0,1,21.55137
102.0,2,21.553645
102.0,2,21.556174
101.0,1,21.557421
104.0,4,21.562353
101.0,1,21.563545
102.0,2,21.566557
104.0,4,21.57145
101.0,1,21.572762
101.0,1,21.573926
101.0,1,21.57534
101.0,1,21.576675
101.0,1,21.577936
101.0,1,21.579299
101.0,1,21.580881
101.0,1,21.582131
101.0,2,21.584616
101.0,1,21.585785
101.0,1,21.587006
101.0,1,21.588162
101.0,1,21.589479
101.0,4,21.594276
101.0,1,21.595532
101.0,1,21.597228
101.0,2,21.599883
101.0,1,21.601573
101.0,1,21.603175
101.0,1,21.604533
102.0,2,21.606986
102.0,3,21.610554
101.0,1,21.611965
101.0,1,21.613418
101.0,1,21.614656
101.0,1,21.615872
101.0,1,21.617084
101.0,1,21.618356
101.0,1,21.619609
101.0,1,21.620768
104.0,4,21.625648
101.0,1,21.626986
102.0,3,21.630962
101.0,1,21.632227
102.0,2,21.634664
101.0,2,21.638236
101.0,1,21.639916
101.0,1,21.641341
103.0,3,21.645315
101.0,1,21.646582
102.0,4,21.651556
101.0,1,21.652864
102.0,2,21.655358
101.0,1,21.656776
102.0,2,21.659611
102.0,2,21.66634
101.0,1,21.66846
102.0,3,21.672416
101.0,1,21.673691
101.0,1,21.676221
103.0,3,21.681736
101.0,1,21.68346
102.0,2,21.686505
102.0,2,21.689025
101.0,1,21.690711
101.0,1,21.692051
101.0,1,21.693262
103.0,4,21.698069
101.0,1,21.699382
101.0,2,21.702059
102.0,3,21.706216
103.0,4,21.711086
102.0,3,21.714503
101.0,1,21.715771
101.0,1,21.717108
101.0,1,21.718493
102.0,3,21.722994
101.0,1,21.724423
105.0,6,21.731899
104.0,5,21.738686
101.0,1,21.739945
101.0,1,21.741161
103.0,3,21.74484
104.0,6,21.752481
101.0,2,21.755189
103.0,3,21.758776
101.0,2,21.761186
101.0,2,21.763803
102.0,2,21.766474
101.0,1,21.768489
101.0,1,21.770467
102.0,3,21.775811
101.0,1,21.777726
101.0,1,21.77964
101.0,1,21.781501
103.0,3,21.786209
101.0,2,21.788688
101.0,1,21.789901
101.0,1,21.791169
101.0,1,21.79242
101.0,2,21.794947
101.0,1,21.796284
101.0,1,21.797576
101.0,1,21.799291
101.0,1,21.800764
101.0,1,21.802086
101.0,2,21.804914
101.0,1,21.806562
101.0,1,21.80791
101.0,1,21.80919
101.0,1,21.810479
101.0,1,21.811748
102.0,2,21.814173
103.0,3,21.818535
101.0,2,21.82106
101.0,1,21.822345
103.0,4,21.827375
101.0,1,21.828716
105.0,5,21.835696
102.0,2,21.838386
101.0,1,21.839704
101.0,1,21.840938
101.0,1,21.842279
104.0,4,21.847352
102.0,2,21.849987
102.0,2,21.852304
101.0,2,21.8548
102.0,3,21.858611
102.0,2,21.861086
101.0,1,21.862339
101.0,1,21.864742
101.0,1,21.866095
101.0,1,21.867373
101.0,1,21.868561
101.0,2,21.871051
101.0,1,21.872303
102.0,2,21.874744
105.0,6,21.882649
102.0,2,21.885169
101.0,1,21.886467
101.0,1,21.887726
101.0,1,21.88897
101.0,2,21.89166
101.0,1,21.892905
101.0,1,21.894266
101.0,1,21.895891
101.0,1,21.897248
104.0,6,21.904613
101.0,1,21.905838
101.0,1,21.907571
102.0,3,21.911977
101.0,1,21.913378
101.0,1,21.914678
101.0,1,21.916111
101.0,1,21.918647
103.0,3,21.924878
101.0,1,21.926928
102.0,2,21.929466
101.0,1,21.930785
102.0,2,21.933084
102.0,3,21.936723
101.0,1,21.937958
103.0,4,21.943331
101.0,1,21.944531
104.0,5,21.950329
101.0,1,21.951639
102.0,2,21.954247
102.0,2,21.956822
101.0,1,21.95821
101.0,1,21.960179
106.0,7,21.972684
101.0,2,21.975961
102.0,2,21.978404
101.0,1,21.979616
101.0,1,21.98077
102.0,2,21.983288
101.0,1,21.984529
101.0,2,21.987191
104.0,5,21.995354
101.0,2,21.998721
101.0,1,22.00051
101.0,1,22.002359
101.0,1,22.004314
105.0,6,22.015473
101.0,1,22.017212
101.0,1,22.01907
102.0,2,22.022767
101.0,1,22.024089
102.0,3,22.027857
103.0,3,22.031672
102.0,2,22.034121
101.0,1,22.035381
102.0,2,22.03881
101.0,2,22.041639
103.0,3,22.045548
104.0,4,22.050793
101.0,1,22.052008
101.0,1,22.053554
101.0,1,22.054906
105.0,5,22.061109
101.0,1,22.062257
101.0,1,22.063561
101.0,1,22.064749
101.0,1,22.065995
103.0,3,22.070223
101.0,1,22.071569
101.0,1,22.072833
101.0,1,22.074105
101.0,1,22.075315
104.0,4,22.080271
101.0,1,22.08151
101.0,1,22.08276
101.0,1,22.083947
101.0,2,22.086708
101.0,1,22.087949
102.0,2,22.090377
103.0,3,22.09391
103.0,4,22.099013
102.0,2,22.102053
101.0,1,22.104064
101.0,1,22.105894
101.0,1,22.107798
102.0,2,22.111298
101.0,1,22.113251
101.0,1,22.115201
103.0,3,22.120081
101.0,1,22.121347
101.0,1,22.122779
101.0,1,22.124057
101.0,1,22.125273
101.0,1,22.126536
101.0,1,22.127751
101.0,1,22.129066
102.0,3,22.13291
101.0,1,22.134265
102.0,2,22.136884
101.0,1,22.138057
104.0,5,22.144214
101.0,1,22.145602
101.0,1,22.147331
102.0,2,22.15035
101.0,1,22.151994
101.0,1,22.153867
101.0,1,22.156597
101.0,1,22.158758
101.0,1,22.160665
101.0,1,22.162476
104.0,4,22.168056
101.0,2,22.17067
101.0,1,22.172056
101.0,1,22.173336
101.0,1,22.1746
101.0,1,22.175879
102.0,2,22.178378
102.0,2,22.18169
101.0,2,22.184246
103.0,3,22.187951
101.0,1,22.18925
101.0,1,22.190404
101.0,1,22.191704
104.0,4,22.196844
101.0,1,22.198103
104.0,5,22.204249
101.0,2,22.20681
101.0,1,22.208122
103.0,6,22.215813
102.0,2,22.218263
101.0,1,22.219605
101.0,1,22.220896
102.0,2,22.223566
101.0,1,22.224999
101.0,1,22.226332
101.0,3,22.230217
101.0,1,22.231493
101.0,1,22.232766
105.0,8,22.242561
102.0,2,22.245803
101.0,1,22.247161
101.0,3,22.25082
101.0,1,22.25208
101.0,2,22.254555
104.0,6,22.262316
101.0,1,22.263548
101.0,2,22.266178
102.0,2,22.268639
104.0,6,22.276774
102.0,2,22.280488
101.0,1,22.281787
101.0,1,22.283004
101.0,1,22.28429
101.0,1,22.28552
104.0,4,22.290493
102.0,2,22.293226
101.0,1,22.29448
102.0,3,22.297775
101.0,1,22.298987
106.0,6,22.306251
101.0,1,22.308048
102.0,2,22.310911
101.0,2,22.313759
101.0,1,22.315095
102.0,2,22.317985
102.0,2,22.320569
101.0,1,22.321747
105.0,5,22.328144
101.0,1,22.329352
101.0,1,22.330617
101.0,1,22.331816
101.0,1,22.333075
103.0,3,22.336853
103.0,4,22.342649
101.0,1,22.343832
101.0,1,22.345252
101.0,1,22.346588
101.0,1,22.348426
101.0,1,22.350182
101.0,1,22.351585
104.0,4,22.357387
101.0,1,22.358603
101.0,1,22.359808
101.0,1,22.361028
103.0,4,22.366076
102.0,3,22.369858
104.0,4,22.375523
102.0,5,22.381829
101.0,1,22.383244
101.0,1,22.384692
101.0,2,22.387304
101.0,1,22.388584
101.0,1,22.389846
102.0,3,22.393313
101.0,1,22.394623
102.0,3,22.398387
101.0,1,22.399703
102.0,3,22.403835
102.0,2,22.406378
103.0,3,22.410093
102.0,2,22.412554
101.0,1,22.413902
101.0,2,22.41736
101.0,2,22.421082
101.0,1,22.422771
102.0,3,22.426575
101.0,1,22.427845
103.0,4,22.432411
101.0,1,22.434602
101.0,1,22.436893
101.0,1,22.438793
101.0,3,22.444735
101.0,1,22.446741
101.0,1,22.448078
101.0,1,22.449541
101.0,1,22.450846
104.0,4,22.455759
102.0,2,22.458401
101.0,1,22.45962
101.0,1,22.46102
101.0,1,22.462365
104.0,5,22.471086
101.0,1,22.472978
104.0,4,22.480192
102.0,2,22.484251
101.0,1,22.486243
101.0,2,22.490022
101.0,1,22.491966
101.0,1,22.493867
101.0,1,22.495673
102.0,2,22.498963
103.0,5,22.504823
102.0,2,22.50726
101.0,1,22.508569
101.0,1,22.509811
101.0,1,22.511057
101.0,1,22.512573
104.0,4,22.519948
101.0,1,22.521749
102.0,2,22.525403
101.0,1,22.527246
101.0,1,22.529054
101.0,1,22.530436
101.0,1,22.53168
101.0,1,22.532965
101.0,2,22.535516
101.0,1,22.536843
101.0,1,22.538213
102.0,2,22.540793
101.0,1,22.542121
101.0,1,22.543461
101.0,1,22.544793
101.0,1,22.546163
101.0,1,22.547498
101.0,1,22.548712
101.0,1,22.550095
101.0,1,22.551386
102.0,2,22.553863
101.0,1,22.555154
101.0,1,22.556516
101.0,1,22.557821
101.0,2,22.560241
101.0,1,22.562512
102.0,2,22.565915
102.0,2,22.569502
101.0,1,22.57153
101.0,2,22.575296
104.0,4,22.580697
101.0,1,22.582011
101.0,1,22.58327
101.0,1,22.584429
101.0,2,22.586853
101.0,5,22.594215
102.0,2,22.59659
101.0,1,22.597848
102.0,2,22.600224
101.0,1,22.601388
101.0,2,22.603812
101.0,1,22.605066
102.0,3,22.609283
101.0,1,22.610737
102.0,2,22.615029
102.0,2,22.620171
101.0,1,22.622256
102.0,2,22.626093
101.0,1,22.629056
101.0,1,22.631154
101.0,1,22.632973
101.0,1,22.634697
101.0,1,22.636499
101.0,1,22.638427
102.0,2,22.641587
101.0,1,22.64294
101.0,1,22.644236
101.0,1,22.645544
102.0,4,22.650799
101.0,1,22.652067
101.0,1,22.653339
102.0,2,22.65675
101.0,1,22.65838
104.0,6,22.665904
101.0,2,22.668677
101.0,1,22.670027
101.0,1,22.671962
101.0,1,22.673366
102.0,2,22.675925
102.0,3,22.679762
105.0,5,22.686841
105.0,6,22.694087
101.0,2,22.696597
101.0,1,22.698172
101.0,1,22.69943
101.0,1,22.700688
101.0,3,22.706261
101.0,1,22.708086
102.0,2,22.711601
101.0,1,22.713655
101.0,1,22.71541
101.0,1,22.717345
101.0,1,22.719828
104.0,4,22.726913
102.0,2,22.730674
101.0,1,22.732584
101.0,1,22.734334
103.0,4,22.740269
101.0,1,22.742072
103.0,3,22.747574
101.0,1,22.749928
101.0,1,22.751753
101.0,1,22.753664
101.0,1,22.755586
101.0,1,22.757361
101.0,1,22.759237
101.0,1,22.761218
101.0,1,22.763202
101.0,1,22.765094
101.0,1,22.766483
101.0,1,22.767812
101.0,1,22.769
102.0,2,22.771382
101.0,1,22.772538
101.0,1,22.773756
102.0,3,22.777086
101.0,1,22.778337
101.0,2,22.781323
101.0,1,22.782639
101.0,1,22.784021
101.0,4,22.78885
101.0,1,22.790067
101.0,1,22.79137
101.0,1,22.792745
101.0,1,22.794044
101.0,2,22.796742
101.0,1,22.798157
101.0,1,22.799433
103.0,5,22.805655
102.0,3,22.809093
102.0,4,22.814702
101.0,1,22.815959
101.0,1,22.817139
102.0,2,22.819693
101.0,1,22.82093
101.0,1,22.822211
101.0,1,22.823668
102.0,2,22.826228
101.0,1,22.827604
102.0,2,22.830383
101.0,3,22.834195
103.0,3,22.839133
101.0,1,22.840947
101.0,1,22.842797
101.0,1,22.844942
101.0,1,22.84702
102.0,2,22.850911
101.0,1,22.852804
106.0,7,22.862545
101.0,2,22.865072
101.0,1,22.866279
101.0,1,22.867544
101.0,1,22.868762
102.0,2,22.87133
102.0,2,22.873857
101.0,1,22.875157
101.0,2,22.878472
101.0,1,22.879694
101.0,1,22.880973
101.0,1,22.88229
101.0,1,22.88354
101.0,1,22.884817
102.0,3,22.888438
101.0,1,22.889657
101.0,1,22.891387
104.0,5,22.897655
101.0,1,22.89901
104.0,5,22.905106
101.0,1,22.906515
103.0,3,22.912214
101.0,1,22.914094
101.0,1,22.9159
102.0,3,22.921719
101.0,1,22.923006
102.0,2,22.92562
101.0,1,22.926921
102.0,3,22.930623
104.0,4,22.93526
101.0,1,22.936522
101.0,1,22.93827
101.0,1,22.939681
101.0,1,22.940976
102.0,2,22.943433
101.0,1,22.944645
101.0,1,22.945905
102.0,3,22.951412
101.0,1,22.953427
103.0,3,22.95828
101.0,2,22.960721
101.0,1,22.961979
101.0,1,22.963292
102.0,2,22.965806
101.0,1,22.967104
103.0,3,22.971215
101.0,1,22.972442
101.0,2,22.97486
101.0,1,22.976161
103.0,4,22.981699
104.0,5,22.989095
101.0,1,22.990362
103.0,3,22.994034
102.0,2,22.996396
102.0,3,23.001047
101.0,1,23.002492
101.0,1,23.003796
102.0,2,23.006308
101.0,3,23.009816
101.0,1,23.011059
104.0,5,23.018345
101.0,1,23.020224
101.0,1,23.02182
101.0,1,23.023196
104.0,4,23.028308
104.0,4,23.033674
101.0,1,23.034932
101.0,1,23.036207
101.0,1,23.037555
101.0,1,23.038964
101.0,1,23.040665
101.0,1,23.042442
102.0,5,23.048633
103.0,4,23.053305
101.0,1,23.054595
102.0,2,23.05722
102.0,2,23.059788
101.0,1,23.061052
101.0,1,23.062431
101.0,1,23.063756
101.0,1,23.06572
101.0,1,23.066997
103.0,3,23.07066
101.0,1,23.071875
101.0,3,23.075554
101.0,2,23.078183
101.0,1,23.079532
101.0,1,23.081016
105.0,5,23.087091
101.0,1,23.088369
102.0,2,23.090893
102.0,2,23.093494
101.0,1,23.094709
102.0,2,23.097698
101.0,2,23.101106
103.0,3,23.106215
101.0,1,23.108156
104.0,4,23.115564
101.0,1,23.117445
101.0,2,23.121371
101.0,1,23.123585
102.0,3,23.129375
101.0,1,23.130662
101.0,2,23.133079
101.0,1,23.134295
101.0,1,23.135545
103.0,3,23.139305
101.0,1,23.140552
101.0,1,23.141894
101.0,2,23.144629
101.0,1,23.145926
101.0,1,23.147175
102.0,2,23.149601
101.0,1,23.150899
101.0,1,23.152188
106.0,6,23.159763
101.0,1,23.161175
101.0,1,23.162491
101.0,1,23.163801
103.0,3,23.167192
101.0,1,23.168463
101.0,1,23.169704
101.0,1,23.171086
101.0,1,23.172303
104.0,4,23.179294
103.0,3,23.184554
101.0,1,23.186569
101.0,1,23.188558
101.0,1,23.190559
102.0,2,23.193592
101.0,1,23.194872
101.0,1,23.196234
104.0,4,23.200946
101.0,1,23.202331
105.0,5,23.209961
101.0,2,23.213579
103.0,4,23.221282
101.0,2,23.223911
101.0,2,23.226295
101.0,1,23.227513
102.0,2,29.101017
101.0,1,29.102314
102.0,2,29.104779
101.0,2,29.107324
101.0,1,29.108592
101.0,1,29.10987
101.0,1,29.111271
102.0,2,29.113764
101.0,2,29.118025
102.0,2,29.121671
101.0,1,29.123646
101.0,2,29.12765
101.0,1,29.129744
103.0,3,29.133998
101.0,1,29.135386
101.0,3,29.139232
101.0,1,29.140568
101.0,1,29.141953
101.0,1,29.143288
101.0,1,29.144634
101.0,1,29.145878
101.0,1,29.147496
101.0,1,29.148847
101.0,1,29.150926
101.0,1,29.15293
101.0,1,29.154794
101.0,1,29.156681
101.0,1,29.158554
101.0,1,29.160527
101.0,1,29.162545
104.0,5,29.168795
104.0,4,29.174719
103.0,3,29.180779
101.0,1,29.18326
101.0,1,29.185521
102.0,2,29.190211
101.0,1,29.192873
101.0,1,29.195431
101.0,1,29.197231
101.0,1,29.198961
101.0,1,29.200827
101.0,1,29.20239
103.0,3,29.208298
101.0,1,29.20964
101.0,1,29.210943
102.0,4,29.216011
101.0,1,29.217386
102.0,2,29.219993
101.0,1,29.221332
103.0,3,29.236359
101.0,1,29.239148
104.0,4,29.246706
101.0,1,29.248564
102.0,2,29.252366
103.0,3,29.257106
102.0,2,29.259539
101.0,1,29.260757
101.0,2,29.263234
101.0,1,29.264484
101.0,1,29.265971
102.0,2,29.268561
101.0,1,29.269931
101.0,1,29.271451
101.0,1,29.272717
102.0,2,29.27534
101.0,1,29.276644
101.0,1,29.277933
101.0,1,29.2792
102.0,3,29.282889
101.0,1,29.284303
101.0,1,29.285674
101.0,1,29.288014
101.0,1,29.290015
101.0,1,29.291939
101.0,1,29.293862
101.0,1,29.295774
101.0,1,29.297783
103.0,3,29.303806
101.0,1,29.305823
101.0,1,29.307969
101.0,2,29.310606
101.0,2,29.313089
101.0,1,29.314354
101.0,1,29.31574
