#{"t_start": 1760181361.6227748, "env_id": "None"}
r,l,t
101.0,1,13.835611
101.0,1,13.837175
101.0,1,13.838562
104.0,4,13.843288
101.0,2,13.845713
103.0,3,13.849465
102.0,3,13.853882
103.0,4,13.858623
104.0,5,13.864178
101.0,2,13.866544
101.0,2,13.869005
101.0,2,13.873716
101.0,2,13.877433
101.0,1,13.879366
104.0,5,13.887311
101.0,1,13.888519
103.0,6,13.897936
101.0,1,13.899835
102.0,2,13.902217
101.0,1,13.903432
102.0,3,13.90703
104.0,5,13.913024
101.0,1,13.914319
102.0,2,13.917168
101.0,1,13.918446
101.0,1,13.919696
104.0,5,13.9258
103.0,4,13.931157
101.0,1,13.933158
102.0,2,13.936735
101.0,1,13.938516
102.0,3,13.944088
101.0,1,13.946002
101.0,1,13.947731
101.0,1,13.94911
101.0,2,13.951542
101.0,1,13.952718
101.0,1,13.953921
101.0,1,13.955128
101.0,2,13.957537
101.0,1,13.95892
101.0,1,13.960223
101.0,1,13.961491
102.0,4,13.966466
101.0,1,13.967743
103.0,3,13.971507
104.0,4,13.976228
101.0,2,13.979274
104.0,7,13.987376
101.0,1,13.988661
102.0,2,13.991326
103.0,3,13.995349
101.0,1,13.996616
101.0,1,13.997878
102.0,2,14.000181
103.0,4,14.004952
102.0,3,14.009037
101.0,1,14.010359
106.0,8,14.020101
102.0,4,14.025671
101.0,2,14.029397
101.0,1,14.031259
103.0,3,14.036106
101.0,1,14.037338
101.0,1,14.038525
101.0,1,14.040212
101.0,2,14.04292
101.0,1,14.044166
101.0,1,14.045419
101.0,1,14.046697
103.0,3,14.050183
101.0,1,14.051491
101.0,1,14.052682
101.0,2,14.055663
101.0,1,14.057587
101.0,1,14.059586
101.0,1,14.061609
102.0,4,14.069051
101.0,1,14.071123
101.0,1,14.073303
101.0,2,14.076152
102.0,2,14.07871
101.0,1,14.079973
102.0,2,14.082369
101.0,1,14.083658
104.0,4,14.088694
101.0,1,14.089861
101.0,1,14.091072
101.0,1,14.092308
102.0,2,14.094654
106.0,7,14.103622
101.0,1,14.104944
102.0,2,14.107222
103.0,5,14.113115
101.0,1,14.114383
101.0,1,14.115607
102.0,2,14.118221
101.0,1,14.120342
101.0,1,14.122283
101.0,1,14.12404
104.0,8,14.136996
102.0,4,14.14174
102.0,2,14.144103
102.0,2,14.147035
103.0,3,14.151356
101.0,1,14.152644
101.0,1,14.153869
106.0,7,14.162343
101.0,1,14.163606
103.0,3,14.168704
101.0,2,14.172262
101.0,1,14.1741
103.0,4,14.181456
102.0,2,14.185269
101.0,1,14.187179
101.0,1,14.18903
103.0,4,14.196276
101.0,2,14.199728
104.0,4,14.204481
101.0,1,14.205655
101.0,1,14.20687
101.0,1,14.20807
101.0,1,14.209506
103.0,5,14.215796
103.0,5,14.221452
101.0,1,14.22296
102.0,2,14.225566
102.0,3,14.229236
101.0,1,14.23139
102.0,2,14.234835
101.0,1,14.236655
102.0,2,14.240163
103.0,3,14.245426
102.0,3,14.249377
101.0,1,14.250641
104.0,4,14.255563
101.0,2,14.258065
101.0,1,14.259421
104.0,5,14.265797
5.0,10,14.282284
102.0,2,14.286229
101.0,1,14.288156
101.0,1,14.290078
101.0,1,14.291997
101.0,2,14.294832
101.0,1,14.296078
101.0,1,14.297291
103.0,3,14.301028
102.0,2,20.362346
101.0,1,20.364197
101.0,1,20.366125
101.0,1,20.367413
101.0,1,20.368582
104.0,4,20.373504
103.0,3,20.377251
101.0,1,20.378597
101.0,1,20.379942
101.0,1,20.381333
102.0,2,20.38387
101.0,1,20.385113
102.0,2,20.387602
101.0,1,20.388869
101.0,3,20.392562
101.0,1,20.393805
101.0,1,20.395062
102.0,2,20.398111
101.0,1,20.399361
101.0,1,20.400531
104.0,4,20.405199
101.0,1,20.406407
101.0,1,20.407639
101.0,5,20.414502
104.0,4,20.419387
101.0,1,20.420702
101.0,1,20.421987
101.0,1,20.423249
101.0,1,20.424587
104.0,4,20.429865
101.0,1,20.431214
103.0,3,20.434745
101.0,1,20.435955
102.0,2,20.438254
101.0,1,20.439492
101.0,1,20.440873
101.0,1,20.442189
104.0,5,20.44948
102.0,2,20.45211
102.0,2,20.454652
101.0,1,20.455853
101.0,1,20.457132
102.0,3,20.460581
101.0,1,20.462244
102.0,2,20.464691
101.0,1,20.465976
103.0,4,20.47068
106.0,6,20.478809
101.0,1,20.480198
101.0,1,20.481494
101.0,1,20.482746
102.0,2,20.485205
101.0,1,20.48642
101.0,1,20.48763
101.0,1,20.488939
101.0,1,20.490329
102.0,2,20.492922
101.0,1,20.494346
102.0,2,20.496902
102.0,2,20.499302
101.0,1,20.50054
101.0,1,20.501769
101.0,1,20.502974
101.0,2,20.505467
101.0,1,20.506645
101.0,1,20.507907
102.0,2,20.510892
101.0,2,20.513673
101.0,1,20.515132
105.0,6,20.526677
104.0,5,20.53283
103.0,3,20.536379
101.0,1,20.53768
102.0,2,20.540459
101.0,1,20.54185
101.0,1,20.543095
101.0,2,20.545404
101.0,1,20.546679
103.0,4,20.551471
101.0,1,20.552718
102.0,2,20.555411
101.0,1,20.556907
101.0,1,20.558236
102.0,2,20.560761
103.0,3,20.56429
103.0,4,20.569901
101.0,2,20.572699
105.0,7,20.581224
101.0,1,20.582513
101.0,1,20.583787
101.0,1,20.58511
101.0,1,20.586621
101.0,1,20.587999
101.0,1,20.589301
101.0,1,20.590541
101.0,2,20.592906
101.0,1,20.594055
101.0,1,20.595302
101.0,2,20.597862
102.0,2,20.600497
104.0,4,20.605877
103.0,3,20.609347
101.0,1,20.610594
101.0,1,20.611888
102.0,2,20.614431
106.0,6,20.622335
101.0,1,20.623606
101.0,2,20.62613
103.0,4,20.631171
102.0,3,20.635095
101.0,1,20.636335
101.0,2,20.638738
101.0,1,20.639891
101.0,1,20.641123
101.0,1,20.642351
101.0,1,20.643556
101.0,1,20.644863
101.0,2,20.648118
103.0,3,20.654221
101.0,2,20.657569
101.0,1,20.659479
101.0,1,20.661635
101.0,1,20.663892
102.0,2,20.66647
102.0,3,20.670202
101.0,1,20.671447
102.0,2,20.674006
101.0,1,20.675271
101.0,1,20.676522
101.0,1,20.67827
101.0,1,20.680311
102.0,4,20.687651
101.0,1,20.689856
103.0,3,20.695462
101.0,1,20.696953
101.0,1,20.698598
103.0,4,20.703452
102.0,2,20.705863
101.0,1,20.707102
101.0,1,20.708386
101.0,1,20.709871
101.0,1,20.711497
101.0,1,20.712967
102.0,2,20.715705
101.0,1,20.716976
101.0,1,20.718235
101.0,1,20.719578
101.0,2,20.722052
102.0,3,20.725567
101.0,1,20.727216
101.0,1,20.728494
101.0,1,20.729739
101.0,1,20.731091
101.0,1,20.732342
101.0,1,20.733577
105.0,6,20.740981
102.0,2,20.743878
101.0,1,20.745152
101.0,1,20.746408
104.0,5,20.752631
102.0,2,20.755232
102.0,3,20.759306
103.0,3,20.762999
105.0,7,20.771631
101.0,2,20.774641
102.0,2,20.777052
101.0,1,20.778307
101.0,2,20.780854
101.0,1,20.782128
101.0,1,20.783431
101.0,1,20.784757
102.0,2,20.787191
101.0,2,20.789993
102.0,2,20.792639
101.0,1,20.793905
101.0,1,20.795079
105.0,6,20.802364
101.0,1,20.803628
101.0,1,20.804907
101.0,1,20.806483
102.0,2,20.808855
101.0,1,20.810078
101.0,1,20.811296
101.0,1,20.812539
101.0,1,20.81382
101.0,1,20.81509
102.0,2,20.817698
102.0,2,20.820285
101.0,1,20.821759
101.0,3,20.826995
102.0,2,20.829543
103.0,3,20.833157
101.0,1,20.834331
101.0,1,20.835623
104.0,4,20.840889
102.0,3,20.844457
101.0,1,20.845727
102.0,2,20.848306
101.0,1,20.849613
101.0,1,20.850921
101.0,1,20.852296
101.0,3,20.857645
101.0,1,20.858992
101.0,2,20.861748
102.0,2,20.86592
102.0,2,20.869497
103.0,3,20.873182
101.0,1,20.874402
101.0,1,20.87562
103.0,3,20.878863
102.0,2,20.881451
106.0,7,20.893207
101.0,1,20.895117
101.0,1,20.896959
104.0,4,20.904307
101.0,1,20.905626
103.0,6,20.913331
101.0,1,20.914569
102.0,2,20.917171
104.0,4,20.921958
101.0,2,20.92441
101.0,1,20.925637
101.0,1,20.926917
102.0,2,20.929465
103.0,4,20.934718
101.0,1,20.935881
102.0,2,20.938409
101.0,2,20.940902
101.0,2,20.943532
101.0,1,20.944839
101.0,2,20.947706
104.0,4,20.955165
101.0,1,20.956964
101.0,1,20.958827
101.0,2,20.962629
101.0,1,20.965105
104.0,5,20.971281
101.0,1,20.972526
101.0,1,20.973764
102.0,3,20.977662
102.0,3,20.982144
101.0,1,20.983491
101.0,1,20.984803
101.0,1,20.986572
102.0,2,20.990586
101.0,1,20.992367
101.0,1,20.994211
101.0,2,20.996935
101.0,1,20.998216
103.0,3,21.001899
103.0,5,21.009877
101.0,2,21.012693
102.0,3,21.016845
102.0,2,21.019358
101.0,1,21.020612
101.0,2,21.023158
102.0,2,21.026285
102.0,4,21.033685
101.0,1,21.03575
101.0,1,21.037676
102.0,2,21.041347
101.0,1,21.042895
102.0,2,21.0455
103.0,3,21.049063
104.0,4,21.053988
101.0,1,21.055251
101.0,1,21.057468
102.0,2,21.060094
101.0,1,21.061473
102.0,2,21.064005
101.0,1,21.065254
101.0,1,21.066525
101.0,1,21.067822
101.0,1,21.069165
102.0,2,21.071783
103.0,3,21.075541
101.0,1,21.07677
101.0,1,21.078057
101.0,1,21.079365
101.0,1,21.08059
101.0,1,21.081861
102.0,2,21.084427
102.0,2,21.086997
101.0,2,21.090435
101.0,2,21.092978
101.0,1,21.094343
104.0,5,21.100667
101.0,1,21.101945
101.0,1,21.103635
101.0,1,21.104895
101.0,1,21.1062
101.0,2,21.108641
102.0,2,21.111238
101.0,1,21.112541
102.0,2,21.11501
101.0,1,21.116259
101.0,1,21.11748
101.0,3,21.122958
102.0,2,21.12663
101.0,1,21.128547
104.0,4,21.133579
101.0,1,21.135001
101.0,1,21.136294
101.0,1,21.137518
101.0,1,21.13867
101.0,1,21.139932
102.0,2,21.142329
103.0,4,21.147268
101.0,1,21.14854
106.0,6,21.158336
102.0,2,21.160836
101.0,1,21.162208
101.0,1,21.163485
101.0,1,21.164741
104.0,4,21.170117
103.0,3,21.173576
101.0,1,21.174832
101.0,1,21.176063
101.0,1,21.177298
101.0,1,21.17858
101.0,2,21.181109
101.0,1,21.182835
105.0,6,21.193471
101.0,1,21.195342
101.0,1,21.197177
101.0,1,21.199764
101.0,1,21.201397
105.0,5,21.20752
102.0,2,21.21002
102.0,2,21.212517
101.0,1,21.214585
102.0,2,21.218248
101.0,1,21.220047
101.0,1,21.2218
101.0,1,21.223552
101.0,2,21.227247
102.0,3,21.23196
101.0,5,21.237893
103.0,5,21.243979
102.0,4,21.250477
101.0,1,21.252351
101.0,1,21.253665
105.0,5,21.26003
102.0,2,21.263738
103.0,3,21.267453
101.0,1,21.26869
101.0,2,21.271234
101.0,1,21.272538
101.0,1,21.273808
101.0,1,21.275089
101.0,1,21.276579
101.0,1,21.277995
101.0,1,21.279233
103.0,3,21.283507
101.0,1,21.284993
102.0,2,21.288763
101.0,1,21.290856
103.0,3,21.294791
101.0,2,21.297172
102.0,2,21.299538
102.0,2,21.301854
102.0,2,21.304435
101.0,1,21.305694
101.0,1,21.307215
101.0,1,21.308537
101.0,1,21.309709
103.0,3,21.313432
101.0,1,21.314694
104.0,5,21.320851
103.0,3,21.324672
101.0,1,21.325908
104.0,5,21.331543
101.0,1,21.332845
101.0,1,21.334162
101.0,1,21.335447
101.0,1,21.336738
101.0,1,21.338434
101.0,1,21.340276
101.0,1,21.341571
101.0,1,21.342874
102.0,2,21.345392
101.0,1,21.346578
101.0,1,21.347876
101.0,1,21.349238
102.0,4,21.354886
101.0,1,21.356103
102.0,3,21.359722
101.0,1,21.361009
103.0,3,21.364661
101.0,1,21.366006
101.0,1,21.367286
101.0,1,21.368537
101.0,2,21.371364
101.0,1,21.372659
101.0,1,21.373893
101.0,1,21.375107
101.0,1,21.37632
102.0,2,21.378807
101.0,1,21.3801
102.0,2,21.382632
102.0,3,21.386728
101.0,2,21.389183
101.0,1,21.390443
102.0,4,21.395406
101.0,2,21.397763
101.0,2,21.40028
102.0,2,21.40326
101.0,3,21.406826
102.0,2,21.409271
101.0,1,21.410491
105.0,5,21.41746
101.0,1,21.420641
101.0,1,21.423139
101.0,1,21.42521
101.0,1,21.427501
103.0,3,21.433975
104.0,4,21.44251
101.0,1,21.443772
101.0,1,21.445282
102.0,2,21.447733
102.0,2,21.450148
101.0,1,21.451422
101.0,2,21.453638
101.0,1,21.45485
102.0,2,21.457347
101.0,1,21.458664
101.0,1,21.459867
101.0,1,21.461341
105.0,5,21.468042
101.0,1,21.469353
101.0,1,21.470624
102.0,2,21.472952
102.0,3,21.476653
104.0,6,21.484384
102.0,2,21.486633
101.0,1,21.487837
102.0,2,21.490171
104.0,5,21.496814
103.0,3,21.50034
101.0,1,21.501596
101.0,1,21.502824
103.0,4,21.507784
103.0,3,21.512769
101.0,1,21.514014
101.0,1,21.515261
101.0,1,21.516504
101.0,1,21.517736
102.0,4,21.522706
101.0,1,21.524044
101.0,1,21.525366
101.0,1,21.526924
104.0,4,21.531817
101.0,1,21.533052
101.0,1,21.534463
101.0,1,21.535764
102.0,3,21.539732
103.0,3,21.54408
102.0,2,21.546385
101.0,1,21.547627
101.0,1,21.548908
103.0,4,21.553844
101.0,2,21.556316
102.0,2,21.55929
103.0,3,21.562969
101.0,1,21.564212
103.0,3,21.568076
102.0,2,21.570705
102.0,2,21.573591
101.0,1,21.574896
104.0,5,21.580929
101.0,1,21.582212
101.0,1,21.583517
101.0,1,21.584702
103.0,3,21.588304
101.0,3,21.592636
101.0,2,21.595923
103.0,4,21.600914
102.0,2,21.603291
102.0,2,21.606128
101.0,2,21.608608
101.0,1,21.609818
103.0,3,21.613533
103.0,4,21.618391
103.0,4,21.62367
101.0,1,21.624961
101.0,2,21.627429
101.0,2,21.630965
101.0,2,21.634051
101.0,1,21.635338
101.0,1,21.636716
101.0,1,21.638049
101.0,1,21.639318
101.0,1,21.640485
101.0,1,21.641733
101.0,1,21.642999
101.0,1,21.64429
102.0,2,21.646825
101.0,1,21.648125
101.0,1,21.649486
101.0,1,21.65078
101.0,1,21.652757
101.0,1,21.655872
101.0,1,21.659217
101.0,1,21.66124
101.0,2,21.663887
101.0,1,21.665183
104.0,4,21.672649
104.0,6,21.68176
103.0,4,21.687194
101.0,1,21.688378
101.0,2,21.690822
102.0,2,21.693419
102.0,2,21.696124
102.0,2,21.698991
102.0,7,21.707243
102.0,2,21.709818
101.0,1,21.711229
102.0,2,21.71393
101.0,2,21.717226
102.0,2,21.719861
101.0,2,21.72224
104.0,4,21.727163
101.0,1,21.728384
101.0,1,21.730103
101.0,1,21.731421
102.0,2,21.733926
101.0,1,21.735095
101.0,1,21.736313
101.0,2,21.738758
101.0,1,21.740112
101.0,1,21.741316
101.0,1,21.742563
101.0,1,21.743806
101.0,1,21.745194
101.0,1,21.74668
104.0,5,21.752708
101.0,1,21.753922
101.0,1,21.755137
101.0,1,21.756557
102.0,2,21.759214
101.0,2,21.763247
102.0,2,21.766811
101.0,2,21.770503
101.0,1,21.772447
102.0,3,21.777636
101.0,1,21.778943
101.0,1,21.780204
101.0,1,21.781422
101.0,1,21.782636
101.0,1,21.783903
102.0,2,21.786439
101.0,1,21.787711
102.0,2,21.79035
101.0,1,21.792065
101.0,1,21.79351
101.0,1,21.794794
101.0,2,21.797687
101.0,1,21.799336
101.0,1,21.800646
102.0,2,21.803187
103.0,4,21.808703
101.0,1,21.809953
101.0,1,21.811245
101.0,1,21.812501
101.0,1,21.81377
102.0,2,21.816211
101.0,1,21.817483
102.0,2,21.820126
102.0,2,21.822736
101.0,2,21.825482
104.0,6,21.833705
103.0,4,21.838498
101.0,1,21.840106
101.0,1,21.841456
101.0,1,21.842755
102.0,2,21.845042
101.0,1,21.84626
101.0,1,21.847508
101.0,1,21.848766
102.0,2,21.851359
101.0,1,21.852567
101.0,1,21.853827
101.0,1,21.855112
104.0,5,21.862518
101.0,1,21.863786
103.0,4,21.868782
102.0,2,21.871488
101.0,1,21.872915
101.0,1,21.874106
101.0,1,21.875384
101.0,1,21.876633
101.0,1,21.877903
101.0,1,21.879179
101.0,1,21.880461
104.0,5,21.887003
101.0,1,21.888638
101.0,1,21.889958
102.0,2,21.892414
101.0,1,21.893586
101.0,1,21.894855
102.0,3,21.89861
101.0,1,21.900322
101.0,1,21.901603
101.0,1,21.90282
101.0,1,21.904763
101.0,1,21.906089
101.0,1,21.907387
101.0,1,21.909012
103.0,4,21.917694
102.0,2,21.920961
101.0,1,21.922231
101.0,1,21.923494
103.0,4,21.928109
101.0,4,21.933249
101.0,1,21.934489
105.0,6,21.941794
101.0,1,21.943063
103.0,3,21.946958
101.0,2,21.949558
101.0,2,21.952997
102.0,2,21.956529
101.0,1,21.958307
102.0,2,21.961859
102.0,2,21.965423
103.0,3,21.969858
103.0,3,21.973506
101.0,1,21.974744
101.0,1,21.976022
102.0,2,21.978592
101.0,1,21.979934
101.0,1,21.981195
101.0,1,21.982448
101.0,2,21.986277
101.0,1,21.988129
103.0,3,21.993279
101.0,3,21.998858
101.0,1,22.000947
102.0,3,22.006412
101.0,1,22.008255
101.0,1,22.009949
101.0,1,22.011852
102.0,2,22.015508
101.0,2,22.017983
104.0,5,22.024406
102.0,2,22.026884
101.0,1,22.028146
101.0,1,22.029541
102.0,2,22.033095
105.0,5,22.039577
101.0,2,22.042225
102.0,2,22.044772
101.0,1,22.046264
101.0,1,22.04764
101.0,1,22.048877
101.0,1,22.050119
101.0,1,22.051358
101.0,1,22.052568
103.0,5,22.058732
101.0,1,22.060035
101.0,2,22.06297
101.0,1,22.064304
101.0,1,22.065569
102.0,2,22.06805
101.0,1,22.069346
101.0,2,22.071657
103.0,4,22.076718
101.0,1,22.078136
101.0,1,22.079417
101.0,1,22.080714
105.0,5,22.086677
102.0,2,22.089216
102.0,4,22.094831
104.0,4,22.102217
102.0,2,22.106029
101.0,1,22.107979
103.0,3,22.11279
102.0,2,22.115515
102.0,2,22.11804
101.0,2,22.120515
101.0,1,22.1218
102.0,2,22.124256
101.0,1,22.125652
101.0,2,22.128288
104.0,4,22.133204
101.0,3,22.136991
101.0,1,22.138313
102.0,2,22.141786
101.0,2,22.144772
103.0,5,22.155285
102.0,4,22.160832
102.0,2,22.163406
102.0,2,22.166045
102.0,3,22.169851
101.0,1,22.171146
102.0,2,22.17444
101.0,1,22.175705
101.0,1,22.176955
101.0,1,22.178191
101.0,2,22.180686
102.0,2,22.183167
101.0,1,22.184473
101.0,1,22.185738
101.0,1,22.186991
102.0,3,22.190871
101.0,1,22.192126
104.0,4,22.196959
101.0,1,22.198277
101.0,1,22.199546
101.0,1,22.200861
101.0,1,22.202133
101.0,1,22.203346
102.0,2,22.206086
103.0,3,22.209751
101.0,1,22.211028
102.0,2,22.213621
101.0,1,22.214935
103.0,3,22.219042
102.0,2,22.221546
102.0,2,22.224234
106.0,6,22.231455
101.0,1,22.232692
101.0,1,22.233972
101.0,1,22.235272
101.0,1,22.236561
103.0,4,22.242307
102.0,4,22.247289
101.0,1,22.248657
101.0,1,22.249912
101.0,3,22.253727
101.0,2,22.256312
101.0,1,22.257607
102.0,4,22.262494
101.0,2,22.264921
102.0,2,22.267422
101.0,1,22.269601
102.0,2,22.273225
102.0,2,22.275777
101.0,1,22.277026
104.0,6,22.284494
101.0,1,22.28597
102.0,5,22.291752
104.0,5,22.29774
102.0,2,22.300828
101.0,1,22.302229
101.0,1,22.303683
104.0,4,22.309175
101.0,1,22.31072
104.0,5,22.317159
101.0,1,22.318428
101.0,1,22.319664
104.0,5,22.325786
101.0,1,22.327093
104.0,4,22.332783
101.0,1,22.334078
101.0,2,22.336598
101.0,1,22.337962
102.0,2,22.341232
101.0,1,22.342927
102.0,3,22.347498
101.0,1,22.348816
104.0,5,22.354971
103.0,3,22.358787
101.0,1,22.359994
101.0,1,22.361238
101.0,1,22.362594
101.0,3,22.36703
101.0,1,22.368291
101.0,1,22.369608
101.0,1,22.370886
101.0,1,22.372076
101.0,1,22.373243
101.0,1,22.374566
101.0,1,22.375979
105.0,8,22.386079
101.0,1,22.387358
101.0,1,22.38855
104.0,6,22.396571
102.0,2,22.399144
101.0,2,22.401559
101.0,1,22.402827
101.0,1,22.404074
101.0,1,22.405318
101.0,1,22.406641
101.0,1,22.407906
101.0,1,22.410095
101.0,1,22.412045
104.0,4,22.418095
104.0,4,22.42282
102.0,3,22.42735
101.0,3,22.433398
101.0,3,22.439452
101.0,1,22.440873
105.0,6,22.448493
103.0,3,22.452393
104.0,4,22.458352
102.0,3,22.463841
102.0,2,22.467483
102.0,2,22.471033
101.0,1,22.47308
101.0,1,22.475164
101.0,1,22.477067
101.0,1,22.479019
101.0,2,22.482833
104.0,6,22.492862
101.0,1,22.494086
102.0,3,22.497561
101.0,1,22.498755
101.0,1,22.500035
101.0,1,22.501308
101.0,1,22.502549
101.0,3,22.507279
103.0,4,22.514516
104.0,6,22.52439
101.0,2,22.526985
101.0,1,22.528278
101.0,1,22.529577
102.0,2,22.532188
101.0,1,22.533527
103.0,3,22.537566
103.0,3,22.541481
105.0,5,22.547923
104.0,4,22.553082
103.0,5,22.562281
101.0,1,22.564309
101.0,1,22.566261
102.0,2,22.569738
101.0,1,22.571059
101.0,2,22.573463
101.0,1,22.57472
104.0,5,22.580812
101.0,1,22.582382
101.0,3,22.586925
102.0,2,22.589354
106.0,8,22.59903
102.0,3,22.603484
102.0,5,22.614993
101.0,1,22.616366
101.0,1,22.618831
104.0,5,22.629316
101.0,1,22.631239
101.0,1,22.632936
101.0,1,22.634308
101.0,1,22.635648
102.0,2,22.638354
101.0,1,22.63968
101.0,2,22.642189
102.0,4,22.647402
101.0,1,22.649465
101.0,1,22.651128
105.0,5,22.657398
102.0,2,22.659954
104.0,5,22.667315
101.0,1,22.668667
101.0,1,22.669948
101.0,1,22.671227
102.0,2,22.673737
102.0,2,22.676181
101.0,1,22.677906
101.0,1,22.679616
101.0,3,22.683245
101.0,2,22.685555
101.0,1,22.686821
101.0,1,22.688099
101.0,1,22.689382
103.0,4,22.695246
103.0,3,22.700851
101.0,2,22.704435
103.0,3,22.710122
101.0,1,22.712658
101.0,2,22.71612
101.0,2,22.719689
102.0,2,22.723448
105.0,5,22.731589
101.0,1,22.732979
103.0,3,22.738569
101.0,1,22.740381
102.0,3,22.746403
101.0,2,22.750098
101.0,1,22.751974
101.0,1,22.753996
101.0,1,22.755978
101.0,1,22.757872
103.0,6,22.765276
101.0,1,22.766523
102.0,3,22.769828
101.0,1,22.771079
101.0,1,22.772368
101.0,1,22.774063
101.0,1,22.775404
101.0,1,22.776732
101.0,1,22.777986
101.0,2,22.780369
102.0,2,22.782777
101.0,2,22.785481
101.0,1,22.786814
103.0,3,22.790868
102.0,3,22.794674
101.0,1,22.795938
105.0,5,22.801871
104.0,6,22.809877
101.0,1,22.811136
102.0,2,22.81364
101.0,1,22.814946
101.0,1,22.816379
101.0,1,22.81769
102.0,2,22.820342
101.0,1,22.821759
101.0,1,22.823121
104.0,5,22.829938
103.0,4,22.837722
101.0,1,22.839797
101.0,1,22.841766
101.0,1,22.843686
104.0,6,22.852695
101.0,1,22.853997
101.0,1,22.855315
101.0,1,22.856531
102.0,2,22.859045
101.0,2,22.861526
101.0,1,22.862777
101.0,1,22.864098
101.0,1,22.865357
102.0,3,22.869828
102.0,2,22.872463
101.0,1,22.873738
101.0,1,22.875024
101.0,1,22.876276
101.0,1,22.877525
104.0,4,22.882365
101.0,1,22.884124
104.0,4,22.889139
101.0,1,22.890423
102.0,2,22.893
101.0,1,22.894202
102.0,2,22.896534
101.0,1,22.897842
101.0,2,22.901572
102.0,2,22.904989
101.0,1,22.906831
101.0,1,22.908709
101.0,1,22.910788
101.0,1,22.912745
106.0,7,22.922047
102.0,2,22.924489
103.0,4,22.929259
104.0,4,22.934944
106.0,6,22.94419
101.0,1,22.946207
103.0,4,22.952237
101.0,1,22.953486
101.0,1,22.954742
101.0,1,22.956026
101.0,1,22.957273
101.0,1,22.95854
103.0,3,22.962631
104.0,4,22.967626
101.0,1,22.968899
102.0,2,22.971344
101.0,1,22.972964
101.0,1,22.974411
102.0,2,22.97746
102.0,2,22.980213
101.0,2,22.983099
101.0,1,22.984334
101.0,1,22.985561
101.0,1,22.986771
101.0,1,22.987917
102.0,2,22.990347
101.0,1,22.991582
101.0,1,22.993784
102.0,3,22.997712
102.0,2,23.000208
102.0,2,23.002529
101.0,1,23.003855
101.0,2,23.00624
101.0,1,23.007536
101.0,1,23.009168
101.0,1,23.011161
101.0,1,23.01299
101.0,1,23.014568
101.0,1,23.015908
101.0,1,23.017249
102.0,2,23.019781
101.0,1,23.021053
106.0,6,23.028943
101.0,1,23.030281
104.0,5,23.037675
102.0,2,23.040001
102.0,4,23.04475
102.0,2,23.047346
101.0,1,23.04864
102.0,2,23.051174
101.0,2,23.053822
101.0,2,23.056629
103.0,3,23.060957
101.0,1,23.062173
101.0,1,23.063396
101.0,1,23.064611
101.0,1,23.065767
101.0,1,23.067011
101.0,1,23.068327
102.0,2,23.070919
102.0,4,23.076045
104.0,5,23.08234
101.0,1,23.083668
101.0,1,23.084901
102.0,2,23.087487
101.0,1,23.089123
101.0,1,23.090465
103.0,4,23.097198
101.0,2,23.100935
101.0,1,23.102843
101.0,1,23.104738
102.0,2,23.108302
102.0,2,23.112142
101.0,1,23.114111
101.0,2,23.118481
101.0,1,23.120785
101.0,1,23.12215
101.0,1,23.123404
102.0,2,23.125817
101.0,1,23.127062
101.0,1,23.128309
101.0,1,23.129534
101.0,1,23.130702
101.0,2,23.133288
102.0,2,23.135972
101.0,1,23.137365
101.0,1,23.138668
101.0,1,23.139913
101.0,1,23.141093
101.0,1,23.142342
101.0,1,23.143639
102.0,2,23.146201
101.0,4,23.150877
101.0,1,23.15254
101.0,1,23.153909
101.0,1,23.155224
104.0,5,23.161197
101.0,1,23.162441
101.0,2,23.165074
101.0,1,23.166372
101.0,1,23.168401
101.0,1,23.170263
101.0,1,23.172062
101.0,3,23.177371
101.0,1,23.179347
104.0,4,23.186328
101.0,1,23.187649
101.0,1,23.188945
101.0,2,23.191269
101.0,2,23.193758
101.0,1,23.195099
104.0,4,23.200865
101.0,1,23.202741
101.0,1,23.204558
101.0,1,23.20635
101.0,1,23.208072
101.0,1,23.209966
103.0,3,23.215392
101.0,1,23.216651
101.0,1,23.217818
103.0,3,23.221403
101.0,1,29.093772
101.0,1,29.095051
101.0,3,29.098767
101.0,1,29.100034
101.0,1,29.101302
101.0,1,29.10264
101.0,1,29.103983
102.0,2,29.106507
101.0,1,29.108788
101.0,1,29.110845
102.0,2,29.114454
101.0,2,29.118232
101.0,1,29.120433
101.0,1,29.122524
101.0,1,29.124217
101.0,1,29.125514
101.0,1,29.126792
101.0,1,29.128121
101.0,1,29.129419
101.0,1,29.13069
101.0,1,29.131998
101.0,2,29.134663
101.0,1,29.136024
101.0,1,29.137345
104.0,4,29.143704
101.0,1,29.145707
102.0,2,29.149457
101.0,1,29.151359
101.0,1,29.153266
102.0,2,29.156571
101.0,2,29.159016
101.0,1,29.160256
101.0,1,29.16153
101.0,1,29.162726
101.0,1,29.16406
101.0,1,29.165551
101.0,1,29.167481
101.0,1,29.169731
101.0,1,29.171373
101.0,1,29.173579
102.0,2,29.178303
101.0,1,29.180672
101.0,2,29.185658
101.0,1,29.188203
101.0,1,29.189992
101.0,1,29.19173
101.0,1,29.193581
101.0,1,29.195135
101.0,1,29.197396
101.0,1,29.199382
101.0,1,29.201035
101.0,1,29.202374
102.0,2,29.204882
102.0,2,29.207367
101.0,1,29.208723
101.0,1,29.210093
101.0,1,29.21141
101.0,1,29.212729
