#{"t_start": 1760181361.6195555, "env_id": "None"}
r,l,t
106.0,7,13.921597
101.0,1,13.922877
101.0,1,13.924135
101.0,1,13.92535
101.0,1,13.92656
101.0,3,13.930334
103.0,4,13.93628
101.0,1,13.93821
103.0,3,13.943574
103.0,3,13.949167
102.0,4,13.954723
104.0,4,13.959536
102.0,3,13.963402
106.0,6,13.970924
101.0,1,13.972199
104.0,4,13.977021
106.0,7,13.985992
104.0,4,13.99053
101.0,1,13.991816
101.0,1,13.993267
101.0,1,13.994474
101.0,1,13.995801
101.0,2,13.9985
101.0,1,13.999796
101.0,1,14.001031
102.0,3,14.004605
102.0,2,14.006914
101.0,1,14.008101
101.0,1,14.009406
101.0,1,14.01066
101.0,1,14.012217
101.0,1,14.013543
101.0,1,14.014906
102.0,2,14.017326
101.0,1,14.018538
101.0,1,14.019691
101.0,1,14.020924
101.0,2,14.023285
104.0,5,14.030725
102.0,2,14.034418
104.0,4,14.04049
101.0,2,14.043358
101.0,4,14.048566
101.0,1,14.049881
104.0,6,14.057079
101.0,1,14.058771
101.0,1,14.060706
101.0,1,14.062743
101.0,1,14.064768
104.0,5,14.074274
101.0,1,14.076482
103.0,3,14.080659
101.0,1,14.081891
101.0,3,14.085549
101.0,1,14.086838
101.0,1,14.088095
102.0,2,14.090654
101.0,1,14.091847
101.0,3,14.09549
103.0,3,14.099018
101.0,1,14.100296
101.0,1,14.101478
103.0,3,14.105139
101.0,1,14.106795
101.0,1,14.108091
105.0,7,14.116262
104.0,4,14.12138
102.0,2,14.125444
103.0,3,14.130559
102.0,3,14.135995
102.0,2,14.138897
101.0,1,14.140176
102.0,2,14.142614
105.0,7,14.151493
101.0,1,14.152731
101.0,1,14.154536
103.0,6,14.161829
101.0,1,14.162982
101.0,1,14.164258
101.0,1,14.165522
102.0,2,14.168061
101.0,1,14.169902
104.0,5,14.1792
101.0,1,14.181098
101.0,2,14.184613
101.0,3,14.190341
105.0,6,14.201594
103.0,3,14.20532
105.0,6,14.212686
104.0,4,14.217797
101.0,2,14.220172
101.0,1,14.221332
104.0,4,14.22614
101.0,2,14.228716
101.0,3,14.232417
103.0,4,14.239811
104.0,5,14.248581
102.0,2,14.251302
105.0,6,14.258742
101.0,2,14.261216
101.0,1,14.262572
104.0,4,14.267797
102.0,2,14.270235
101.0,1,14.271766
102.0,2,14.274456
101.0,1,14.276204
101.0,1,14.278298
106.0,8,14.293236
104.0,6,14.301716
101.0,1,14.302992
101.0,1,14.304209
102.0,2,20.365506
104.0,6,20.374174
101.0,1,20.375425
101.0,1,20.376689
101.0,1,20.377998
101.0,2,20.38043
101.0,1,20.381781
101.0,1,20.383128
101.0,1,20.38448
101.0,1,20.385816
101.0,1,20.387023
101.0,1,20.388294
102.0,2,20.390788
101.0,1,20.392049
101.0,1,20.393329
101.0,1,20.394498
103.0,4,20.399518
101.0,1,20.401223
104.0,7,20.409562
101.0,1,20.41082
104.0,4,20.41591
104.0,5,20.42257
101.0,1,20.423887
102.0,2,20.426429
101.0,1,20.427771
102.0,2,20.430279
101.0,1,20.431538
101.0,1,20.433034
101.0,1,20.434367
102.0,2,20.436738
101.0,2,20.439108
101.0,2,20.441439
101.0,1,20.442648
101.0,2,20.445368
103.0,3,20.449946
102.0,2,20.45266
101.0,1,20.454016
101.0,1,20.455291
101.0,2,20.457831
102.0,2,20.460312
104.0,6,20.467876
102.0,2,20.470423
101.0,1,20.471638
102.0,3,20.475299
101.0,1,20.476547
101.0,1,20.477826
101.0,1,20.479082
101.0,1,20.480479
101.0,1,20.481956
101.0,1,20.48338
101.0,2,20.485928
104.0,5,20.492118
101.0,1,20.493509
101.0,1,20.494867
101.0,1,20.496103
102.0,3,20.50005
103.0,4,20.504922
101.0,1,20.506128
103.0,4,20.511092
101.0,1,20.512726
102.0,2,20.515493
101.0,1,20.51685
101.0,1,20.518284
101.0,1,20.520608
101.0,1,20.52275
101.0,1,20.524642
101.0,1,20.526444
101.0,1,20.52827
101.0,1,20.52986
101.0,1,20.531167
101.0,1,20.532384
101.0,1,20.533596
101.0,1,20.534801
101.0,1,20.536011
101.0,2,20.538312
101.0,2,20.540828
101.0,1,20.542143
101.0,1,20.543608
101.0,2,20.546246
102.0,2,20.548589
101.0,1,20.549859
101.0,2,20.55219
103.0,3,20.55587
102.0,2,20.558567
102.0,2,20.56142
101.0,1,20.562734
103.0,5,20.568808
101.0,1,20.570141
105.0,5,20.577185
101.0,1,20.578414
101.0,1,20.579647
102.0,3,20.583124
101.0,1,20.584407
101.0,1,20.585663
101.0,1,20.586966
101.0,1,20.588294
101.0,1,20.589801
102.0,2,20.592481
102.0,2,20.594906
102.0,5,20.60101
101.0,1,20.602389
102.0,2,20.605344
105.0,6,20.612528
101.0,1,20.613773
103.0,3,20.61761
101.0,2,20.620466
101.0,1,20.62173
101.0,2,20.624208
101.0,1,20.625516
101.0,1,20.626787
101.0,1,20.628047
101.0,1,20.629277
101.0,1,20.630654
104.0,4,20.635797
101.0,1,20.637119
101.0,2,20.639515
105.0,7,20.648047
102.0,3,20.653683
101.0,1,20.655581
103.0,4,20.662643
101.0,1,20.664747
102.0,2,20.668412
101.0,2,20.671006
102.0,4,20.675913
105.0,6,20.685291
101.0,1,20.687296
101.0,2,20.690811
101.0,1,20.693018
101.0,1,20.69514
101.0,1,20.697224
101.0,1,20.698639
101.0,1,20.700097
101.0,1,20.701781
102.0,2,20.704276
102.0,2,20.706605
101.0,1,20.707867
103.0,3,20.711538
101.0,1,20.713017
101.0,2,20.716144
101.0,1,20.717592
102.0,2,20.720156
101.0,2,20.7227
105.0,6,20.730401
102.0,2,20.73292
101.0,1,20.73427
102.0,2,20.736758
101.0,1,20.738013
101.0,1,20.739249
102.0,3,20.742896
101.0,1,20.744165
102.0,2,20.747058
101.0,1,20.748333
103.0,4,20.753309
102.0,2,20.75578
101.0,1,20.757129
101.0,1,20.758417
101.0,1,20.759732
101.0,1,20.761167
101.0,1,20.762487
101.0,1,20.763786
102.0,3,20.767371
102.0,2,20.769777
101.0,1,20.771011
101.0,2,20.773549
101.0,1,20.77481
101.0,1,20.776054
101.0,1,20.777819
101.0,3,20.781459
101.0,1,20.782816
101.0,2,20.785303
106.0,6,20.793169
101.0,1,20.794573
101.0,1,20.795821
101.0,1,20.797086
105.0,5,20.803118
105.0,5,20.809662
104.0,5,20.81572
101.0,1,20.817004
101.0,1,20.818271
101.0,3,20.822191
101.0,1,20.823465
102.0,2,20.826909
102.0,2,20.83017
104.0,4,20.835122
103.0,3,20.838808
101.0,1,20.840111
101.0,2,20.842818
101.0,1,20.84407
102.0,3,20.847642
101.0,1,20.84888
101.0,1,20.85018
101.0,2,20.852761
101.0,1,20.8541
102.0,2,20.857787
101.0,1,20.859342
101.0,1,20.860818
101.0,2,20.863464
101.0,1,20.864854
101.0,1,20.867053
101.0,1,20.869078
101.0,1,20.870961
102.0,2,20.87394
101.0,1,20.875166
101.0,1,20.876334
104.0,6,20.883367
104.0,6,20.892606
101.0,1,20.894501
101.0,1,20.896351
101.0,1,20.898244
101.0,1,20.900084
101.0,2,20.903901
101.0,1,20.906013
101.0,1,20.907487
102.0,3,20.911418
101.0,1,20.912694
101.0,1,20.914022
101.0,1,20.91529
102.0,6,20.922685
101.0,1,20.923938
101.0,1,20.925112
101.0,1,20.926377
101.0,1,20.927589
105.0,5,20.933942
101.0,1,20.935655
103.0,4,20.940348
101.0,1,20.94159
101.0,1,20.942888
101.0,2,20.945406
101.0,1,20.946712
101.0,1,20.948021
101.0,1,20.949316
101.0,1,20.950817
103.0,3,20.956526
101.0,1,20.958324
101.0,1,20.960097
101.0,1,20.961986
102.0,2,20.965793
101.0,1,20.968289
101.0,1,20.969669
101.0,1,20.970906
101.0,3,20.974466
102.0,2,20.976945
101.0,1,20.978359
103.0,3,20.98213
102.0,2,20.985315
101.0,1,20.986676
102.0,3,20.991845
101.0,1,20.993742
101.0,2,20.997368
103.0,3,21.001397
102.0,2,21.003818
101.0,1,21.005083
101.0,1,21.006376
102.0,2,21.00955
101.0,1,21.011189
102.0,3,21.015877
101.0,1,21.017574
101.0,1,21.018882
102.0,3,21.022511
101.0,1,21.023795
101.0,1,21.025078
101.0,1,21.026343
101.0,1,21.027605
101.0,1,21.029447
102.0,2,21.033228
102.0,2,21.036843
103.0,4,21.044508
101.0,1,21.046079
101.0,1,21.047414
101.0,1,21.048684
102.0,2,21.050997
101.0,1,21.05221
102.0,3,21.055873
101.0,1,21.057168
101.0,1,21.058402
101.0,1,21.060645
101.0,2,21.063244
101.0,1,21.064657
104.0,4,21.069675
104.0,4,21.074925
101.0,1,21.076334
102.0,2,21.078722
101.0,2,21.081242
101.0,1,21.082517
102.0,2,21.085041
101.0,1,21.086369
102.0,2,21.088915
103.0,3,21.093616
105.0,6,21.101333
101.0,2,21.103847
101.0,1,21.105125
101.0,2,21.10805
101.0,1,21.109349
101.0,1,21.110634
101.0,2,21.113115
101.0,1,21.114422
101.0,1,21.115721
101.0,1,21.116979
101.0,1,21.118189
101.0,1,21.11944
101.0,2,21.122406
101.0,1,21.124263
101.0,1,21.126118
102.0,2,21.12979
101.0,1,21.131701
101.0,1,21.133146
101.0,1,21.134326
101.0,1,21.13557
102.0,2,21.138181
101.0,1,21.139475
104.0,6,21.146797
106.0,8,21.158496
102.0,3,21.162792
101.0,1,21.164016
101.0,1,21.165387
101.0,1,21.166665
101.0,1,21.167923
101.0,1,21.169382
101.0,1,21.170816
101.0,2,21.173264
101.0,1,21.1745
103.0,3,21.178013
103.0,3,21.181765
102.0,2,21.184259
102.0,2,21.188029
106.0,6,21.198472
103.0,3,21.204577
102.0,2,21.207035
101.0,1,21.208273
101.0,1,21.20949
101.0,1,21.210701
101.0,1,21.211955
102.0,2,21.214423
101.0,1,21.215702
101.0,1,21.217745
102.0,2,21.22141
102.0,2,21.224934
101.0,1,21.226686
101.0,1,21.228575
102.0,3,21.233976
103.0,4,21.238734
101.0,1,21.239947
102.0,2,21.242249
101.0,1,21.243512
102.0,3,21.247066
101.0,1,21.249279
101.0,1,21.250583
102.0,2,21.253639
101.0,1,21.255495
103.0,4,21.260775
102.0,3,21.265461
101.0,1,21.266888
105.0,6,21.274414
106.0,8,21.285178
102.0,2,21.288172
101.0,1,21.289676
103.0,3,21.295475
101.0,1,21.296755
101.0,1,21.297944
101.0,1,21.299158
102.0,2,21.301533
102.0,3,21.305003
101.0,1,21.306352
102.0,2,21.308844
104.0,5,21.315382
101.0,1,21.316612
103.0,3,21.320268
102.0,2,21.322802
103.0,4,21.327852
104.0,4,21.332425
101.0,1,21.333599
102.0,2,21.336026
101.0,1,21.337345
103.0,3,21.34159
103.0,3,21.346057
101.0,1,21.347363
106.0,7,21.356291
101.0,4,21.361688
102.0,2,21.364194
101.0,1,21.365467
101.0,1,21.366627
101.0,2,21.36919
104.0,4,21.374544
101.0,1,21.37584
101.0,1,21.377048
103.0,3,21.380755
104.0,6,21.388414
102.0,2,21.391131
101.0,1,21.392365
101.0,1,21.393625
101.0,1,21.394889
101.0,1,21.396243
102.0,2,21.398587
101.0,2,21.400947
101.0,1,21.402225
101.0,1,21.403465
101.0,1,21.40474
101.0,1,21.40644
102.0,2,21.408786
101.0,1,21.410006
101.0,1,21.411216
101.0,1,21.412421
102.0,4,21.417503
101.0,1,21.418785
101.0,1,21.420579
104.0,4,21.430658
101.0,1,21.432932
101.0,2,21.437126
102.0,2,21.44291
103.0,3,21.446953
101.0,1,21.448461
104.0,4,21.453303
101.0,1,21.454602
103.0,3,21.458002
101.0,1,21.459298
101.0,1,21.460526
101.0,1,21.461844
102.0,3,21.46618
102.0,3,21.469996
101.0,2,21.472534
101.0,1,21.473806
104.0,4,21.478539
101.0,1,21.479837
101.0,2,21.482796
101.0,2,21.485162
101.0,1,21.486414
101.0,3,21.489783
103.0,3,21.493351
101.0,2,21.495849
101.0,1,21.497097
102.0,2,21.499995
101.0,1,21.50121
102.0,2,21.50352
101.0,1,21.504776
103.0,3,21.508476
102.0,2,21.510964
102.0,2,21.514162
101.0,1,21.515953
102.0,2,21.518412
101.0,1,21.519655
101.0,1,21.520889
101.0,1,21.522184
101.0,1,21.523462
106.0,7,21.532708
104.0,5,21.538945
101.0,1,21.540334
101.0,1,21.54166
102.0,3,21.54602
103.0,4,21.550808
101.0,1,21.552093
101.0,1,21.553367
101.0,1,21.554579
101.0,1,21.555795
103.0,3,21.559496
102.0,2,21.562475
101.0,1,21.563776
102.0,3,21.567394
102.0,2,21.569872
101.0,1,21.57126
101.0,1,21.572626
101.0,1,21.573886
101.0,1,21.575218
101.0,2,21.578077
101.0,1,21.579342
101.0,2,21.581733
102.0,2,21.58411
101.0,1,21.585397
104.0,4,21.590233
101.0,1,21.591484
101.0,1,21.593148
101.0,1,21.594364
101.0,1,21.595803
101.0,1,21.597538
104.0,5,21.604066
101.0,1,21.605284
103.0,4,21.610601
102.0,3,21.614275
101.0,2,21.616714
102.0,3,21.620307
102.0,2,21.622906
104.0,4,21.628145
103.0,3,21.632064
101.0,2,21.635836
103.0,4,21.641234
102.0,3,21.644913
101.0,1,21.646179
101.0,1,21.647475
101.0,2,21.649973
101.0,1,21.651306
102.0,2,21.65393
101.0,1,21.65558
102.0,2,21.662313
101.0,1,21.664418
101.0,1,21.665723
101.0,1,21.667066
101.0,1,21.668364
104.0,4,21.675804
104.0,4,21.682425
101.0,1,21.68369
101.0,1,21.684944
101.0,1,21.686667
103.0,3,21.690345
101.0,2,21.692768
103.0,5,21.699304
101.0,1,21.700597
101.0,1,21.702171
102.0,2,21.704471
101.0,1,21.705693
101.0,1,21.707007
106.0,6,21.714413
102.0,2,21.716957
101.0,1,21.718912
101.0,1,21.720383
101.0,1,21.721826
101.0,1,21.723013
101.0,1,21.724234
101.0,1,21.725393
101.0,1,21.726605
105.0,6,21.734606
101.0,1,21.735891
101.0,1,21.737107
102.0,2,21.739464
102.0,2,21.741938
101.0,1,21.743292
102.0,2,21.745712
105.0,6,21.75345
101.0,1,21.754696
101.0,1,21.755863
101.0,2,21.758293
102.0,2,21.761113
102.0,3,21.766409
101.0,1,21.768261
101.0,1,21.769942
101.0,1,21.771778
101.0,1,21.773668
101.0,1,21.775607
101.0,1,21.77747
102.0,3,21.782128
103.0,4,21.787088
101.0,1,21.788365
102.0,2,21.790893
102.0,2,21.793532
101.0,1,21.795246
103.0,3,21.799519
101.0,1,21.800866
101.0,1,21.802516
101.0,2,21.805108
102.0,3,21.808857
101.0,2,21.811882
105.0,7,21.820632
102.0,2,21.823296
101.0,1,21.824667
102.0,2,21.827417
102.0,2,21.829927
102.0,2,21.832936
101.0,1,21.834347
101.0,1,21.835624
101.0,1,21.836885
103.0,3,21.840468
103.0,3,21.844603
101.0,1,21.845935
104.0,5,21.851946
104.0,5,21.858293
101.0,1,21.860698
101.0,1,21.862013
101.0,2,21.864508
101.0,1,21.865671
101.0,1,21.86697
101.0,1,21.868249
101.0,2,21.870662
101.0,1,21.871962
101.0,1,21.873256
104.0,4,21.878568
102.0,2,21.881088
101.0,2,21.883646
103.0,3,21.887581
101.0,2,21.890187
103.0,3,21.894384
101.0,1,21.895565
102.0,2,21.898036
101.0,3,21.901791
104.0,4,21.907933
104.0,4,21.914602
101.0,1,21.916949
101.0,1,21.918893
101.0,1,21.920853
102.0,2,21.924141
101.0,1,21.925412
103.0,3,21.929004
102.0,2,21.93129
102.0,2,21.933907
101.0,1,21.935181
101.0,1,21.936428
101.0,1,21.937645
101.0,3,21.941589
102.0,2,21.943787
101.0,2,21.946248
102.0,2,21.948746
102.0,2,21.9514
101.0,1,21.952742
102.0,2,21.956157
101.0,1,21.957966
101.0,1,21.959654
102.0,2,21.963212
101.0,1,21.965018
101.0,1,21.966809
102.0,3,21.971879
104.0,5,21.977923
101.0,1,21.979208
103.0,4,21.984345
101.0,1,21.985598
102.0,2,21.989405
101.0,1,21.991294
101.0,2,21.994702
101.0,2,21.998334
103.0,3,22.004062
101.0,1,22.005996
101.0,2,22.009528
101.0,1,22.011431
101.0,1,22.013133
101.0,1,22.015013
102.0,3,22.020009
104.0,4,22.025091
101.0,1,22.02634
101.0,1,22.027591
101.0,1,22.028861
101.0,1,22.030066
101.0,1,22.031326
102.0,3,22.036241
101.0,1,22.03759
101.0,2,22.040202
101.0,1,22.041467
101.0,1,22.042757
101.0,1,22.044076
101.0,1,22.045405
101.0,1,22.046712
101.0,1,22.047953
102.0,2,22.050825
102.0,2,22.0533
101.0,1,22.054499
101.0,1,22.055723
101.0,2,22.058203
101.0,3,22.061915
101.0,1,22.063216
101.0,1,22.06452
101.0,2,22.067488
103.0,3,22.071234
104.0,5,22.077462
101.0,2,22.079899
101.0,1,22.081289
101.0,2,22.083894
101.0,1,22.085107
101.0,1,22.086324
101.0,1,22.087486
101.0,2,22.089857
101.0,1,22.091149
101.0,1,22.092397
101.0,1,22.093643
101.0,1,22.094948
101.0,2,22.097995
102.0,2,22.101834
103.0,3,22.107279
102.0,2,22.111142
102.0,2,22.114706
102.0,2,22.117265
101.0,1,22.118699
101.0,1,22.120002
101.0,1,22.12122
101.0,1,22.12248
101.0,1,22.123697
101.0,1,22.124985
101.0,1,22.126256
104.0,4,22.131469
102.0,2,22.134005
101.0,1,22.13516
101.0,1,22.136385
101.0,1,22.137644
101.0,2,22.140171
104.0,4,22.1463
101.0,1,22.14795
101.0,4,22.156606
101.0,1,22.158444
102.0,2,22.16156
101.0,2,22.164013
101.0,1,22.165284
101.0,1,22.16659
104.0,5,22.173001
101.0,1,22.174327
101.0,1,22.175646
104.0,5,22.182617
101.0,1,22.183871
101.0,2,22.18635
101.0,1,22.187654
101.0,1,22.188889
104.0,4,22.194052
101.0,1,22.195281
101.0,1,22.196522
103.0,4,22.201458
106.0,7,22.210514
102.0,3,22.21421
101.0,1,22.215525
101.0,2,22.218114
101.0,1,22.219518
104.0,5,22.226139
102.0,2,22.228717
101.0,1,22.229956
102.0,2,22.232269
101.0,2,22.234635
102.0,2,22.237121
101.0,2,22.239711
101.0,1,22.24176
102.0,3,22.245487
101.0,2,22.248
102.0,2,22.250473
104.0,4,22.255429
101.0,1,22.256874
101.0,1,22.258235
101.0,1,22.259493
101.0,1,22.260773
101.0,1,22.262098
104.0,5,22.268101
102.0,2,22.270571
102.0,2,22.275083
101.0,1,22.276408
101.0,2,22.278956
103.0,4,22.283792
101.0,2,22.286412
101.0,1,22.287673
104.0,5,22.293695
101.0,1,22.294933
101.0,1,22.296141
101.0,1,22.297371
102.0,2,22.299757
103.0,3,22.304007
102.0,2,22.306864
101.0,1,22.308177
101.0,1,22.309678
102.0,2,22.31231
101.0,1,22.313904
101.0,1,22.315217
103.0,3,22.319063
101.0,1,22.320338
101.0,1,22.321608
101.0,1,22.322819
101.0,1,22.324091
101.0,1,22.325296
101.0,1,22.326536
101.0,1,22.327761
101.0,2,22.330241
101.0,1,22.331557
102.0,2,22.33393
101.0,1,22.335919
102.0,3,22.339779
101.0,3,22.344407
103.0,3,22.348923
101.0,2,22.351996
102.0,2,22.354523
101.0,3,22.358123
101.0,1,22.359426
101.0,1,22.360647
104.0,4,22.365778
101.0,1,22.367751
101.0,1,22.368995
101.0,1,22.370184
101.0,1,22.371472
101.0,1,22.372761
101.0,1,22.37405
102.0,3,22.37775
101.0,1,22.379164
102.0,2,22.381871
101.0,1,22.383223
101.0,1,22.384503
102.0,2,22.386888
101.0,1,22.388044
101.0,1,22.38926
101.0,1,22.390543
102.0,2,22.392969
101.0,1,22.394308
102.0,2,22.39678
101.0,1,22.398226
101.0,1,22.399755
101.0,1,22.401061
101.0,1,22.402325
101.0,1,22.403543
101.0,1,22.404712
101.0,1,22.406012
101.0,1,22.40723
101.0,1,22.408499
103.0,4,22.415171
102.0,2,22.418725
101.0,1,22.420108
102.0,2,22.422522
101.0,1,22.423765
102.0,2,22.425971
104.0,4,22.432876
101.0,1,22.434762
101.0,1,22.436532
101.0,1,22.43852
101.0,1,22.440725
101.0,3,22.445459
101.0,1,22.446765
101.0,1,22.448043
103.0,3,22.451678
101.0,1,22.452965
101.0,2,22.455572
101.0,1,22.45694
102.0,2,22.459533
102.0,6,22.470615
101.0,2,22.474192
101.0,1,22.476223
102.0,2,22.480225
101.0,1,22.482184
101.0,1,22.484178
101.0,1,22.485992
101.0,1,22.487907
101.0,1,22.489807
101.0,1,22.491642
101.0,2,22.494884
101.0,2,22.497239
101.0,1,22.498454
101.0,2,22.500742
102.0,2,22.503211
103.0,3,22.507007
103.0,3,22.512331
101.0,1,22.514063
101.0,1,22.515888
102.0,2,22.519512
101.0,1,22.521345
104.0,5,22.528884
101.0,1,22.530165
101.0,1,22.53146
101.0,1,22.532762
101.0,1,22.534137
101.0,2,22.536712
101.0,1,22.538073
101.0,1,22.539381
101.0,1,22.540745
101.0,1,22.542112
101.0,2,22.544661
101.0,1,22.546032
101.0,1,22.547334
101.0,1,22.548544
101.0,1,22.549814
101.0,1,22.551103
105.0,5,22.5585
104.0,4,22.565444
101.0,1,22.567472
101.0,1,22.569391
101.0,1,22.571267
104.0,4,22.576644
104.0,4,22.581533
101.0,1,22.5828
103.0,3,22.587583
102.0,4,22.592536
101.0,1,22.593794
101.0,1,22.594956
105.0,6,22.60221
101.0,1,22.603524
101.0,1,22.605242
101.0,3,22.611033
101.0,1,22.613604
102.0,2,22.618177
101.0,2,22.622014
101.0,1,22.625004
101.0,1,22.627095
103.0,3,22.632472
101.0,1,22.634397
104.0,4,22.640191
101.0,1,22.641528
101.0,3,22.645336
101.0,1,22.646718
101.0,1,22.648017
101.0,1,22.64929
101.0,1,22.650581
104.0,4,22.656904
102.0,2,22.659341
102.0,2,22.661849
102.0,3,22.665947
101.0,1,22.667921
102.0,2,22.670452
101.0,2,22.673101
101.0,1,22.674406
101.0,1,22.675708
101.0,1,22.676892
101.0,2,22.679362
102.0,2,22.682797
104.0,4,22.687613
102.0,2,22.690006
101.0,1,22.69128
101.0,1,22.692545
101.0,1,22.694093
101.0,1,22.695379
101.0,1,22.696638
101.0,2,22.700307
101.0,1,22.702204
103.0,3,22.707573
102.0,2,22.711382
101.0,1,22.713286
101.0,1,22.715816
102.0,2,22.71928
101.0,1,22.721053
101.0,1,22.722853
102.0,3,22.728525
101.0,3,22.733192
102.0,3,22.738061
101.0,1,22.739985
102.0,2,22.743541
102.0,2,22.747723
105.0,5,22.757159
101.0,1,22.759142
101.0,1,22.76105
101.0,1,22.762443
101.0,2,22.76495
103.0,4,22.769702
104.0,5,22.775547
102.0,2,22.778585
103.0,3,22.782422
105.0,5,22.788665
101.0,1,22.789995
102.0,4,22.795379
101.0,1,22.796635
101.0,1,22.797827
101.0,1,22.799119
101.0,2,22.801603
103.0,3,22.80505
101.0,1,22.806337
101.0,2,22.80919
106.0,7,22.81813
104.0,4,22.823525
101.0,2,22.826304
101.0,1,22.827635
101.0,1,22.82883
101.0,1,22.830114
101.0,1,22.831333
102.0,3,22.836887
101.0,1,22.83877
101.0,1,22.840885
101.0,1,22.842961
101.0,1,22.844927
101.0,1,22.84685
101.0,1,22.848771
103.0,3,22.85321
102.0,3,22.857148
101.0,1,22.858495
102.0,2,22.86099
101.0,1,22.862225
101.0,1,22.863488
101.0,1,22.864707
101.0,1,22.865957
101.0,1,22.867278
101.0,1,22.868506
101.0,1,22.869807
101.0,1,22.871078
102.0,3,22.875643
101.0,1,22.876919
101.0,1,22.878208
104.0,8,22.888567
101.0,1,22.889899
101.0,1,22.891086
101.0,1,22.892287
101.0,1,22.893604
101.0,1,22.89493
103.0,4,22.899678
101.0,1,22.901026
101.0,1,22.902517
101.0,1,22.904669
104.0,4,22.911868
101.0,1,22.913946
101.0,1,22.915904
101.0,1,22.917672
101.0,1,22.918956
101.0,1,22.920214
101.0,1,22.921539
101.0,1,22.922841
106.0,8,22.932443
101.0,1,22.934259
101.0,1,22.935601
101.0,1,22.936894
102.0,2,22.939378
104.0,4,22.945453
101.0,1,22.947353
101.0,1,22.94937
101.0,1,22.951288
101.0,1,22.952886
101.0,1,22.954198
101.0,1,22.955391
101.0,1,22.956667
101.0,1,22.957924
101.0,1,22.95921
101.0,1,22.960429
101.0,1,22.961725
101.0,1,22.963023
102.0,2,22.965811
101.0,1,22.967161
102.0,2,22.969583
101.0,1,22.970807
102.0,2,22.973336
102.0,2,22.976104
101.0,2,22.97919
101.0,1,22.980639
102.0,2,22.983355
101.0,1,22.98505
102.0,2,22.987487
101.0,1,22.988715
103.0,3,22.992343
101.0,1,22.993501
101.0,1,22.994763
101.0,1,22.996968
104.0,4,23.002227
104.0,4,23.007005
101.0,2,23.00942
101.0,1,23.010715
101.0,1,23.012323
101.0,1,23.014319
104.0,4,23.020427
102.0,2,23.022926
103.0,3,23.026639
103.0,4,23.032127
103.0,3,23.036633
102.0,2,23.039687
101.0,3,23.043182
104.0,5,23.049226
101.0,1,23.05053
101.0,1,23.051821
101.0,1,23.053138
102.0,2,23.055707
101.0,1,23.057002
101.0,4,23.062918
101.0,1,23.064111
103.0,6,23.071507
101.0,1,23.072821
101.0,1,23.074103
102.0,2,23.076971
102.0,3,23.080444
101.0,1,23.081746
101.0,1,23.08301
101.0,1,23.084288
102.0,2,23.086844
103.0,3,23.090662
101.0,1,23.092303
101.0,1,23.093647
101.0,1,23.095028
103.0,3,23.10032
101.0,1,23.102185
101.0,1,23.104098
101.0,1,23.105974
101.0,1,23.107896
102.0,3,23.113386
102.0,3,23.119546
102.0,2,23.12393
101.0,1,23.12533
102.0,2,23.127804
101.0,2,23.130244
101.0,1,23.131489
101.0,1,23.13269
102.0,3,23.136472
102.0,2,23.13915
101.0,1,23.140549
102.0,5,23.146822
101.0,1,23.148137
101.0,1,23.14938
101.0,1,23.150612
101.0,3,23.154056
101.0,1,23.15572
101.0,1,23.157094
101.0,1,23.158409
101.0,1,23.159721
102.0,3,23.163143
101.0,1,23.164382
101.0,3,23.168255
101.0,1,23.169551
105.0,6,23.18053
101.0,1,23.182509
101.0,2,23.186519
102.0,2,23.189512
101.0,1,23.190818
102.0,3,23.194418
102.0,2,23.196931
101.0,1,23.198279
101.0,1,23.199515
103.0,4,23.205904
103.0,4,23.213124
101.0,1,23.215031
104.0,5,23.222245
105.0,5,29.099494
101.0,1,29.100725
101.0,1,29.101947
102.0,3,29.105821
103.0,4,29.111912
101.0,1,29.114005
101.0,1,29.115833
101.0,1,29.117616
101.0,1,29.119593
101.0,1,29.121363
101.0,1,29.123593
101.0,1,29.125687
101.0,1,29.127394
101.0,1,29.128667
101.0,1,29.129968
101.0,1,29.131306
101.0,1,29.132598
101.0,1,29.133867
101.0,1,29.13518
101.0,3,29.139208
104.0,4,29.144792
101.0,1,29.146867
101.0,1,29.14887
101.0,1,29.15076
101.0,1,29.152622
101.0,1,29.15452
101.0,3,29.159751
102.0,2,29.162196
102.0,2,29.164715
102.0,2,29.167215
101.0,1,29.168727
103.0,4,29.176736
102.0,2,29.181465
101.0,1,29.183828
101.0,1,29.186153
101.0,1,29.188818
101.0,3,29.194897
104.0,5,29.204218
101.0,1,29.205559
101.0,1,29.206861
102.0,3,29.210547
103.0,3,29.21459
101.0,1,29.215913
101.0,1,29.217251
101.0,1,29.218554
101.0,1,29.220683
101.0,1,29.232316
101.0,1,29.235103
101.0,4,29.242678
101.0,1,29.244505
104.0,4,29.251719
102.0,2,29.254203
102.0,2,29.256677
101.0,1,29.257915
101.0,1,29.259152
101.0,1,29.260429
102.0,2,29.263196
101.0,1,29.264511
101.0,1,29.265851
101.0,1,29.26737
102.0,3,29.271258
101.0,1,29.272591
103.0,3,29.276352
102.0,2,29.278808
101.0,1,29.280224
101.0,1,29.281593
101.0,1,29.283958
101.0,1,29.285982
101.0,1,29.28788
101.0,1,29.289803
101.0,1,29.291714
102.0,3,29.297707
102.0,2,29.301828
101.0,1,29.30389
