#{"t_start": 1760181361.28534, "env_id": "None"}
r,l,t
101.0,1,29.62578
102.0,2,29.629906
101.0,1,29.631806
101.0,1,29.633799
101.0,2,29.637983
101.0,1,29.639382
101.0,1,29.640626
101.0,1,29.641909
102.0,3,29.645761
101.0,1,29.647047
101.0,1,29.6487
101.0,1,29.650758
101.0,2,29.654479
101.0,2,29.658143
101.0,1,29.66023
101.0,1,29.662169
104.0,5,29.672656
101.0,1,29.674838
101.0,2,29.679079
101.0,1,29.680811
101.0,1,29.68212
101.0,1,29.683332
101.0,1,29.684591
103.0,4,29.68957
101.0,1,29.690991
101.0,1,29.692213
101.0,1,29.693564
101.0,1,29.695558
101.0,2,29.698138
101.0,1,29.699466
101.0,1,29.701145
101.0,1,29.702528
102.0,2,29.705032
101.0,1,29.706303
101.0,1,29.707594
101.0,2,29.71048
102.0,2,29.713222
101.0,1,29.714521
101.0,1,29.715874
102.0,2,29.718443
101.0,1,29.719731
101.0,1,29.721151
101.0,2,29.723627
101.0,2,29.72684
101.0,1,29.728316
101.0,1,29.729665
101.0,1,29.730982
101.0,2,29.733458
101.0,1,29.734743
102.0,2,29.7373
101.0,1,29.738674
102.0,2,29.741375
101.0,2,29.744856
101.0,1,29.746873
102.0,2,29.750757
101.0,1,29.752482
101.0,1,29.753803
101.0,1,29.755046
101.0,2,29.757995
101.0,1,29.759314
101.0,1,29.76048
101.0,1,29.761741
102.0,2,29.764252
101.0,1,29.765765
101.0,1,29.767704
101.0,1,29.769991
101.0,1,29.771931
101.0,1,29.773783
101.0,1,29.775142
102.0,3,29.778794
101.0,1,29.78001
101.0,1,29.781315
102.0,2,29.784012
101.0,2,29.786748
101.0,1,29.78798
101.0,1,29.7893
102.0,2,29.791878
101.0,1,29.793095
102.0,2,29.795608
101.0,1,29.796915
101.0,1,29.79817
101.0,1,29.799463
101.0,1,29.800836
101.0,2,29.803382
101.0,1,29.804832
102.0,2,29.807894
101.0,1,29.809199
101.0,1,29.810497
101.0,1,29.81173
101.0,1,29.81297
101.0,1,29.814297
101.0,1,29.815558
101.0,1,29.816866
101.0,2,29.819447
101.0,2,29.822159
102.0,2,29.824753
101.0,1,29.82604
101.0,1,29.827321
101.0,1,29.828616
101.0,1,29.82995
101.0,1,29.831181
101.0,1,29.832598
101.0,1,29.833946
101.0,1,29.835317
101.0,1,29.836991
102.0,2,29.840691
101.0,1,29.842464
101.0,2,29.845995
101.0,1,29.848091
101.0,1,29.850217
101.0,1,29.852211
101.0,1,29.854746
101.0,1,29.85667
101.0,1,29.858538
101.0,1,29.860307
101.0,1,29.862153
102.0,2,29.866059
101.0,1,29.868026
101.0,2,29.871339
101.0,2,29.87408
102.0,2,29.876617
101.0,1,29.877888
101.0,1,29.8791
102.0,2,29.881726
101.0,1,29.883041
101.0,1,29.884421
104.0,4,29.889467
102.0,4,29.896939
101.0,1,29.898824
101.0,1,29.900175
101.0,1,29.901522
101.0,1,29.902784
102.0,3,29.906595
101.0,1,29.907919
101.0,1,29.909315
102.0,2,29.91295
101.0,1,29.915354
101.0,1,29.917418
101.0,1,29.919253
102.0,2,29.923024
101.0,1,29.92492
101.0,1,29.926869
101.0,1,29.928626
101.0,1,29.930872
101.0,1,29.933058
101.0,1,29.934893
101.0,1,29.936887
101.0,1,29.938853
101.0,1,29.940647
101.0,2,29.944498
101.0,1,29.946402
101.0,1,29.947839
101.0,1,29.949144
101.0,1,29.95039
101.0,1,29.951675
102.0,2,29.95416
102.0,2,29.956815
101.0,1,29.958098
101.0,1,29.959393
101.0,1,29.960987
101.0,2,29.963767
101.0,1,29.965081
101.0,1,29.966434
101.0,1,29.967661
101.0,1,29.968922
101.0,2,29.971389
102.0,2,29.974093
101.0,1,29.975358
101.0,1,29.976721
101.0,1,29.978292
101.0,1,29.979717
101.0,1,29.981034
101.0,3,29.984742
101.0,1,29.986044
102.0,2,29.988594
101.0,1,29.989924
102.0,2,29.99241
101.0,1,29.995413
101.0,1,29.998227
101.0,1,30.000281
102.0,2,30.003954
102.0,2,30.007791
101.0,1,30.009578
101.0,1,30.010929
102.0,2,30.013838
101.0,2,30.016429
101.0,1,30.017695
102.0,2,30.02015
101.0,1,30.021403
101.0,1,30.02267
101.0,3,30.026646
101.0,1,30.027976
101.0,1,30.029316
101.0,1,30.030806
101.0,1,30.032024
101.0,1,30.033425
101.0,1,30.034769
101.0,1,30.036066
101.0,1,30.037582
101.0,1,30.039024
101.0,1,30.041102
102.0,3,30.047056
101.0,1,30.049058
101.0,1,30.051047
101.0,1,30.053113
101.0,1,30.055047
101.0,1,30.056955
101.0,1,30.058262
101.0,1,30.059528
101.0,1,30.060788
101.0,1,30.062037
101.0,1,30.063307
102.0,3,30.066935
102.0,2,30.069601
101.0,1,30.070891
101.0,1,30.072673
102.0,2,30.075269
101.0,1,30.076512
101.0,1,30.077768
101.0,1,30.079063
101.0,1,30.080374
101.0,1,30.081698
101.0,1,30.083097
101.0,2,30.085731
102.0,2,30.089134
101.0,1,30.09048
101.0,1,30.091784
101.0,1,30.093054
102.0,2,30.095502
101.0,1,30.096767
101.0,1,30.098068
101.0,2,30.100668
102.0,2,30.103295
101.0,1,30.104923
101.0,1,30.106368
101.0,1,30.107751
101.0,1,30.108989
101.0,2,30.111405
101.0,1,30.112671
102.0,2,30.115823
101.0,1,30.117491
101.0,1,30.119543
101.0,1,30.121318
101.0,1,30.122646
101.0,1,30.124254
102.0,2,30.12689
102.0,2,30.129369
101.0,1,30.130629
101.0,1,30.131925
101.0,3,30.135941
102.0,3,30.141876
103.0,5,30.151027
103.0,3,30.155245
101.0,1,30.156466
101.0,1,30.157723
101.0,1,30.159026
101.0,1,30.160275
101.0,1,30.161595
101.0,1,30.16287
101.0,1,30.164221
101.0,1,30.165567
101.0,1,30.166911
101.0,1,30.168749
101.0,1,30.170075
102.0,2,30.172662
101.0,1,30.173977
102.0,3,30.177924
101.0,2,30.180645
102.0,2,30.183715
102.0,2,30.186502
101.0,1,30.187721
101.0,1,30.189036
101.0,1,30.190545
101.0,1,30.191926
104.0,4,30.196889
101.0,1,30.198145
102.0,3,30.202019
101.0,1,30.203279
101.0,1,30.204491
103.0,3,30.208242
101.0,1,30.209547
101.0,1,30.210841
101.0,1,30.21219
101.0,1,30.213446
101.0,1,30.214717
101.0,1,30.216454
101.0,1,30.217701
101.0,1,30.218864
101.0,1,30.220083
101.0,1,30.221299
104.0,4,30.226154
101.0,3,30.23003
101.0,1,30.231901
101.0,1,30.234181
101.0,1,30.236455
101.0,1,30.238617
101.0,1,30.240022
101.0,1,30.241388
101.0,1,30.24276
102.0,3,30.246897
101.0,1,30.248404
101.0,1,30.24976
102.0,2,30.252306
101.0,1,30.253532
101.0,1,30.254751
103.0,3,30.258312
101.0,1,30.259664
101.0,1,30.26096
102.0,2,30.264444
101.0,1,30.266462
101.0,1,30.268497
102.0,2,30.27247
101.0,1,30.274616
101.0,1,30.27663
101.0,1,30.278942
101.0,1,30.285526
101.0,1,30.287029
101.0,2,30.289574
101.0,1,30.290853
101.0,1,30.292117
101.0,1,30.293332
103.0,3,30.297376
101.0,1,30.298849
102.0,3,30.302785
101.0,1,30.304006
101.0,1,30.305224
101.0,1,30.306443
101.0,1,30.307705
101.0,1,30.309575
102.0,2,30.312304
101.0,1,30.313717
101.0,2,30.316307
101.0,1,30.317612
101.0,1,30.318915
101.0,1,30.320131
101.0,1,30.321344
101.0,2,30.323853
101.0,1,30.325453
101.0,1,30.32691
101.0,1,30.328195
101.0,1,30.329463
101.0,1,30.330728
101.0,1,30.331993
101.0,1,30.333204
101.0,3,30.337033
101.0,1,30.338334
101.0,1,30.339596
101.0,1,30.341309
102.0,3,30.345185
102.0,2,30.347648
101.0,1,30.348925
101.0,1,30.350275
102.0,2,30.353064
101.0,1,30.354401
101.0,2,30.357522
101.0,1,30.358905
102.0,2,30.362173
101.0,1,30.363542
101.0,1,30.364857
103.0,3,30.368547
101.0,1,30.369897
101.0,1,30.371271
101.0,1,30.373291
102.0,2,30.375706
101.0,1,30.376922
101.0,1,30.378222
102.0,2,30.380704
101.0,2,30.383148
101.0,1,30.384422
104.0,6,30.392106
101.0,1,30.393321
101.0,1,30.394588
101.0,1,30.395893
102.0,3,30.399555
101.0,1,30.400907
101.0,1,30.402156
102.0,2,30.405405
104.0,4,30.410396
101.0,1,30.411698
101.0,1,30.412961
101.0,2,30.416722
101.0,1,30.418827
101.0,1,30.42031
101.0,1,30.421828
101.0,2,30.424372
101.0,1,30.425627
101.0,2,30.428046
101.0,1,30.42935
101.0,2,30.431927
104.0,4,30.438
103.0,3,30.441718
101.0,1,30.442884
101.0,2,30.44526
101.0,1,30.44666
101.0,1,30.447874
105.0,5,30.457001
101.0,1,30.45889
101.0,1,30.460675
104.0,4,30.46762
101.0,1,30.469119
101.0,1,30.470623
101.0,1,30.471974
101.0,1,30.473224
104.0,4,30.478134
101.0,1,30.479436
102.0,3,30.4843
101.0,2,30.486852
101.0,1,30.488121
101.0,1,30.489385
101.0,1,30.49071
101.0,1,30.491973
101.0,1,30.493242
101.0,1,30.494572
101.0,1,30.495981
104.0,4,30.501374
101.0,1,30.50265
101.0,1,30.503913
101.0,1,30.505245
101.0,2,30.507869
101.0,1,30.509224
101.0,2,30.512424
103.0,3,30.516171
101.0,2,30.518705
101.0,1,30.519929
101.0,1,30.521144
101.0,1,30.522414
101.0,1,30.523769
101.0,1,30.52513
101.0,2,30.52811
104.0,4,30.533267
101.0,1,30.534534
101.0,1,30.535839
101.0,1,30.537289
103.0,3,30.54156
101.0,1,30.543623
101.0,1,30.545767
101.0,1,30.547579
101.0,2,30.551371
101.0,1,30.552857
102.0,3,30.556697
101.0,1,30.558666
102.0,2,30.561573
101.0,2,30.564479
101.0,1,30.565836
101.0,1,30.567202
101.0,1,30.56851
102.0,3,30.572298
102.0,3,30.576305
102.0,2,30.578815
101.0,2,30.58138
101.0,1,30.582726
102.0,2,30.585276
101.0,1,30.586523
101.0,1,30.587821
104.0,4,30.593634
101.0,1,30.595147
101.0,1,30.597081
101.0,1,30.599265
101.0,1,30.601664
102.0,2,30.607627
101.0,1,30.609945
101.0,1,30.612645
101.0,1,30.615126
101.0,1,30.617164
101.0,1,30.61923
101.0,1,30.621704
101.0,1,30.623822
102.0,2,30.628061
101.0,1,30.630357
101.0,1,30.632549
101.0,1,30.63472
101.0,1,30.636866
102.0,2,30.641949
101.0,1,30.64528
101.0,1,30.648231
101.0,1,30.651086
102.0,2,30.656076
101.0,1,30.658392
101.0,1,30.661329
101.0,1,30.664103
101.0,1,30.66645
104.0,4,30.678683
103.0,3,30.688279
103.0,3,30.696576
101.0,1,30.699598
101.0,1,30.702847
101.0,1,30.70575
103.0,4,30.73007
101.0,1,30.733344
101.0,1,30.738111
101.0,1,30.74343
102.0,2,30.758253
102.0,2,30.765902
101.0,2,30.77293
102.0,2,30.778846
102.0,4,30.792903
101.0,1,30.796318
101.0,1,30.79922
101.0,1,30.802149
102.0,2,30.810038
101.0,1,30.816812
101.0,1,30.820351
101.0,1,30.844953
101.0,1,30.852731
101.0,1,30.855639
101.0,1,30.858847
102.0,2,30.866065
102.0,2,30.871867
101.0,1,30.874267
101.0,1,30.877312
101.0,1,30.880126
102.0,2,30.885502
101.0,1,30.888006
101.0,1,30.890902
101.0,1,30.893409
101.0,1,30.896135
102.0,3,30.90415
102.0,2,30.911157
101.0,2,30.919085
101.0,1,30.922553
101.0,2,30.927812
101.0,1,30.930115
101.0,1,30.93271
101.0,2,30.941805
101.0,1,30.944274
101.0,1,30.946726
101.0,1,30.949221
101.0,1,30.952019
101.0,1,30.954232
101.0,2,30.961281
101.0,2,30.979817
101.0,1,30.990887
101.0,1,30.996172
102.0,2,31.006813
101.0,1,31.027878
101.0,1,31.034599
101.0,2,31.044963
101.0,2,31.053091
104.0,5,31.067816
101.0,1,31.070399
102.0,3,31.07763
101.0,1,31.080147
101.0,1,31.082515
102.0,2,31.087438
101.0,2,31.092391
101.0,1,31.095002
101.0,2,31.099668
101.0,1,31.102028
101.0,1,31.104426
101.0,1,31.106904
101.0,1,31.109239
101.0,1,31.111965
101.0,1,31.114066
101.0,1,31.116264
102.0,2,31.11931
101.0,1,31.121661
101.0,1,31.123794
101.0,1,31.125355
101.0,1,31.127034
101.0,1,31.128395
102.0,3,31.132236
102.0,3,31.136036
101.0,2,31.138578
101.0,1,31.139888
102.0,2,31.143734
101.0,1,31.145133
104.0,4,31.152946
102.0,2,31.156754
101.0,1,31.159206
101.0,1,31.161259
101.0,1,31.163355
101.0,2,31.168153
101.0,1,31.169839
101.0,1,31.171174
101.0,1,31.172441
101.0,1,31.174027
102.0,2,31.176587
101.0,1,31.177847
101.0,2,31.180467
101.0,1,31.181765
102.0,3,31.18554
104.0,4,31.191914
102.0,2,31.196696
101.0,1,31.19937
101.0,1,31.201854
101.0,1,31.204204
102.0,2,31.209177
101.0,1,31.211716
101.0,1,31.214051
101.0,1,31.215983
101.0,2,31.219506
101.0,1,31.221769
101.0,1,31.223681
101.0,1,31.225695
101.0,1,31.227565
101.0,2,31.231569
101.0,1,31.233346
101.0,1,31.23493
101.0,1,31.236696
101.0,1,31.238889
103.0,3,31.245422
102.0,2,31.25
103.0,4,31.258299
101.0,2,31.261671
101.0,2,31.264739
102.0,4,31.272557
104.0,4,31.277577
101.0,1,31.278797
102.0,2,31.28141
101.0,1,31.282706
101.0,1,31.284457
101.0,1,31.285803
101.0,1,31.287129
101.0,1,31.28836
101.0,1,31.289731
101.0,1,31.291204
101.0,1,31.292449
104.0,4,31.301121
102.0,3,31.309413
101.0,1,31.312136
101.0,1,31.314834
101.0,1,31.316998
101.0,1,31.318884
101.0,2,31.322154
101.0,1,31.324298
102.0,3,31.329442
101.0,1,31.331522
101.0,1,31.332898
101.0,1,31.334298
101.0,1,31.335804
101.0,1,31.337252
101.0,1,31.338743
101.0,1,31.340225
104.0,5,31.348267
101.0,1,31.350526
101.0,1,31.353271
104.0,4,31.359869
101.0,1,31.361154
101.0,2,31.364787
101.0,1,31.366551
101.0,1,31.367995
104.0,4,31.375462
101.0,1,31.377254
102.0,2,31.382849
102.0,2,31.386839
101.0,1,31.388191
101.0,1,31.389584
101.0,1,31.390981
101.0,1,31.392773
101.0,1,31.394852
101.0,1,31.397181
101.0,1,31.399382
101.0,2,31.403767
101.0,1,31.40628
101.0,1,31.40766
104.0,4,31.415175
101.0,1,31.416716
101.0,1,31.418071
101.0,1,31.41942
101.0,1,31.420982
105.0,6,31.42972
101.0,1,31.431856
101.0,1,31.433993
101.0,1,31.436112
101.0,2,31.440757
102.0,2,31.447158
101.0,1,31.449399
101.0,1,31.451453
101.0,1,31.453357
101.0,1,31.45527
101.0,1,31.457286
103.0,3,31.463002
101.0,1,31.464409
104.0,5,31.470703
101.0,1,31.472008
101.0,1,31.473747
101.0,1,31.47584
101.0,1,31.477786
101.0,1,31.479732
101.0,1,31.481097
101.0,1,31.482415
102.0,2,31.485157
102.0,2,31.48763
101.0,2,31.490361
101.0,2,31.492905
101.0,1,31.494168
101.0,1,31.495374
103.0,3,31.499188
101.0,1,31.500454
101.0,2,31.502869
101.0,1,31.504141
101.0,1,31.505857
104.0,5,31.511978
101.0,1,31.513271
101.0,1,31.514533
101.0,1,31.515893
101.0,1,31.51713
102.0,3,31.520759
101.0,1,31.52214
101.0,3,31.526052
102.0,2,31.528647
101.0,1,31.53004
102.0,2,31.532625
101.0,1,31.533932
101.0,1,31.535192
101.0,2,31.538241
101.0,2,31.540826
101.0,1,31.542134
101.0,1,31.543442
102.0,2,31.545918
102.0,3,31.549786
102.0,2,31.55234
101.0,1,31.553893
101.0,1,31.555297
102.0,2,31.557911
101.0,2,31.560885
102.0,2,31.564935
101.0,2,31.56879
101.0,1,31.57125
102.0,4,31.578603
102.0,2,31.583206
101.0,1,31.585243
101.0,1,31.586593
101.0,2,31.589098
101.0,1,31.590361
101.0,1,31.591625
101.0,1,31.592932
101.0,1,31.594195
101.0,2,31.596879
101.0,1,31.598224
101.0,1,31.599529
101.0,1,31.601253
101.0,1,31.602608
102.0,3,31.606282
102.0,2,31.608765
104.0,4,31.614237
101.0,1,31.616298
101.0,1,31.617899
101.0,1,31.61917
101.0,1,31.620405
102.0,2,31.622984
101.0,2,31.625484
101.0,1,31.626828
101.0,1,31.628099
101.0,1,31.629315
101.0,1,31.631342
101.0,1,31.632743
101.0,1,31.634044
101.0,1,31.635365
101.0,1,31.636633
101.0,1,31.637941
101.0,1,31.639249
101.0,1,31.640513
101.0,1,31.642044
102.0,2,31.644701
101.0,1,31.646061
101.0,1,31.647732
101.0,1,31.649082
101.0,2,31.651575
101.0,1,31.652736
104.0,4,31.6577
101.0,2,31.660258
101.0,1,31.661565
101.0,1,31.663513
102.0,3,31.668987
104.0,6,31.679953
101.0,1,31.681238
101.0,2,31.683814
101.0,1,31.685103
101.0,1,31.686329
102.0,3,31.690143
102.0,2,31.692901
101.0,2,31.696266
101.0,1,31.697665
101.0,1,31.699681
101.0,1,31.701731
101.0,1,31.703564
101.0,1,31.705419
101.0,1,31.707418
101.0,1,31.709515
102.0,2,31.713437
101.0,2,31.717259
103.0,3,31.722489
101.0,1,31.724374
101.0,1,31.726323
101.0,1,31.72845
101.0,1,31.729877
103.0,4,31.735433
101.0,1,31.736752
101.0,1,31.738207
103.0,4,31.744855
101.0,1,31.746288
102.0,2,31.749027
101.0,1,31.750355
102.0,2,31.752787
101.0,1,31.754064
101.0,1,31.755378
101.0,2,31.759138
101.0,1,31.760533
103.0,3,31.764323
102.0,2,31.766916
102.0,2,31.769417
101.0,1,31.770682
101.0,1,31.771947
101.0,2,31.775711
101.0,2,31.779223
101.0,1,31.781188
101.0,1,31.783147
101.0,1,31.784989
103.0,3,31.791135
101.0,1,31.793492
101.0,1,31.795189
101.0,1,31.797195
102.0,3,31.803327
101.0,1,31.806021
101.0,1,31.808431
101.0,1,31.811852
101.0,1,31.813894
101.0,1,31.815227
101.0,1,31.816403
101.0,1,31.817686
101.0,1,31.818959
104.0,4,31.825364
101.0,2,31.828579
102.0,2,31.831453
104.0,4,31.83643
102.0,2,31.840439
102.0,2,31.844139
101.0,1,31.84576
101.0,1,31.847317
101.0,1,31.848907
101.0,1,31.850348
102.0,2,31.853648
101.0,1,31.855846
101.0,2,31.859538
101.0,2,31.862074
101.0,1,31.863626
101.0,1,31.864933
101.0,1,31.866207
101.0,2,31.868908
101.0,1,31.870203
101.0,1,31.871435
102.0,3,31.875047
101.0,1,31.876269
101.0,1,31.877541
101.0,1,31.878848
101.0,1,31.880327
102.0,2,31.88299
101.0,1,31.884338
105.0,5,31.891026
102.0,2,31.89346
101.0,1,31.894682
103.0,4,31.899789
101.0,1,31.901169
101.0,1,31.902537
101.0,1,31.903765
101.0,1,31.905029
101.0,1,31.906329
101.0,1,31.907527
101.0,1,31.908836
101.0,1,31.9101
101.0,1,31.911515
101.0,1,31.912887
101.0,1,31.914207
102.0,2,31.916919
101.0,3,31.920862
101.0,2,31.923395
102.0,3,31.927145
101.0,1,31.92858
101.0,1,31.930024
101.0,1,31.931375
101.0,1,31.932863
102.0,2,31.935476
101.0,1,31.936788
103.0,3,31.940437
101.0,2,31.94296
101.0,1,31.944287
102.0,2,31.947
101.0,1,31.948529
101.0,1,31.950199
101.0,1,31.951597
102.0,3,31.955258
101.0,1,31.956526
101.0,1,31.957748
101.0,1,31.959053
101.0,1,31.960322
101.0,1,31.961578
102.0,2,31.964449
101.0,1,31.966564
102.0,2,31.970071
101.0,1,31.97139
101.0,1,31.972616
105.0,5,31.978834
102.0,2,31.983642
101.0,2,31.986774
101.0,1,31.988016
101.0,1,31.989257
102.0,2,31.991748
101.0,3,31.99542
103.0,3,32.004238
101.0,1,32.006655
104.0,4,32.016245
101.0,1,32.018724
101.0,1,32.021061
103.0,3,32.028536
101.0,1,32.030438
101.0,1,32.032257
103.0,4,32.03839
101.0,1,32.039879
101.0,1,32.041269
101.0,1,32.042604
101.0,1,32.044607
103.0,3,32.051038
101.0,1,32.05323
101.0,1,32.055362
102.0,2,32.059543
101.0,1,32.061877
103.0,3,32.068649
101.0,1,32.070821
101.0,1,32.073062
102.0,2,32.080014
101.0,1,32.082505
101.0,2,32.087041
103.0,3,32.093163
103.0,3,32.098192
101.0,1,32.100392
101.0,1,32.102942
101.0,1,32.107652
101.0,1,32.111291
101.0,1,32.114086
101.0,1,32.116296
101.0,1,32.118566
101.0,1,32.120045
101.0,1,32.122106
101.0,1,32.124969
101.0,1,32.127726
101.0,1,32.129886
101.0,1,32.131355
102.0,2,32.13429
101.0,1,32.135697
101.0,1,32.13807
101.0,1,32.140431
101.0,1,32.142945
101.0,1,32.146504
102.0,2,32.15006
102.0,2,32.153781
101.0,1,32.15619
101.0,1,32.158544
101.0,4,32.1659
101.0,1,32.168124
101.0,2,32.173103
101.0,1,32.175475
101.0,1,32.177814
101.0,1,32.180134
101.0,1,32.182369
101.0,1,32.18482
101.0,1,32.187188
102.0,2,32.19203
101.0,1,32.194426
102.0,2,32.198032
101.0,1,32.202029
102.0,2,32.206557
103.0,3,32.214865
101.0,2,32.217754
101.0,1,32.219143
101.0,1,32.220468
101.0,2,32.223258
101.0,1,32.22463
105.0,6,32.270811
101.0,1,32.288566
101.0,1,32.29764
101.0,1,32.300956
101.0,1,32.303847
101.0,1,32.306892
102.0,2,32.316981
101.0,1,32.319071
101.0,1,32.321249
101.0,1,32.32323
101.0,1,32.325301
102.0,2,32.328392
102.0,2,32.332222
101.0,1,32.33447
101.0,1,32.336684
101.0,1,32.33879
101.0,2,32.342984
101.0,1,32.345147
101.0,1,32.347483
102.0,2,32.351978
101.0,1,32.354158
102.0,2,32.358508
101.0,1,32.360463
101.0,1,32.362357
101.0,1,32.364312
101.0,1,32.366296
101.0,1,32.36837
101.0,2,32.373103
101.0,1,32.374385
101.0,1,32.375731
101.0,1,32.377059
101.0,1,32.378406
101.0,1,32.379963
101.0,1,32.381282
101.0,1,32.382522
101.0,1,32.383858
101.0,2,32.386471
102.0,2,32.389754
101.0,1,32.391078
101.0,1,32.392364
101.0,1,32.393605
101.0,1,32.394918
102.0,2,32.397684
101.0,1,32.398961
101.0,1,32.400289
101.0,1,32.40175
101.0,1,32.403064
101.0,1,32.405017
101.0,1,32.406853
101.0,1,32.408232
101.0,1,32.409555
101.0,1,32.410714
103.0,3,32.414696
101.0,1,32.415921
101.0,1,32.417656
102.0,2,32.421819
101.0,1,32.423641
101.0,1,32.425533
102.0,2,32.429474
101.0,1,32.431273
101.0,1,32.433194
101.0,1,32.435316
101.0,1,32.437237
102.0,2,32.440753
102.0,3,32.445217
101.0,1,32.446953
101.0,1,32.448269
102.0,3,32.452434
103.0,5,32.459538
101.0,1,32.460799
101.0,1,32.462006
101.0,1,32.463773
101.0,1,32.465869
101.0,1,32.46725
101.0,1,32.468577
101.0,1,32.469858
103.0,3,32.473645
102.0,3,32.477479
103.0,3,32.481939
101.0,1,32.484066
101.0,1,32.486036
101.0,1,32.487994
101.0,1,32.489759
102.0,2,32.494667
101.0,1,32.496823
101.0,1,32.499102
101.0,1,32.501084
101.0,1,32.502872
101.0,1,32.504606
101.0,1,32.506095
101.0,1,32.507447
101.0,1,32.508762
101.0,1,32.509987
101.0,1,32.511294
101.0,1,32.513628
101.0,1,32.515353
101.0,1,32.51687
102.0,3,32.52111
101.0,1,32.522468
101.0,1,32.524524
101.0,2,32.5284
101.0,1,32.529872
101.0,1,32.531152
101.0,1,32.532396
101.0,3,32.536923
102.0,2,32.539848
101.0,1,32.541241
101.0,2,32.544168
101.0,1,32.545472
101.0,1,32.546899
101.0,1,32.548254
101.0,1,32.54952
101.0,1,32.550783
101.0,1,32.552088
101.0,1,32.553299
101.0,1,32.554564
101.0,1,32.555904
101.0,1,32.557189
102.0,2,32.561077
104.0,5,32.569463
101.0,1,32.570737
102.0,2,32.573352
102.0,2,32.577865
101.0,1,32.580002
101.0,1,32.582973
101.0,1,32.585141
101.0,1,32.587135
101.0,1,32.589096
101.0,1,32.59042
101.0,1,32.591696
101.0,1,32.59296
101.0,1,32.594237
102.0,3,32.598628
104.0,4,32.603607
101.0,1,32.604913
101.0,1,32.606615
101.0,1,32.607961
101.0,2,32.610527
101.0,1,32.611794
101.0,1,32.613104
101.0,1,32.614441
101.0,1,32.615765
102.0,2,32.618028
102.0,2,32.6205
101.0,1,32.622444
101.0,1,32.624406
101.0,1,32.626527
101.0,1,32.62902
102.0,2,32.633475
101.0,1,32.635716
101.0,1,32.638048
101.0,1,32.639992
103.0,3,32.64369
101.0,1,32.644851
101.0,1,32.64612
101.0,1,32.647429
102.0,2,32.649974
101.0,1,32.651189
101.0,2,32.653828
102.0,2,32.656203
101.0,1,32.657543
101.0,1,32.658877
101.0,1,32.660125
101.0,1,32.661426
101.0,1,32.662776
101.0,1,32.664189
101.0,1,32.665486
101.0,1,32.666745
104.0,4,32.672095
101.0,1,32.673314
101.0,2,32.675735
101.0,2,32.678459
101.0,1,32.68067
101.0,1,32.682014
101.0,2,32.68464
101.0,1,32.68592
101.0,1,32.687237
101.0,1,32.68846
101.0,1,32.689766
101.0,1,32.691068
102.0,2,32.693535
101.0,1,32.694691
101.0,1,32.696052
101.0,1,32.698531
101.0,1,32.70038
101.0,1,32.702364
101.0,1,32.70364
101.0,1,32.70524
101.0,1,32.707279
101.0,3,32.71273
104.0,4,32.720314
101.0,2,32.724062
105.0,5,32.733683
101.0,1,32.735627
101.0,1,32.737608
101.0,1,32.739747
101.0,1,32.741884
101.0,1,32.744223
101.0,1,32.745658
101.0,1,32.747168
101.0,1,32.748626
101.0,1,32.750774
101.0,1,32.752934
101.0,1,32.754982
101.0,1,32.757137
101.0,1,32.759128
101.0,1,32.761031
102.0,2,32.765869
101.0,2,32.771295
101.0,1,32.774359
101.0,1,32.777665
101.0,3,32.786493
101.0,1,32.789483
101.0,1,32.794847
101.0,1,32.798839
101.0,1,32.802174
101.0,1,32.804723
101.0,1,32.807494
101.0,1,32.810166
101.0,1,32.813285
101.0,1,32.81652
101.0,1,32.819508
101.0,1,32.822389
103.0,3,32.831132
101.0,1,32.833891
102.0,2,32.839496
101.0,1,32.843527
101.0,2,32.850536
101.0,2,32.854855
101.0,1,32.857845
101.0,1,32.860567
102.0,2,32.866225
101.0,1,32.869006
101.0,1,32.871339
101.0,1,32.873733
101.0,1,32.876338
101.0,1,32.879035
101.0,1,32.881705
101.0,1,32.884336
102.0,2,32.889585
102.0,2,32.895245
101.0,1,32.898403
101.0,1,32.901711
101.0,1,32.90383
101.0,1,32.906464
102.0,2,32.911283
101.0,1,32.913779
101.0,1,32.916362
101.0,1,32.918233
101.0,1,32.920033
101.0,1,32.922435
101.0,1,32.924844
101.0,1,32.927456
101.0,1,32.930161
101.0,1,32.933153
102.0,2,32.938214
102.0,2,32.943022
101.0,1,32.944802
101.0,1,32.947289
106.0,8,32.959561
101.0,1,32.960776
101.0,1,32.962
101.0,1,32.963583
101.0,1,32.964935
101.0,2,32.967522
102.0,2,32.971214
102.0,2,32.974847
101.0,1,32.976768
101.0,1,32.978727
103.0,3,32.986079
101.0,1,32.987913
101.0,1,32.989176
101.0,1,32.990443
101.0,1,32.991751
102.0,3,32.995406
101.0,1,32.996982
101.0,1,32.998298
101.0,1,32.999516
102.0,2,33.003216
101.0,1,33.004459
101.0,1,33.005684
101.0,1,33.006956
101.0,1,33.008173
101.0,1,33.009392
101.0,1,33.010658
102.0,2,33.015029
101.0,1,33.020588
101.0,1,33.023553
101.0,2,33.028391
102.0,2,33.034461
101.0,1,33.036869
101.0,1,33.039107
101.0,1,33.041336
101.0,1,33.043543
101.0,2,33.048249
101.0,1,33.050991
101.0,1,33.053482
102.0,2,33.058383
101.0,1,33.060576
103.0,3,33.06866
101.0,1,33.071014
103.0,6,33.084527
