#{"t_start": 1760184802.4972851, "env_id": "None"}
r,l,t
101.0,1,14.755632
102.0,2,14.758096
104.0,6,14.765082
103.0,3,14.768745
101.0,1,14.770028
102.0,2,14.773236
101.0,1,14.774489
101.0,1,14.775737
101.0,1,14.777043
106.0,6,14.784465
102.0,2,14.787527
102.0,2,14.792039
102.0,2,14.794595
101.0,1,14.795788
101.0,1,14.797004
101.0,1,14.798257
105.0,6,14.806189
102.0,2,14.808672
102.0,3,14.81214
104.0,7,14.822832
105.0,8,14.836233
101.0,1,14.837489
102.0,3,14.840797
101.0,1,14.842044
102.0,2,14.84472
101.0,1,14.845958
101.0,1,14.847295
104.0,4,14.852284
101.0,1,14.853544
103.0,3,14.857282
101.0,1,14.858602
101.0,1,14.859924
101.0,1,14.861255
102.0,3,14.865544
103.0,4,14.870562
101.0,1,14.871749
101.0,1,14.872996
101.0,1,14.874285
101.0,1,14.875587
105.0,5,14.882511
104.0,5,14.888506
104.0,4,14.893641
102.0,3,14.897784
102.0,2,14.90028
101.0,1,14.901544
101.0,1,14.902775
104.0,5,14.909055
106.0,9,14.923824
103.0,3,14.929639
101.0,1,14.93101
101.0,2,14.933279
101.0,3,14.936845
101.0,1,14.938087
101.0,2,14.940916
101.0,2,14.943539
101.0,1,14.945499
101.0,1,14.947502
102.0,2,14.951094
101.0,1,14.952903
102.0,2,14.956197
101.0,1,14.957997
101.0,2,14.962052
101.0,1,14.964115
103.0,3,14.969539
101.0,1,14.970988
101.0,1,14.972328
101.0,1,14.973587
101.0,2,14.976119
104.0,6,14.986485
101.0,1,14.988328
103.0,3,14.994052
102.0,2,14.996639
101.0,1,14.997885
103.0,4,15.00301
103.0,3,15.006731
103.0,3,15.011942
105.0,6,15.022777
104.0,4,15.029128
102.0,2,15.03153
101.0,1,15.032776
101.0,1,15.034053
101.0,1,15.035312
103.0,3,15.039163
101.0,1,15.040669
101.0,1,15.042084
103.0,3,15.045771
103.0,3,15.049477
102.0,2,15.052016
101.0,1,15.053288
101.0,1,15.054589
102.0,3,15.059847
101.0,2,15.063173
102.0,2,15.066641
106.0,7,15.078736
101.0,2,15.081053
106.0,7,15.091778
102.0,3,15.09599
101.0,1,15.097209
103.0,3,15.100967
101.0,1,15.102126
101.0,1,15.103538
102.0,3,15.109076
101.0,1,15.110931
101.0,1,15.112645
103.0,3,15.117839
102.0,3,15.122322
101.0,1,15.123673
101.0,1,15.124956
102.0,2,15.127571
101.0,1,15.128865
101.0,1,15.130211
101.0,1,15.131418
101.0,1,15.132603
101.0,1,15.133909
101.0,1,15.135419
105.0,6,15.142617
104.0,4,15.147154
102.0,3,15.151692
102.0,4,15.15643
104.0,8,15.166327
101.0,1,15.168185
103.0,3,15.171953
101.0,1,15.173134
102.0,2,15.175636
101.0,1,15.17688
101.0,1,15.178119
103.0,3,15.181773
101.0,1,15.183653
101.0,1,15.18502
101.0,1,15.186316
101.0,1,15.187581
102.0,2,15.190013
104.0,6,15.197433
105.0,5,15.203871
101.0,1,15.205089
101.0,1,15.206255
103.0,4,15.211152
102.0,2,15.213599
102.0,2,15.216567
101.0,1,15.217782
103.0,3,15.221404
101.0,2,15.223877
102.0,2,15.226543
101.0,1,15.227827
102.0,2,15.230737
102.0,2,15.234688
101.0,1,15.236512
101.0,1,15.238423
102.0,6,15.250125
104.0,7,15.262281
102.0,2,15.265389
101.0,1,15.266556
102.0,2,15.26904
104.0,4,15.273971
102.0,2,15.276347
105.0,9,21.267508
102.0,2,21.271103
102.0,2,21.275247
105.0,5,21.282203
101.0,1,21.283427
101.0,1,21.284646
106.0,7,21.293821
101.0,1,21.295156
101.0,1,21.296448
101.0,1,21.297772
101.0,1,21.299108
101.0,1,21.300431
104.0,4,21.305569
101.0,1,21.306792
102.0,3,21.311245
101.0,1,21.312554
101.0,1,21.313848
101.0,1,21.315091
101.0,1,21.316396
101.0,1,21.3176
101.0,1,21.3189
101.0,1,21.320213
101.0,1,21.321537
101.0,1,21.323496
101.0,2,21.32591
101.0,1,21.327222
102.0,2,21.329775
103.0,5,21.336353
103.0,3,21.340569
102.0,2,21.343068
101.0,2,21.345431
101.0,1,21.346662
101.0,2,21.349288
101.0,1,21.350579
101.0,1,21.351914
101.0,1,21.353581
101.0,1,21.355013
101.0,1,21.356328
101.0,2,21.35866
101.0,1,21.359945
101.0,2,21.363337
101.0,1,21.365448
101.0,1,21.367463
101.0,1,21.369367
101.0,2,21.371922
101.0,1,21.373194
101.0,1,21.374407
101.0,1,21.37568
101.0,5,21.381456
104.0,5,21.38846
102.0,2,21.391064
101.0,1,21.392349
101.0,1,21.39362
101.0,1,21.395003
102.0,2,21.397572
104.0,5,21.404039
102.0,2,21.406518
103.0,3,21.410648
105.0,6,21.420158
103.0,5,21.426214
101.0,1,21.427495
101.0,1,21.428784
102.0,2,21.431427
101.0,1,21.433238
103.0,4,21.438341
101.0,1,21.439629
102.0,2,21.442069
101.0,1,21.443423
104.0,4,21.448563
101.0,1,21.450043
102.0,2,21.452573
101.0,1,21.453863
102.0,2,21.456343
102.0,2,21.459347
102.0,4,21.466045
101.0,1,21.46726
102.0,2,21.469792
103.0,3,21.473632
101.0,1,21.474809
101.0,1,21.476085
102.0,2,21.479039
101.0,1,21.48037
101.0,1,21.481659
102.0,3,21.485301
102.0,2,21.487815
101.0,1,21.489319
102.0,3,21.492996
101.0,2,21.495934
101.0,1,21.497209
101.0,1,21.498396
104.0,5,21.504662
101.0,1,21.506031
102.0,2,21.508671
101.0,1,21.51062
104.0,4,21.516365
101.0,1,21.517589
102.0,2,21.520078
101.0,1,21.521398
101.0,1,21.52271
103.0,3,21.526763
101.0,1,21.528155
103.0,4,21.533151
104.0,4,21.53806
101.0,1,21.539436
101.0,1,21.540808
103.0,3,21.545649
101.0,1,21.546972
101.0,1,21.548222
101.0,1,21.549515
102.0,2,21.552057
101.0,1,21.553434
101.0,1,21.554734
101.0,1,21.555989
101.0,2,21.559239
101.0,1,21.561196
101.0,1,21.563024
102.0,2,21.566488
103.0,5,21.576025
101.0,1,21.577354
101.0,1,21.578635
101.0,1,21.57995
101.0,2,21.582489
102.0,3,21.586152
101.0,1,21.587436
102.0,2,21.589946
101.0,1,21.592195
101.0,1,21.594095
103.0,4,21.601352
101.0,1,21.603126
101.0,2,21.606889
101.0,1,21.608329
101.0,1,21.609618
101.0,1,21.610857
103.0,4,21.615917
102.0,4,21.621279
103.0,3,21.627121
101.0,1,21.629105
102.0,2,21.632784
101.0,1,21.634539
101.0,1,21.63646
101.0,1,21.638561
102.0,2,21.64115
101.0,1,21.642424
101.0,1,21.64367
104.0,4,21.648505
101.0,1,21.649869
101.0,1,21.651224
101.0,1,21.653248
104.0,6,21.664501
102.0,2,21.66831
101.0,1,21.669835
101.0,1,21.671199
104.0,4,21.67624
103.0,4,21.681326
101.0,1,21.682605
101.0,1,21.683913
101.0,1,21.685593
101.0,1,21.686822
101.0,1,21.688133
102.0,2,21.690495
101.0,1,21.691782
102.0,4,21.69684
103.0,4,21.702671
101.0,1,21.703985
101.0,1,21.705215
103.0,4,21.710176
101.0,1,21.711553
101.0,1,21.712827
102.0,2,21.715408
101.0,1,21.717556
102.0,2,21.720303
101.0,1,21.721562
102.0,2,21.72383
101.0,1,21.725091
101.0,2,21.727509
101.0,1,21.728746
101.0,1,21.730072
102.0,2,21.733686
102.0,5,21.740062
102.0,2,21.742445
101.0,1,21.743757
102.0,2,21.746368
101.0,1,21.749008
101.0,1,21.751096
101.0,2,21.75456
101.0,1,21.756321
101.0,1,21.758173
102.0,3,21.76424
101.0,1,21.76558
102.0,2,21.767975
101.0,2,21.770514
101.0,1,21.77177
103.0,3,21.775683
104.0,4,21.783185
101.0,1,21.784428
102.0,3,21.788059
101.0,1,21.789391
101.0,1,21.790723
101.0,1,21.792043
103.0,3,21.796553
102.0,3,21.800277
101.0,1,21.801614
103.0,3,21.805483
101.0,1,21.806851
101.0,1,21.808184
103.0,4,21.813268
101.0,2,21.815698
101.0,1,21.816979
101.0,1,21.818246
101.0,2,21.820618
101.0,1,21.821942
101.0,1,21.823285
101.0,1,21.824588
101.0,1,21.825874
102.0,2,21.828984
102.0,2,21.831567
103.0,3,21.835315
101.0,1,21.836555
102.0,2,21.839242
101.0,2,21.841666
102.0,2,21.844382
101.0,2,21.846906
101.0,1,21.84818
101.0,1,21.849412
102.0,3,21.853375
101.0,1,21.854712
101.0,1,21.856042
102.0,2,21.858964
102.0,4,21.863799
101.0,1,21.865126
101.0,1,21.866434
101.0,1,21.867676
101.0,1,21.869037
101.0,1,21.870641
104.0,4,21.877098
101.0,1,21.879011
103.0,5,21.887689
102.0,3,21.894085
101.0,1,21.896001
101.0,1,21.897895
102.0,3,21.903719
101.0,2,21.907823
101.0,1,21.909695
101.0,1,21.91156
101.0,1,21.913414
102.0,2,21.917001
101.0,1,21.91886
101.0,1,21.920747
106.0,7,21.934794
103.0,4,21.942989
101.0,1,21.944762
101.0,1,21.946699
101.0,1,21.948466
102.0,2,21.951854
101.0,1,21.953794
101.0,1,21.955574
102.0,3,21.959417
101.0,1,21.960719
102.0,2,21.963343
101.0,1,21.964681
102.0,3,21.968638
101.0,1,21.969929
101.0,1,21.971906
101.0,1,21.973238
101.0,1,21.974499
101.0,2,21.977083
102.0,2,21.979705
102.0,3,21.983605
101.0,1,21.984962
101.0,1,21.986925
101.0,1,21.989354
101.0,1,21.991578
104.0,7,22.000329
104.0,4,22.007181
101.0,2,22.010844
101.0,1,22.012642
101.0,1,22.014549
101.0,2,22.018539
102.0,4,22.023957
101.0,1,22.025224
101.0,1,22.026512
102.0,3,22.0302
104.0,4,22.036169
101.0,1,22.038099
101.0,1,22.039894
102.0,3,22.045145
101.0,1,22.047066
101.0,1,22.049042
101.0,2,22.053405
101.0,1,22.055282
101.0,1,22.057208
101.0,1,22.059084
102.0,3,22.064435
101.0,1,22.067022
101.0,1,22.068947
101.0,1,22.071013
101.0,1,22.072888
101.0,1,22.074648
104.0,5,22.081666
101.0,1,22.083675
101.0,1,22.085608
104.0,5,22.093964
103.0,4,22.099471
101.0,1,22.100723
102.0,3,22.10424
101.0,1,22.105533
102.0,2,22.108037
101.0,1,22.109526
101.0,1,22.110877
101.0,3,22.114879
101.0,1,22.116169
102.0,2,22.118669
101.0,2,22.121325
102.0,2,22.124017
101.0,1,22.125384
101.0,2,22.127926
101.0,1,22.129624
101.0,2,22.132112
104.0,4,22.137533
106.0,8,22.148397
103.0,3,22.15212
102.0,4,22.157207
101.0,1,22.15855
102.0,3,22.162717
102.0,3,22.166435
101.0,1,22.16769
102.0,2,22.17012
101.0,1,22.171487
102.0,3,22.175365
101.0,2,22.179246
101.0,1,22.181103
102.0,2,22.184763
104.0,6,22.194768
101.0,1,22.196032
101.0,1,22.197316
101.0,1,22.198601
101.0,1,22.199928
101.0,2,22.202539
101.0,1,22.203888
102.0,2,22.206872
102.0,2,22.209421
101.0,1,22.210673
101.0,1,22.212019
103.0,3,22.215754
102.0,2,22.218249
101.0,1,22.21953
101.0,1,22.220862
101.0,1,22.222456
102.0,2,22.225132
101.0,1,22.226326
102.0,2,22.228811
102.0,2,22.231445
101.0,1,22.232689
101.0,1,22.234054
101.0,1,22.235387
101.0,1,22.236673
101.0,1,22.237942
102.0,2,22.240879
101.0,1,22.242121
104.0,4,22.247001
103.0,3,22.25081
101.0,1,22.252058
102.0,3,22.256268
102.0,2,22.258617
101.0,1,22.259894
105.0,6,22.267513
101.0,2,22.27051
101.0,1,22.271942
103.0,3,22.275729
101.0,1,22.276968
101.0,3,22.28083
101.0,1,22.282111
101.0,1,22.28349
104.0,5,22.290368
101.0,3,22.294119
103.0,4,22.299287
101.0,1,22.300563
101.0,1,22.302249
101.0,1,22.303551
101.0,1,22.304856
102.0,2,22.307184
101.0,1,22.308475
101.0,1,22.309757
101.0,1,22.310938
101.0,1,22.312292
101.0,1,22.313577
103.0,3,22.318612
102.0,2,22.32219
102.0,2,22.325711
101.0,1,22.327467
102.0,2,22.330966
101.0,1,22.333104
101.0,1,22.334534
101.0,2,22.33708
104.0,5,22.343564
102.0,2,22.346241
101.0,1,22.347553
101.0,1,22.350293
101.0,1,22.3521
101.0,1,22.353795
101.0,1,22.355496
102.0,2,22.358902
101.0,1,22.360763
101.0,1,22.362702
102.0,2,22.366865
101.0,1,22.368824
101.0,1,22.37071
101.0,1,22.372486
101.0,1,22.374312
101.0,1,22.376181
101.0,1,22.378072
103.0,4,22.384043
101.0,1,22.385368
105.0,5,22.391553
102.0,2,22.394079
101.0,1,22.39541
101.0,2,22.39941
105.0,5,22.408124
101.0,1,22.410344
103.0,4,22.417788
101.0,1,22.419577
102.0,2,22.423286
101.0,2,22.426984
103.0,4,22.432598
101.0,1,22.433875
101.0,1,22.435148
101.0,1,22.436385
101.0,2,22.438902
102.0,2,22.441382
102.0,2,22.443945
101.0,1,22.445729
101.0,3,22.449599
102.0,2,22.452103
101.0,1,22.453336
101.0,1,22.454658
103.0,3,22.458523
102.0,4,22.46553
101.0,1,22.467368
101.0,1,22.469285
101.0,1,22.471126
101.0,1,22.472974
101.0,1,22.47479
101.0,1,22.476925
101.0,1,22.478419
101.0,1,22.479742
103.0,3,22.483478
101.0,1,22.484765
103.0,3,22.488824
101.0,1,22.490068
104.0,4,22.497113
101.0,1,22.499025
106.0,6,22.510432
101.0,1,22.512328
101.0,1,22.514144
103.0,3,22.519768
101.0,1,22.521742
101.0,1,22.523643
101.0,1,22.525974
101.0,3,22.52968
102.0,2,22.532142
101.0,1,22.533458
103.0,5,22.539817
101.0,1,22.541713
101.0,1,22.54308
102.0,2,22.54559
101.0,1,22.54683
101.0,1,22.548079
101.0,2,22.550621
104.0,6,22.558768
103.0,3,22.562492
104.0,4,22.567151
101.0,1,22.568496
101.0,1,22.569777
101.0,1,22.571083
102.0,2,22.574157
101.0,2,22.576762
101.0,1,22.578014
101.0,1,22.579262
103.0,3,22.583017
101.0,2,22.58566
101.0,1,22.586967
101.0,1,22.588618
101.0,1,22.590005
101.0,1,22.591268
101.0,1,22.592576
101.0,1,22.593762
102.0,3,22.597485
102.0,2,22.600124
101.0,1,22.601444
101.0,1,22.602806
101.0,1,22.604339
101.0,1,22.605893
101.0,1,22.607194
102.0,2,22.609676
101.0,1,22.61086
102.0,2,22.61341
101.0,1,22.614691
101.0,2,22.617482
101.0,1,22.618773
104.0,4,22.624194
104.0,4,22.628738
101.0,1,22.629986
101.0,1,22.631351
104.0,5,22.638072
101.0,1,22.639332
101.0,1,22.640629
104.0,5,22.646951
101.0,1,22.648319
101.0,1,22.649688
101.0,1,22.650924
104.0,5,22.660353
103.0,4,22.667121
102.0,4,22.673011
104.0,4,22.677895
104.0,6,22.685943
101.0,1,22.687212
102.0,2,22.689767
102.0,2,22.692302
101.0,1,22.693552
105.0,6,22.701844
102.0,2,22.704348
101.0,2,22.706735
101.0,1,22.708012
102.0,5,22.714699
101.0,1,22.716022
101.0,1,22.71732
101.0,1,22.718611
102.0,2,22.721056
102.0,2,22.723599
101.0,1,22.724849
103.0,4,22.729791
101.0,2,22.733013
101.0,1,22.734332
101.0,2,22.736823
105.0,6,22.744442
101.0,1,22.745784
102.0,2,22.749861
101.0,1,22.751645
101.0,2,22.755184
101.0,2,22.758724
101.0,1,22.760686
103.0,3,22.765646
102.0,2,22.768128
101.0,1,22.769425
101.0,1,22.770618
101.0,1,22.771865
103.0,3,22.775807
101.0,1,22.777489
101.0,1,22.780448
101.0,1,22.784337
101.0,1,22.786604
101.0,1,22.78817
101.0,1,22.789469
101.0,1,22.790745
101.0,1,22.792119
102.0,2,22.795125
102.0,3,22.798845
101.0,4,22.804132
101.0,1,22.805415
101.0,1,22.806692
103.0,3,22.812371
101.0,1,22.814205
101.0,1,22.816139
103.0,3,22.820523
103.0,3,22.824716
102.0,3,22.828625
103.0,4,22.833775
101.0,1,22.835178
102.0,2,22.837738
101.0,1,22.839495
102.0,4,22.844498
101.0,1,22.84579
102.0,2,22.848227
101.0,1,22.849587
101.0,1,22.85088
102.0,4,22.856364
101.0,1,22.857615
101.0,1,22.858858
101.0,3,22.86235
104.0,5,22.868819
101.0,1,22.871244
101.0,1,22.873079
101.0,2,22.876704
104.0,4,22.883882
101.0,1,22.885843
101.0,3,22.889638
101.0,1,22.890939
101.0,2,22.89339
102.0,2,22.895934
101.0,1,22.897268
101.0,1,22.898602
102.0,3,22.902918
101.0,1,22.90423
103.0,3,22.907825
101.0,1,22.909035
104.0,5,22.915266
101.0,1,22.917054
101.0,1,22.918433
101.0,1,22.919722
103.0,3,22.923261
101.0,1,22.924503
104.0,5,22.931021
101.0,2,22.934789
101.0,1,22.936667
102.0,2,22.940165
102.0,2,22.943529
101.0,1,22.945412
102.0,2,22.949378
102.0,2,22.95189
102.0,2,22.954161
101.0,1,22.955405
101.0,2,22.957898
101.0,1,22.959228
104.0,4,22.965507
102.0,2,22.968023
101.0,1,22.969211
101.0,1,22.970396
101.0,2,22.972875
102.0,2,22.975433
104.0,4,22.981322
101.0,3,22.985103
101.0,1,22.986392
101.0,1,22.987673
101.0,1,22.988971
104.0,5,22.995798
101.0,1,22.997164
102.0,2,22.999817
101.0,1,23.001118
101.0,1,23.002448
101.0,1,23.003731
102.0,2,23.006252
101.0,1,23.00747
101.0,1,23.008712
102.0,2,23.01176
101.0,4,23.016442
101.0,1,23.017715
101.0,1,23.019028
102.0,2,23.02155
101.0,1,23.022865
101.0,1,23.024173
104.0,5,23.03089
101.0,1,23.032151
101.0,1,23.033387
101.0,1,23.034675
101.0,1,23.03598
101.0,1,23.037361
101.0,1,23.038717
102.0,2,23.041368
102.0,2,23.044519
101.0,1,23.045849
101.0,1,23.047106
101.0,1,23.04838
102.0,2,23.050883
102.0,2,23.053515
101.0,1,23.05483
101.0,1,23.056219
101.0,1,23.057507
101.0,2,23.061277
101.0,3,23.066734
101.0,1,23.06855
101.0,1,23.070583
101.0,2,23.074341
101.0,1,23.076805
102.0,2,23.0794
102.0,2,23.081887
101.0,1,23.083242
101.0,1,23.084569
101.0,1,23.085819
101.0,1,23.087304
101.0,1,23.088612
102.0,2,23.091973
101.0,2,23.094535
101.0,2,23.097032
101.0,1,23.098308
101.0,1,23.09966
102.0,2,23.102297
101.0,1,23.103628
103.0,3,23.108217
101.0,2,23.11089
101.0,1,23.112164
102.0,2,23.114545
105.0,7,23.12507
101.0,1,23.127057
101.0,1,23.129043
101.0,1,23.131048
102.0,2,23.134781
101.0,1,23.137044
101.0,1,23.138443
101.0,1,23.139783
101.0,1,23.141101
101.0,2,23.143674
101.0,1,23.144865
101.0,1,23.146147
102.0,3,23.150161
101.0,1,23.152082
101.0,2,23.154757
103.0,3,23.158596
104.0,5,23.164802
101.0,1,23.166274
101.0,1,23.168631
101.0,2,23.172318
101.0,1,23.174188
102.0,2,23.177896
101.0,1,23.179886
101.0,1,23.181821
102.0,2,23.184748
102.0,2,23.187413
104.0,6,23.195229
101.0,1,23.196598
101.0,2,23.199772
102.0,2,23.202202
102.0,3,23.205697
102.0,2,23.208198
101.0,2,23.210855
101.0,1,23.21212
101.0,1,23.214054
101.0,1,23.215445
101.0,1,23.216762
101.0,1,23.218011
101.0,1,23.219324
101.0,1,23.220566
101.0,1,23.221735
102.0,2,23.224166
102.0,2,23.226764
104.0,4,23.232248
104.0,6,23.239802
101.0,2,23.242389
103.0,5,23.249687
101.0,1,23.250886
101.0,1,23.252126
102.0,2,23.2545
102.0,3,23.258198
101.0,2,23.261249
101.0,1,23.262501
102.0,3,23.266319
102.0,2,23.268807
101.0,1,23.2702
101.0,1,23.271563
102.0,4,23.277201
101.0,1,23.278527
101.0,1,23.279847
102.0,2,23.282316
102.0,2,23.284792
101.0,1,23.286116
101.0,1,23.287405
101.0,1,23.288681
101.0,1,23.290043
101.0,1,23.29172
102.0,2,23.294564
102.0,2,23.29705
101.0,1,23.298374
101.0,1,23.299665
104.0,4,23.304807
101.0,1,23.306088
101.0,1,23.307651
104.0,6,23.315179
101.0,2,23.317727
101.0,1,23.31907
101.0,1,23.320408
101.0,2,23.323009
103.0,3,23.327349
101.0,1,23.328634
101.0,1,23.329906
101.0,1,23.331259
104.0,4,23.336395
103.0,5,23.344778
101.0,1,23.346717
102.0,5,23.353888
102.0,2,23.359051
101.0,1,23.361013
102.0,2,23.364541
101.0,2,23.368324
103.0,3,23.372939
101.0,1,23.374298
101.0,1,23.375645
106.0,7,23.384691
101.0,1,23.387125
102.0,2,23.390801
101.0,2,23.394197
101.0,1,23.396049
102.0,2,23.399889
101.0,1,23.401581
101.0,1,23.402943
104.0,6,23.410377
103.0,3,23.41423
101.0,1,23.415496
101.0,1,23.417238
103.0,4,23.422285
105.0,5,23.428734
102.0,2,23.431281
105.0,6,23.439812
101.0,1,23.441022
102.0,2,23.44453
101.0,1,23.445866
101.0,1,23.447219
101.0,1,23.448424
101.0,2,23.451303
104.0,4,23.456159
101.0,1,23.457403
101.0,1,23.458871
101.0,1,23.460246
101.0,1,23.461957
101.0,1,23.463288
101.0,1,23.464593
101.0,1,23.466357
101.0,2,23.468904
101.0,1,23.470126
101.0,1,23.471285
101.0,1,23.472584
102.0,2,23.474994
106.0,6,23.484288
101.0,1,23.486071
102.0,2,23.489842
101.0,3,23.495677
101.0,1,23.497052
101.0,1,23.49833
105.0,5,23.504414
104.0,7,23.513738
101.0,2,23.516275
101.0,1,23.517518
101.0,2,23.52006
101.0,1,23.521431
101.0,2,23.524036
101.0,1,23.525333
101.0,1,23.526884
101.0,1,23.528522
101.0,4,23.533581
101.0,1,23.534879
101.0,1,23.536198
102.0,2,23.538777
101.0,1,23.540138
101.0,1,23.541443
101.0,1,23.543753
101.0,1,23.545067
102.0,2,23.547617
101.0,1,23.54895
101.0,2,23.551498
101.0,1,23.552761
101.0,1,23.554091
101.0,1,23.555429
101.0,1,23.556729
102.0,2,23.560318
101.0,1,23.562174
101.0,1,23.563972
102.0,2,23.567779
101.0,1,23.569652
101.0,1,23.57149
101.0,1,23.57448
102.0,2,23.57736
101.0,2,23.579969
104.0,5,23.586558
101.0,1,23.587808
101.0,1,23.589498
102.0,2,23.592031
102.0,4,23.596881
101.0,1,23.598169
103.0,3,23.601992
101.0,2,23.605057
101.0,1,23.606439
101.0,1,23.607694
101.0,1,23.608984
101.0,1,23.610296
101.0,1,23.611489
102.0,2,23.613849
101.0,1,23.615146
101.0,1,23.616606
102.0,2,23.619333
101.0,1,23.620846
101.0,1,23.622141
101.0,3,23.625813
102.0,2,23.628259
106.0,6,23.635921
101.0,1,23.637839
101.0,1,23.639198
102.0,2,23.641696
101.0,1,23.642991
101.0,1,23.644238
101.0,1,23.645527
101.0,1,23.646771
101.0,1,23.648219
102.0,2,23.650826
101.0,1,23.652047
101.0,1,23.654461
101.0,2,23.65828
101.0,1,23.660226
102.0,7,23.671897
101.0,1,23.673145
101.0,1,23.674398
101.0,1,23.675688
105.0,5,23.68215
104.0,5,23.690797
103.0,4,23.698039
101.0,3,23.703111
102.0,2,23.705671
102.0,2,23.708186
101.0,1,23.709437
101.0,1,23.710768
102.0,2,23.713331
101.0,2,23.715961
101.0,2,23.71902
101.0,1,23.720319
101.0,1,23.721525
104.0,6,23.728962
101.0,1,23.730267
101.0,2,23.733718
101.0,1,23.735233
101.0,1,23.736507
101.0,1,23.737809
101.0,1,23.739078
103.0,3,23.742701
101.0,1,23.744187
101.0,2,23.746811
101.0,2,23.750315
101.0,1,23.752182
102.0,2,23.755737
101.0,3,23.761148
102.0,2,23.764951
101.0,1,23.767173
106.0,7,23.780163
101.0,2,23.785782
101.0,1,23.788134
101.0,1,23.790247
101.0,1,23.792173
103.0,3,23.797783
101.0,1,23.799099
103.0,4,23.803947
101.0,2,23.806492
101.0,1,23.807792
103.0,3,23.811663
101.0,1,23.813213
101.0,1,23.814544
101.0,1,23.815795
101.0,1,23.817129
101.0,1,23.818333
101.0,1,23.819618
101.0,1,23.820863
101.0,1,23.822164
101.0,1,23.823536
101.0,1,23.824955
107.0,8,23.838411
102.0,2,23.841973
101.0,2,23.845808
101.0,1,23.847732
102.0,3,23.853108
101.0,1,23.855002
103.0,3,23.860639
102.0,2,23.863264
101.0,1,23.864587
101.0,1,23.865896
101.0,1,23.86713
101.0,1,23.868387
107.0,7,23.877208
101.0,1,23.878614
102.0,3,23.882063
101.0,2,23.884594
101.0,1,23.88584
102.0,2,23.888145
101.0,1,23.889497
102.0,3,23.893853
101.0,1,23.895211
104.0,5,23.901267
101.0,1,23.902508
101.0,1,23.903855
103.0,3,23.907686
102.0,2,23.910952
101.0,1,23.912278
101.0,1,23.913525
102.0,2,23.91599
102.0,3,23.919862
101.0,1,23.921233
101.0,1,23.922573
102.0,2,23.925503
101.0,2,23.928032
101.0,1,23.929369
101.0,2,23.93196
101.0,1,23.933142
104.0,5,23.939422
101.0,1,23.941162
104.0,4,23.946259
102.0,3,23.950017
101.0,1,23.951364
101.0,3,23.955355
101.0,1,23.95693
104.0,5,23.963222
102.0,2,23.965707
101.0,1,23.966976
102.0,3,23.970951
103.0,3,23.975466
101.0,1,23.976762
101.0,1,23.978007
101.0,1,23.979299
101.0,1,23.980592
102.0,2,23.982975
101.0,1,23.984264
102.0,2,23.986827
101.0,1,23.98821
101.0,1,23.989906
101.0,2,23.992536
101.0,1,23.993834
102.0,2,23.996351
101.0,2,23.998817
106.0,6,24.006899
102.0,4,24.011665
101.0,1,24.012844
103.0,3,24.016577
101.0,1,24.017772
101.0,1,24.01912
101.0,1,24.020632
101.0,1,24.022824
101.0,1,24.024699
101.0,1,24.026543
104.0,5,24.036272
101.0,3,24.040195
101.0,1,24.041456
101.0,1,24.042694
101.0,1,24.043987
101.0,1,24.045275
101.0,1,24.046618
101.0,1,24.047958
101.0,1,24.049254
101.0,1,24.050587
101.0,1,24.052339
102.0,2,24.054879
101.0,1,24.056185
101.0,1,24.057467
101.0,2,24.060017
101.0,1,24.061275
103.0,3,24.065285
101.0,2,24.06977
101.0,1,24.071701
101.0,1,24.073482
101.0,1,24.075492
101.0,2,24.079087
102.0,3,24.08489
101.0,1,24.086691
101.0,1,24.088571
101.0,1,24.090417
101.0,1,24.092071
101.0,1,24.093433
101.0,1,24.09468
101.0,1,24.095968
101.0,2,24.098992
102.0,3,24.102637
101.0,2,24.105148
103.0,4,24.110211
101.0,2,24.112952
102.0,4,24.118226
102.0,2,24.120725
102.0,2,24.123252
105.0,5,24.129962
101.0,1,24.131276
101.0,2,24.133674
102.0,3,24.137532
101.0,1,24.138809
101.0,1,24.14022
101.0,1,24.141567
101.0,2,24.143958
101.0,1,24.146385
101.0,1,24.148223
101.0,1,24.150077
101.0,2,24.153457
101.0,1,24.155296
101.0,1,24.15716
105.0,5,24.164799
101.0,2,24.167382
101.0,2,24.169958
102.0,4,24.175053
103.0,4,24.182966
102.0,3,24.188188
104.0,5,24.195752
101.0,2,24.198253
101.0,2,24.200723
101.0,1,24.201909
101.0,1,24.203269
101.0,1,24.204631
104.0,6,24.213074
101.0,1,24.214374
101.0,1,24.215667
102.0,2,30.351228
102.0,2,30.354996
101.0,2,30.359333
101.0,1,30.362186
102.0,2,30.366154
101.0,1,30.368111
101.0,1,30.370016
103.0,3,30.375273
101.0,1,30.378484
102.0,2,30.382603
101.0,1,30.384823
101.0,1,30.387006
101.0,1,30.389099
102.0,2,30.393821
101.0,1,30.395591
101.0,1,30.396943
101.0,1,30.398227
101.0,1,30.399554
101.0,1,30.40136
101.0,1,30.402845
102.0,2,30.405424
101.0,2,30.41065
101.0,2,30.413864
101.0,2,30.416706
101.0,1,30.418158
102.0,2,30.420823
101.0,1,30.422156
102.0,2,30.426746
101.0,1,30.42865
101.0,1,30.429999
101.0,1,30.431316
101.0,1,30.433198
101.0,1,30.43542
102.0,2,30.439219
101.0,1,30.442358
104.0,4,30.45121
