#{"t_start": 1760184802.4933827, "env_id": "None"}
r,l,t
102.0,2,30.474125
102.0,2,30.476779
101.0,1,30.479562
101.0,1,30.481615
101.0,1,30.483404
101.0,1,30.485071
101.0,1,30.48643
101.0,1,30.487725
101.0,1,30.48899
101.0,1,30.490316
104.0,5,30.499229
101.0,1,30.501204
101.0,2,30.503846
101.0,1,30.50517
101.0,1,30.506448
102.0,2,30.509079
101.0,1,30.511017
102.0,2,30.516229
101.0,1,30.51764
101.0,1,30.519002
101.0,1,30.520296
101.0,1,30.521549
101.0,1,30.522881
101.0,1,30.524128
101.0,1,30.525477
101.0,1,30.52684
101.0,1,30.530913
101.0,2,30.534869
107.0,7,30.546975
101.0,1,30.549158
101.0,1,30.55073
101.0,1,30.552126
101.0,1,30.553522
101.0,2,30.556218
101.0,1,30.558098
105.0,5,30.568977
101.0,3,30.573996
102.0,2,30.578934
102.0,2,30.584462
101.0,1,30.586379
102.0,3,30.593794
102.0,4,30.59963
101.0,1,30.602981
101.0,2,30.606748
101.0,1,30.608748
101.0,1,30.611076
101.0,1,30.612576
101.0,1,30.614565
101.0,1,30.616731
101.0,1,30.618577
101.0,1,30.620327
101.0,1,30.621681
102.0,2,30.624875
101.0,1,30.62696
101.0,1,30.628802
101.0,1,30.630134
102.0,3,30.634433
102.0,2,30.637715
101.0,1,30.639333
101.0,1,30.640956
101.0,1,30.642427
103.0,3,30.649058
103.0,3,30.653091
101.0,1,30.654765
101.0,1,30.657173
102.0,2,30.661657
101.0,1,30.664032
101.0,1,30.666982
101.0,1,30.669609
101.0,1,30.671482
101.0,1,30.672889
102.0,4,30.680991
101.0,2,30.685352
103.0,3,30.690216
101.0,1,30.691598
101.0,1,30.693002
101.0,1,30.694969
101.0,2,30.699979
102.0,2,30.704215
101.0,1,30.705709
101.0,1,30.707065
101.0,1,30.708465
101.0,1,30.709971
101.0,1,30.712561
104.0,4,30.72105
101.0,1,30.722359
104.0,4,30.730867
101.0,1,30.734118
101.0,1,30.736291
101.0,1,30.738471
102.0,3,30.74447
101.0,1,30.747009
101.0,2,30.752604
101.0,1,30.754664
103.0,4,30.764013
101.0,1,30.767879
101.0,1,30.770038
101.0,1,30.772419
101.0,1,30.773839
101.0,1,30.775266
102.0,2,30.778738
106.0,6,30.792248
104.0,4,30.802889
101.0,1,30.804986
102.0,2,30.808618
101.0,1,30.809966
101.0,1,30.813102
101.0,1,30.815808
101.0,1,30.818433
101.0,1,30.819906
101.0,1,30.82145
101.0,1,30.822921
102.0,2,30.825612
101.0,1,30.827145
101.0,2,30.83221
101.0,1,30.835263
101.0,1,30.836716
103.0,6,30.847918
101.0,2,30.852465
101.0,1,30.855576
102.0,2,30.862589
102.0,2,30.865613
101.0,2,30.87004
101.0,1,30.871423
101.0,1,30.872771
101.0,2,30.875741
101.0,1,30.878971
101.0,3,30.885303
101.0,1,30.886741
101.0,1,30.888107
101.0,1,30.889548
102.0,2,30.894874
101.0,1,30.897531
101.0,1,30.900654
101.0,1,30.902921
101.0,1,30.90469
101.0,2,30.907714
101.0,1,30.909169
101.0,1,30.911371
101.0,2,30.916667
101.0,1,30.918394
101.0,1,30.920727
101.0,1,30.922718
101.0,2,30.925514
101.0,1,30.926912
104.0,5,30.936714
101.0,1,30.938506
101.0,2,30.942837
102.0,3,30.949818
101.0,1,30.95159
101.0,1,30.952875
101.0,1,30.954244
101.0,1,30.956803
101.0,2,30.959998
101.0,2,30.964558
102.0,2,30.969909
102.0,3,30.975356
101.0,1,30.977564
102.0,2,30.983287
102.0,2,30.987597
101.0,1,30.988943
102.0,2,30.991596
101.0,1,30.992953
101.0,1,30.995135
101.0,1,30.997343
101.0,1,31.00014
101.0,1,31.002051
101.0,1,31.004035
101.0,1,31.005339
101.0,1,31.006704
101.0,1,31.007967
102.0,2,31.010812
101.0,2,31.015463
101.0,1,31.018483
101.0,1,31.020703
101.0,1,31.022528
101.0,1,31.024549
101.0,1,31.026401
101.0,1,31.028879
101.0,1,31.031137
101.0,1,31.033438
101.0,1,31.035735
101.0,1,31.037188
103.0,3,31.041262
101.0,2,31.045136
101.0,1,31.047661
102.0,2,31.053549
101.0,1,31.054908
104.0,4,31.060071
101.0,1,31.062125
101.0,1,31.063528
101.0,2,31.06875
101.0,1,31.07006
101.0,1,31.071391
101.0,1,31.07267
102.0,2,31.075263
101.0,1,31.076611
103.0,3,31.084051
101.0,1,31.087148
101.0,1,31.089772
101.0,1,31.091729
101.0,1,31.09395
101.0,1,31.096302
102.0,2,31.101024
101.0,1,31.103189
101.0,1,31.105054
102.0,3,31.109934
101.0,1,31.112264
101.0,1,31.11497
102.0,3,31.120452
101.0,1,31.122462
102.0,2,31.126416
105.0,5,31.136868
101.0,1,31.138203
101.0,2,31.140889
101.0,1,31.142386
103.0,3,31.148086
102.0,2,31.151045
101.0,1,31.152328
101.0,1,31.153597
101.0,1,31.154946
101.0,1,31.156419
101.0,1,31.157737
104.0,4,31.164939
101.0,1,31.166857
101.0,1,31.168858
102.0,2,31.171691
101.0,1,31.173029
101.0,1,31.174296
101.0,1,31.175657
101.0,1,31.177956
101.0,2,31.181774
102.0,2,31.184722
101.0,1,31.186077
101.0,1,31.187417
101.0,1,31.188732
102.0,2,31.19227
101.0,1,31.19555
101.0,1,31.198542
102.0,2,31.20271
101.0,1,31.204573
101.0,1,31.206042
101.0,1,31.20745
105.0,5,31.217247
103.0,3,31.222206
101.0,1,31.223437
101.0,1,31.224756
101.0,2,31.229622
101.0,1,31.232862
101.0,1,31.235297
102.0,3,31.240626
101.0,1,31.242027
101.0,1,31.244032
101.0,1,31.246438
101.0,1,31.248125
101.0,1,31.250499
103.0,3,31.256731
102.0,3,31.263343
101.0,1,31.265717
101.0,1,31.268374
101.0,1,31.269701
101.0,1,31.271041
101.0,1,31.272433
101.0,1,31.274211
101.0,1,31.275953
102.0,2,31.279999
101.0,1,31.283208
101.0,1,31.285788
101.0,1,31.287851
102.0,2,31.291039
101.0,1,31.292542
102.0,2,31.29681
101.0,1,31.299448
101.0,2,31.304327
101.0,1,31.306447
101.0,1,31.308822
101.0,1,31.310268
101.0,1,31.312391
101.0,1,31.313915
102.0,2,31.318839
101.0,1,31.321058
101.0,1,31.323279
101.0,1,31.324605
101.0,1,31.32594
101.0,1,31.327724
101.0,1,31.33008
101.0,1,31.332014
101.0,1,31.334819
102.0,2,31.338486
101.0,1,31.33986
101.0,1,31.341209
102.0,3,31.347862
101.0,1,31.350523
101.0,1,31.352019
101.0,1,31.354382
101.0,1,31.35653
102.0,2,31.359467
101.0,3,31.367371
101.0,1,31.369174
101.0,1,31.370901
101.0,1,31.37294
101.0,1,31.374982
101.0,1,31.377101
101.0,1,31.379683
101.0,2,31.385145
101.0,1,31.386644
101.0,1,31.387993
101.0,1,31.389326
101.0,2,31.392367
102.0,3,31.398778
101.0,1,31.401444
101.0,1,31.403001
101.0,2,31.406188
101.0,1,31.40765
101.0,2,31.410528
101.0,1,31.413383
101.0,1,31.415588
101.0,1,31.41877
101.0,1,31.420828
101.0,1,31.422146
102.0,2,31.424972
101.0,1,31.42688
101.0,1,31.428944
101.0,1,31.430377
101.0,1,31.433551
101.0,1,31.436105
101.0,1,31.438161
101.0,1,31.440303
101.0,1,31.442339
101.0,1,31.444798
101.0,1,31.44652
101.0,1,31.449317
101.0,1,31.451649
102.0,2,31.455281
101.0,1,31.45723
101.0,1,31.459107
101.0,1,31.461737
101.0,1,31.463961
102.0,2,31.469423
101.0,1,31.470788
101.0,1,31.472064
101.0,2,31.475364
101.0,1,31.477581
101.0,1,31.47897
102.0,2,31.48285
101.0,1,31.484913
101.0,2,31.488698
101.0,1,31.490079
102.0,2,31.492647
101.0,1,31.494769
101.0,1,31.49664
101.0,1,31.498133
101.0,1,31.499489
101.0,1,31.500868
101.0,1,31.502412
103.0,3,31.506387
101.0,1,31.507856
101.0,1,31.509559
101.0,1,31.511647
101.0,1,31.513677
101.0,1,31.515913
102.0,2,31.519913
102.0,2,31.523542
101.0,1,31.524931
101.0,1,31.526183
101.0,2,31.530119
102.0,2,31.533959
101.0,1,31.535932
103.0,3,31.541093
101.0,1,31.542374
101.0,1,31.544455
101.0,1,31.545851
101.0,1,31.547158
101.0,1,31.548509
101.0,1,31.549929
101.0,1,31.552029
101.0,1,31.554052
101.0,1,31.555944
101.0,2,31.559775
101.0,1,31.56156
101.0,1,31.563694
101.0,1,31.565893
101.0,1,31.56785
101.0,1,31.569774
101.0,1,31.571702
101.0,1,31.573087
101.0,1,31.574673
101.0,1,31.576182
101.0,2,31.580184
105.0,5,31.589743
102.0,3,31.595336
101.0,2,31.599203
101.0,1,31.600754
102.0,2,31.603388
101.0,1,31.604744
101.0,1,31.606599
101.0,1,31.608653
101.0,1,31.610776
102.0,2,31.615592
101.0,1,31.618334
102.0,3,31.624483
101.0,1,31.625888
101.0,1,31.627433
101.0,1,31.629514
101.0,1,31.630959
101.0,2,31.635087
101.0,1,31.637469
101.0,2,31.640948
101.0,1,31.642308
101.0,1,31.643831
101.0,1,31.646095
101.0,1,31.647801
103.0,3,31.651538
101.0,1,31.652865
101.0,1,31.654759
102.0,2,31.657473
101.0,3,31.662349
101.0,1,31.664292
101.0,1,31.666085
101.0,1,31.668015
101.0,2,31.671363
101.0,1,31.67271
101.0,1,31.674045
101.0,1,31.675389
101.0,1,31.676652
101.0,1,31.678433
101.0,1,31.679646
101.0,1,31.680982
101.0,1,31.682279
101.0,1,31.683517
101.0,1,31.685166
101.0,1,31.686541
101.0,1,31.687843
101.0,1,31.689184
102.0,2,31.691814
101.0,1,31.693063
101.0,1,31.694476
101.0,1,31.695871
101.0,1,31.697232
101.0,2,31.69978
102.0,2,31.702719
102.0,2,31.705262
104.0,5,31.711411
101.0,1,31.712795
101.0,1,31.714046
101.0,1,31.715389
101.0,1,31.717216
101.0,1,31.718719
101.0,1,31.720284
103.0,5,31.726804
101.0,1,31.728266
103.0,4,31.734302
101.0,1,31.736192
101.0,1,31.737896
101.0,1,31.73985
101.0,1,31.741714
101.0,1,31.743697
102.0,2,31.747757
101.0,1,31.749296
101.0,1,31.750572
101.0,1,31.751765
101.0,1,31.752958
101.0,1,31.754271
101.0,1,31.755569
101.0,1,31.75681
101.0,1,31.758304
102.0,2,31.760997
101.0,1,31.762293
101.0,1,31.764113
101.0,1,31.76559
101.0,2,31.768144
101.0,1,31.769452
101.0,2,31.771977
101.0,1,31.773369
101.0,1,31.774761
101.0,1,31.77609
102.0,3,31.780435
101.0,1,31.781721
104.0,4,31.786692
102.0,2,31.789169
101.0,1,31.790657
101.0,1,31.791988
102.0,2,31.794999
101.0,3,31.803927
101.0,1,31.805221
101.0,1,31.806492
101.0,1,31.807743
101.0,1,31.809043
101.0,1,31.810456
101.0,1,31.812143
102.0,3,31.816004
101.0,1,31.817274
101.0,1,31.818568
101.0,1,31.819861
101.0,3,31.823866
101.0,1,31.825164
101.0,1,31.826602
102.0,2,31.829336
101.0,1,31.83063
101.0,1,31.831967
101.0,1,31.833326
101.0,1,31.834619
104.0,6,31.842701
101.0,3,31.848706
101.0,1,31.850527
101.0,1,31.852479
101.0,1,31.854473
101.0,1,31.856343
101.0,1,31.858418
101.0,1,31.860705
102.0,2,31.864636
101.0,2,31.868336
103.0,3,31.874199
103.0,4,31.879356
102.0,3,31.883134
101.0,1,31.884556
101.0,1,31.885983
101.0,1,31.887343
101.0,1,31.889057
102.0,2,31.891736
101.0,2,31.894329
101.0,1,31.895617
101.0,1,31.896863
102.0,2,31.899345
101.0,2,31.902046
101.0,1,31.903603
101.0,1,31.905279
102.0,2,31.907903
101.0,1,31.90924
102.0,3,31.912916
101.0,1,31.914315
101.0,1,31.915812
101.0,1,31.917194
101.0,1,31.918494
102.0,2,31.922166
104.0,5,31.931614
101.0,1,31.933595
101.0,1,31.935574
102.0,2,31.938298
101.0,1,31.939592
101.0,1,31.940919
101.0,1,31.94222
101.0,1,31.943571
101.0,1,31.944902
101.0,1,31.946227
102.0,2,31.948764
104.0,5,31.955545
101.0,1,31.956838
101.0,1,31.958128
101.0,1,31.959434
101.0,2,31.962125
101.0,1,31.963472
101.0,1,31.964843
101.0,2,31.968068
101.0,2,31.970907
101.0,1,31.972921
101.0,1,31.974912
101.0,1,31.976825
102.0,2,31.981009
101.0,1,31.983425
103.0,3,31.989512
101.0,1,31.991371
101.0,1,31.993072
103.0,3,31.996891
101.0,1,31.998211
102.0,2,32.004016
101.0,1,32.0055
101.0,1,32.007432
101.0,1,32.009432
101.0,1,32.011374
101.0,1,32.013458
101.0,1,32.014944
101.0,3,32.018887
102.0,2,32.022448
101.0,1,32.024327
101.0,1,32.026162
101.0,2,32.030211
102.0,2,32.032886
101.0,1,32.034574
101.0,1,32.035904
101.0,1,32.037187
101.0,1,32.038491
102.0,3,32.04284
101.0,1,32.044177
101.0,1,32.045985
103.0,4,32.052905
101.0,2,32.057194
101.0,1,32.058562
101.0,1,32.059826
101.0,1,32.062134
102.0,3,32.065967
101.0,1,32.067288
101.0,3,32.071658
101.0,1,32.073009
101.0,1,32.074348
101.0,1,32.076117
102.0,2,32.083593
101.0,1,32.0858
101.0,1,32.087166
101.0,2,32.090537
101.0,1,32.09276
102.0,2,32.098377
101.0,1,32.100055
101.0,2,32.102998
101.0,1,32.10455
101.0,1,32.105882
101.0,1,32.107222
102.0,2,32.112103
101.0,1,32.11529
101.0,1,32.117072
101.0,1,32.118535
101.0,1,32.119873
101.0,1,32.121163
101.0,1,32.122487
101.0,1,32.124061
101.0,1,32.126477
102.0,2,32.132203
101.0,1,32.133594
101.0,1,32.134982
101.0,1,32.136518
102.0,2,32.139355
101.0,1,32.141023
101.0,1,32.142486
103.0,3,32.149549
101.0,1,32.150853
101.0,2,32.154767
101.0,1,32.156886
103.0,3,32.164728
101.0,2,32.168258
101.0,1,32.169547
101.0,2,32.172516
101.0,2,32.176561
101.0,2,32.182552
101.0,1,32.184024
101.0,1,32.185339
102.0,2,32.189279
101.0,1,32.190676
101.0,1,32.191992
101.0,1,32.194097
104.0,4,32.203107
101.0,1,32.204558
101.0,1,32.20615
102.0,2,32.208862
101.0,1,32.210497
101.0,1,32.212667
101.0,1,32.214031
101.0,1,32.215364
101.0,1,32.216681
101.0,1,32.218672
101.0,1,32.221025
104.0,4,32.226593
101.0,1,32.229304
101.0,1,32.231945
101.0,1,32.234259
101.0,1,32.236341
101.0,1,32.238524
101.0,2,32.242365
102.0,2,32.248198
102.0,2,32.252361
101.0,1,32.254013
101.0,1,32.255366
101.0,1,32.256742
101.0,1,32.258011
101.0,1,32.259323
101.0,1,32.262039
102.0,2,32.266221
102.0,3,32.270433
101.0,2,32.273004
101.0,1,32.27428
101.0,1,32.275609
101.0,1,32.277149
101.0,1,32.280252
101.0,1,32.282944
101.0,1,32.284431
101.0,1,32.285775
101.0,1,32.287147
102.0,2,32.289688
101.0,1,32.290941
102.0,2,32.293969
101.0,1,32.29716
101.0,1,32.299603
101.0,1,32.301714
101.0,1,32.303625
101.0,1,32.305615
101.0,2,32.309384
101.0,2,32.315776
101.0,1,32.317322
101.0,1,32.31868
103.0,3,32.322499
101.0,1,32.323804
102.0,3,32.329182
101.0,1,32.332313
101.0,1,32.333692
101.0,1,32.334945
101.0,1,32.336278
101.0,1,32.337518
101.0,1,32.338858
101.0,1,32.340184
101.0,1,32.341479
101.0,1,32.342812
102.0,2,32.348641
101.0,1,32.350347
101.0,1,32.351664
101.0,1,32.353027
101.0,2,32.355657
101.0,1,32.356972
101.0,1,32.358366
102.0,2,32.362464
101.0,1,32.365343
101.0,2,32.369334
101.0,1,32.371143
101.0,1,32.373027
102.0,3,32.381155
101.0,1,32.383585
101.0,1,32.385542
101.0,1,32.387445
101.0,1,32.389452
101.0,1,32.391432
101.0,1,32.393414
101.0,1,32.397555
101.0,2,32.400875
102.0,2,32.403624
101.0,1,32.404995
101.0,1,32.40634
101.0,1,32.407656
101.0,2,32.411903
104.0,4,32.419367
101.0,1,32.420703
101.0,1,32.421898
101.0,1,32.423169
101.0,1,32.4245
101.0,1,32.425871
102.0,2,32.431858
102.0,4,32.437447
101.0,1,32.438759
105.0,6,32.449685
101.0,1,32.451214
101.0,1,32.452651
102.0,2,32.455083
104.0,4,32.462852
104.0,4,32.46929
101.0,1,32.470538
101.0,1,32.47185
101.0,1,32.473216
101.0,1,32.474816
103.0,4,32.483665
101.0,1,32.485723
101.0,1,32.487671
102.0,2,32.491483
101.0,1,32.492977
102.0,2,32.498667
102.0,2,32.502552
101.0,1,32.504381
101.0,1,32.506191
101.0,1,32.508701
104.0,4,32.518735
102.0,2,32.522597
101.0,1,32.524233
101.0,2,32.527057
101.0,1,32.53039
101.0,2,32.533769
101.0,1,32.535083
101.0,1,32.536425
101.0,1,32.537761
101.0,1,32.539223
101.0,2,32.541988
102.0,2,32.546951
101.0,1,32.549605
101.0,1,32.551695
101.0,1,32.553991
101.0,1,32.555841
101.0,1,32.557211
101.0,1,32.55863
104.0,5,32.569475
102.0,2,32.573702
101.0,1,32.575008
101.0,1,32.576336
101.0,1,32.579412
101.0,1,32.582321
102.0,2,32.586607
103.0,5,32.59472
102.0,2,32.599632
101.0,1,32.60112
101.0,1,32.603305
101.0,1,32.604695
101.0,2,32.607221
101.0,2,32.611916
101.0,1,32.61444
101.0,2,32.619295
102.0,3,32.625578
101.0,1,32.628341
101.0,1,32.630924
101.0,1,32.63311
101.0,1,32.635471
101.0,1,32.637756
101.0,1,32.639863
103.0,3,32.647658
101.0,1,32.649749
101.0,1,32.653538
101.0,1,32.65626
101.0,2,32.667051
101.0,1,32.670171
101.0,1,32.673179
102.0,2,32.681307
103.0,3,32.692486
101.0,1,32.699963
101.0,1,32.70305
101.0,1,32.70642
103.0,4,32.720354
101.0,1,32.723438
101.0,1,32.726378
102.0,3,32.737259
102.0,2,32.742923
102.0,2,32.749617
101.0,1,32.752591
102.0,4,32.765505
102.0,2,32.770705
102.0,2,32.776439
101.0,1,32.780815
101.0,1,32.78383
101.0,1,32.786457
101.0,1,32.789422
102.0,3,32.798038
102.0,2,32.804312
101.0,2,32.811478
101.0,1,32.815557
101.0,1,32.81833
101.0,1,32.820965
101.0,1,32.823901
101.0,1,32.828609
103.0,3,32.837621
102.0,2,32.84204
101.0,1,32.845828
101.0,1,32.849526
101.0,1,32.851885
101.0,2,32.857201
102.0,2,32.863801
101.0,1,32.86688
102.0,3,32.872181
101.0,1,32.873975
101.0,1,32.875341
101.0,1,32.876754
101.0,1,32.880255
102.0,2,32.883703
101.0,1,32.885056
101.0,1,32.886448
102.0,2,32.889431
101.0,1,32.89147
105.0,5,32.901201
101.0,1,32.902524
101.0,1,32.903895
101.0,1,32.906281
101.0,1,32.908322
101.0,1,32.910421
104.0,4,32.920037
101.0,1,32.922375
102.0,2,32.926317
101.0,1,32.929572
102.0,2,32.932843
101.0,1,32.934225
103.0,3,32.938574
101.0,1,32.939819
101.0,1,32.941085
101.0,1,32.942453
102.0,2,32.947109
101.0,1,32.948789
101.0,1,32.950158
102.0,2,32.953249
103.0,3,32.958913
102.0,4,32.967017
101.0,1,32.969213
101.0,1,32.971304
102.0,2,32.975006
105.0,5,32.987242
101.0,1,32.98912
101.0,1,32.991022
101.0,1,32.992988
102.0,2,32.996878
101.0,1,32.998459
102.0,2,33.003159
101.0,1,33.005275
101.0,1,33.007183
102.0,2,33.011517
101.0,1,33.013826
101.0,1,33.015941
101.0,1,33.017797
101.0,1,33.019707
101.0,1,33.021657
101.0,1,33.023546
101.0,1,33.025416
101.0,1,33.027891
101.0,1,33.03018
101.0,1,33.03199
102.0,3,33.037629
101.0,1,33.039656
101.0,2,33.043816
102.0,3,33.048146
101.0,1,33.04946
102.0,2,33.05208
101.0,1,33.053384
106.0,6,33.062954
102.0,2,33.066849
105.0,7,33.080071
102.0,4,33.085006
101.0,1,33.086256
101.0,2,33.088792
101.0,1,33.090153
102.0,4,33.099076
101.0,1,33.100987
101.0,1,33.103045
102.0,2,33.107018
101.0,2,33.109758
101.0,1,33.111864
103.0,3,33.115653
104.0,4,33.12057
101.0,1,33.121963
101.0,1,33.123671
101.0,1,33.125014
101.0,1,33.126343
101.0,1,33.128921
102.0,2,33.132719
102.0,2,33.13651
101.0,1,33.138388
101.0,1,33.14003
103.0,3,33.144732
101.0,1,33.146134
101.0,1,33.147401
102.0,2,33.14989
101.0,1,33.151134
102.0,2,33.153721
101.0,1,33.15554
101.0,1,33.156946
101.0,1,33.158297
101.0,1,33.159617
101.0,1,33.162005
102.0,2,33.165996
103.0,3,33.171672
101.0,1,33.173681
102.0,3,33.179871
101.0,1,33.18186
101.0,1,33.183861
101.0,1,33.186209
101.0,1,33.188127
101.0,1,33.189986
101.0,1,33.191822
101.0,1,33.193392
101.0,2,33.197786
101.0,1,33.199745
101.0,1,33.201964
102.0,3,33.207612
101.0,1,33.209519
102.0,2,33.214034
105.0,5,33.221653
101.0,1,33.222896
101.0,1,33.224229
102.0,3,33.228673
102.0,2,33.231197
102.0,2,33.233987
101.0,3,33.23786
101.0,1,33.239105
101.0,1,33.2403
101.0,1,33.241538
101.0,2,33.245381
102.0,2,33.249267
104.0,4,33.254492
101.0,1,33.255787
101.0,1,33.257029
101.0,1,33.258277
102.0,2,33.262337
101.0,1,33.264629
101.0,1,33.266048
101.0,1,33.267455
101.0,1,33.268812
104.0,5,33.274886
101.0,1,33.276283
101.0,1,33.278494
101.0,2,33.281856
103.0,4,33.28711
101.0,1,33.288414
101.0,1,33.289702
101.0,1,33.290995
101.0,1,33.292489
101.0,1,33.294501
101.0,1,33.295926
101.0,1,33.297603
101.0,1,33.298962
103.0,4,33.303856
101.0,1,33.305156
101.0,2,33.307796
101.0,1,33.309188
101.0,1,33.311542
101.0,1,33.313919
101.0,1,33.315908
101.0,1,33.317784
101.0,1,33.31957
101.0,1,33.321365
103.0,4,33.329272
101.0,1,33.330579
101.0,1,33.331825
102.0,2,33.334387
101.0,1,33.335719
101.0,2,33.338292
101.0,1,33.339507
103.0,3,33.344316
101.0,1,33.345728
102.0,2,33.348289
102.0,2,33.350814
101.0,1,33.352104
101.0,3,33.355972
101.0,1,33.357317
101.0,1,33.358865
101.0,1,33.360984
101.0,1,33.362416
101.0,2,33.365034
102.0,2,33.367559
101.0,1,33.368895
101.0,2,33.371534
101.0,1,33.372872
101.0,1,33.374204
101.0,1,33.377131
101.0,1,33.378676
102.0,2,33.381239
102.0,2,33.383829
101.0,1,33.385076
101.0,1,33.386476
101.0,1,33.38779
101.0,1,33.389189
101.0,1,33.390802
101.0,1,33.392241
101.0,1,33.394065
101.0,1,33.395561
101.0,2,33.39795
101.0,1,33.399246
101.0,2,33.401874
101.0,1,33.403165
101.0,1,33.404469
101.0,1,33.405811
101.0,1,33.408277
101.0,1,33.410768
101.0,2,33.415297
101.0,2,33.419389
101.0,2,33.423359
102.0,2,33.425879
101.0,1,33.42799
101.0,1,33.429869
101.0,1,33.431767
104.0,4,33.43933
102.0,2,33.44328
101.0,1,33.445032
101.0,1,33.446421
101.0,1,33.448431
101.0,1,33.450192
103.0,4,33.455604
101.0,1,33.456886
103.0,3,33.461519
102.0,3,33.465958
101.0,2,33.46836
101.0,1,33.469676
101.0,2,33.472642
101.0,1,33.473994
101.0,1,33.475301
101.0,1,33.476789
101.0,1,33.478624
101.0,1,33.479961
101.0,1,33.481178
102.0,2,33.483848
101.0,1,33.485109
101.0,1,33.486665
101.0,1,33.488035
101.0,1,33.489388
102.0,2,33.49196
101.0,1,33.493567
103.0,3,33.499603
101.0,2,33.503336
101.0,1,33.504693
101.0,1,33.505985
101.0,1,33.507277
101.0,1,33.5086
101.0,1,33.510165
102.0,2,33.514477
101.0,1,33.516326
101.0,2,33.520445
102.0,2,33.524449
101.0,1,33.526439
101.0,1,33.528977
101.0,1,33.53102
103.0,4,33.538765
101.0,2,33.542379
101.0,1,33.544416
101.0,1,33.545802
101.0,1,33.547066
102.0,2,33.549804
101.0,1,33.551448
101.0,1,33.5528
102.0,2,33.555508
101.0,1,33.557298
101.0,1,33.559274
101.0,1,33.561681
101.0,1,33.563685
101.0,1,33.565029
101.0,1,33.566609
102.0,2,33.569553
101.0,2,33.573424
101.0,1,33.575341
101.0,1,33.577861
103.0,3,33.581911
101.0,1,33.583803
101.0,1,33.585502
103.0,4,33.590694
101.0,1,33.592733
101.0,1,33.595162
103.0,4,33.60167
101.0,1,33.603024
103.0,3,33.608358
101.0,1,33.610451
101.0,1,33.612045
102.0,3,33.616207
101.0,1,33.617595
101.0,1,33.619408
101.0,1,33.621494
101.0,1,33.623471
102.0,2,33.627793
101.0,1,33.629139
101.0,1,33.630782
102.0,3,33.637258
101.0,2,33.640792
103.0,3,33.647112
101.0,1,33.649854
102.0,2,33.652561
101.0,1,33.654227
101.0,1,33.655591
101.0,1,33.656879
101.0,1,33.658236
101.0,1,33.659751
101.0,1,33.664473
102.0,2,33.668706
101.0,1,33.670168
102.0,2,33.673169
101.0,2,33.676404
101.0,1,33.680625
101.0,1,33.683121
102.0,2,33.68729
101.0,1,33.689552
102.0,3,33.69827
101.0,1,33.700442
105.0,6,33.715323
102.0,2,33.719378
102.0,3,33.725474
101.0,2,33.732435
102.0,2,33.736849
101.0,1,33.738203
101.0,1,33.739664
101.0,1,33.74112
101.0,1,33.745764
101.0,1,33.748557
101.0,1,33.750134
102.0,2,33.754305
103.0,3,33.761122
101.0,1,33.764061
101.0,1,33.765958
101.0,1,33.767242
101.0,1,33.76857
101.0,1,33.76996
101.0,1,33.771669
101.0,1,33.773761
101.0,1,33.776361
102.0,2,33.782728
101.0,2,33.786669
101.0,1,33.788628
101.0,1,33.791438
103.0,3,33.799828
101.0,1,33.801908
101.0,1,33.803832
101.0,1,33.806264
101.0,1,33.808332
101.0,1,33.810359
101.0,1,33.813926
102.0,3,33.818545
102.0,2,33.822338
101.0,1,33.823675
103.0,3,33.829838
101.0,1,33.831621
101.0,1,33.833238
101.0,1,33.83492
101.0,1,33.836364
101.0,2,33.840413
102.0,2,33.845762
102.0,3,33.851013
101.0,2,33.854942
102.0,2,33.858903
101.0,1,33.862416
102.0,3,33.867484
101.0,1,33.869543
101.0,1,33.870995
101.0,1,33.87235
101.0,1,33.87376
102.0,4,33.882999
106.0,6,33.891949
102.0,2,33.897098
102.0,2,33.901155
101.0,1,33.903193
101.0,2,33.905994
101.0,1,33.907354
102.0,2,33.911934
103.0,4,33.91981
102.0,2,33.922421
101.0,1,33.923903
101.0,1,33.925244
101.0,1,33.926777
102.0,2,33.931864
101.0,1,33.93365
101.0,1,33.935015
101.0,1,33.936788
101.0,2,33.940748
101.0,1,33.942757
101.0,1,33.94667
101.0,1,33.949549
101.0,1,33.951571
101.0,1,33.952991
101.0,1,33.954325
101.0,1,33.955634
101.0,2,33.958192
101.0,1,33.959516
101.0,1,33.962145
101.0,1,33.964405
101.0,1,33.966898
102.0,2,33.970409
101.0,1,33.971738
101.0,1,33.973071
102.0,2,33.97571
101.0,1,33.977954
101.0,1,33.981217
102.0,2,33.985316
101.0,1,33.987291
104.0,6,33.999776
101.0,1,34.001218
101.0,1,34.002546
101.0,1,34.003812
102.0,3,34.007923
102.0,2,34.011353
101.0,1,34.013324
101.0,1,34.015289
101.0,1,34.018055
101.0,2,34.021312
101.0,2,34.023951
104.0,4,34.031946
101.0,1,34.033479
101.0,1,34.034809
101.0,1,34.036087
103.0,4,34.041561
101.0,1,34.042924
102.0,2,34.046787
102.0,2,34.049489
101.0,1,34.051378
101.0,1,34.053838
101.0,2,34.056485
101.0,1,34.057765
101.0,1,34.059066
101.0,1,34.061151
103.0,4,34.066476
101.0,1,34.067818
101.0,1,34.069124
101.0,1,34.070455
101.0,2,34.073071
101.0,1,34.074445
101.0,1,34.075791
101.0,1,34.078002
101.0,2,34.080614
101.0,1,34.081948
