#{"t_start": 1760184802.4956508, "env_id": "None"}
r,l,t
102.0,2,14.831283
101.0,2,14.834867
101.0,1,14.836588
101.0,1,14.837801
104.0,6,14.844927
101.0,3,14.84886
104.0,5,14.855112
101.0,1,14.856355
101.0,1,14.85767
104.0,4,14.862849
105.0,6,14.870878
101.0,1,14.872128
102.0,3,14.875854
103.0,4,14.881148
101.0,1,14.882769
104.0,5,14.888882
102.0,2,14.891423
102.0,2,14.893912
103.0,3,14.897571
105.0,7,14.906799
101.0,1,14.908047
101.0,1,14.909338
103.0,4,14.914395
101.0,1,14.916485
101.0,1,14.918431
101.0,2,14.921829
101.0,1,14.923646
104.0,5,14.932575
104.0,4,14.93723
103.0,3,14.941197
101.0,1,14.94248
101.0,1,14.943803
101.0,1,14.9451
101.0,1,14.94704
101.0,1,14.949046
102.0,2,14.952639
104.0,5,14.961439
101.0,2,14.965687
101.0,1,14.967596
102.0,3,14.972551
106.0,8,14.984511
101.0,1,14.986393
102.0,3,14.991752
102.0,2,14.995646
101.0,2,14.998207
101.0,1,14.999453
101.0,1,15.000797
101.0,1,15.002125
101.0,1,15.003316
103.0,4,15.008324
101.0,1,15.009663
101.0,1,15.011728
102.0,3,15.017194
102.0,2,15.02066
101.0,1,15.022562
102.0,2,15.02652
101.0,1,15.028282
101.0,1,15.029506
101.0,2,15.031962
101.0,3,15.035646
103.0,3,15.039448
101.0,1,15.040727
101.0,1,15.042193
104.0,4,15.04736
101.0,1,15.048654
101.0,1,15.049903
101.0,2,15.052282
102.0,3,15.056154
102.0,2,15.059384
104.0,5,15.068171
104.0,4,15.076119
104.0,5,15.082614
101.0,1,15.08397
101.0,1,15.085165
101.0,1,15.086401
102.0,2,15.088698
101.0,1,15.091478
102.0,2,15.095253
104.0,4,15.100126
101.0,1,15.101411
101.0,3,15.105063
101.0,1,15.107191
102.0,2,15.110621
104.0,4,15.117707
103.0,3,15.122598
101.0,1,15.123916
101.0,1,15.125267
103.0,3,15.12914
101.0,2,15.131778
102.0,3,15.135478
101.0,2,15.138386
103.0,5,15.144184
104.0,4,15.14871
101.0,1,15.150142
102.0,4,15.15563
101.0,1,15.156812
104.0,4,15.161613
101.0,1,15.162969
103.0,3,15.166669
102.0,2,15.169743
101.0,1,15.171034
101.0,1,15.172334
103.0,3,15.176012
101.0,1,15.177203
104.0,6,15.185246
101.0,1,15.186587
102.0,4,15.191579
102.0,2,15.193889
101.0,2,15.196559
101.0,1,15.19783
101.0,3,15.202163
102.0,3,15.205431
103.0,5,15.211519
102.0,2,15.213969
105.0,7,15.222956
101.0,1,15.22426
102.0,2,15.226785
105.0,5,15.234478
101.0,1,15.236232
102.0,2,15.239927
101.0,1,15.241937
101.0,2,15.245567
101.0,1,15.247329
103.0,4,15.255167
104.0,5,15.263821
101.0,1,15.265818
106.0,6,15.273107
101.0,2,15.275535
103.0,5,15.282126
101.0,1,15.283386
101.0,1,15.284575
103.0,3,21.267265
105.0,5,21.276818
101.0,1,21.278756
101.0,1,21.280072
102.0,2,21.282593
101.0,2,21.284995
101.0,1,21.286214
101.0,1,21.287434
101.0,2,21.289952
101.0,1,21.291224
101.0,2,21.294118
101.0,1,21.295415
102.0,3,21.299366
101.0,1,21.3007
102.0,2,21.303242
106.0,7,21.312837
101.0,1,21.314122
101.0,1,21.315416
101.0,1,21.316658
101.0,1,21.31799
102.0,2,21.320467
101.0,1,21.321776
101.0,1,21.323101
101.0,1,21.325054
102.0,2,21.327503
101.0,1,21.328816
101.0,1,21.330111
101.0,2,21.332714
101.0,1,21.333956
101.0,1,21.33534
101.0,1,21.336624
101.0,2,21.339267
101.0,1,21.340921
105.0,5,21.346995
103.0,5,21.353479
104.0,5,21.360224
104.0,5,21.369035
101.0,2,21.37232
103.0,4,21.377249
104.0,5,21.383018
103.0,3,21.387545
102.0,4,21.392631
101.0,1,21.393943
102.0,2,21.396587
101.0,1,21.397912
101.0,1,21.399165
101.0,1,21.400455
101.0,1,21.401856
101.0,1,21.403147
101.0,1,21.404353
104.0,5,21.410862
101.0,1,21.412208
101.0,1,21.413841
101.0,2,21.417317
102.0,2,21.420472
101.0,3,21.424209
105.0,6,21.431767
101.0,1,21.432992
102.0,3,21.437416
101.0,1,21.438674
101.0,1,21.439911
101.0,1,21.441199
101.0,1,21.442441
101.0,2,21.445016
103.0,4,21.449995
101.0,2,21.452884
101.0,1,21.454139
102.0,2,21.456729
101.0,1,21.45791
103.0,3,21.462926
102.0,2,21.466452
102.0,3,21.470082
101.0,1,21.471386
101.0,1,21.472723
101.0,1,21.473959
101.0,3,21.477679
101.0,1,21.479017
102.0,2,21.481934
101.0,1,21.483253
101.0,1,21.484493
102.0,2,21.48687
101.0,1,21.488168
101.0,1,21.48941
101.0,1,21.490911
101.0,1,21.492201
102.0,3,21.496214
101.0,1,21.497499
101.0,1,21.498775
102.0,5,21.50494
101.0,1,21.506225
101.0,1,21.507621
101.0,1,21.508945
102.0,2,21.512066
101.0,1,21.514238
101.0,1,21.515528
104.0,4,21.520483
102.0,2,21.522964
101.0,1,21.524273
101.0,1,21.525588
101.0,2,21.528356
101.0,1,21.529722
101.0,1,21.531083
104.0,5,21.53716
102.0,2,21.539625
102.0,2,21.542401
101.0,2,21.545835
101.0,1,21.54721
102.0,3,21.551082
101.0,1,21.552373
101.0,1,21.553609
104.0,4,21.558956
101.0,1,21.560808
101.0,2,21.564555
101.0,1,21.566379
101.0,2,21.56993
101.0,1,21.571921
102.0,2,21.575917
101.0,1,21.577613
101.0,1,21.578922
101.0,1,21.580228
101.0,1,21.581518
101.0,1,21.582825
103.0,3,21.586438
101.0,2,21.588996
104.0,4,21.595666
101.0,1,21.597547
101.0,2,21.601078
101.0,1,21.602925
102.0,4,21.609922
101.0,2,21.612426
101.0,1,21.613786
101.0,1,21.615031
101.0,1,21.616216
101.0,1,21.617512
101.0,1,21.618972
101.0,1,21.620345
101.0,2,21.62279
101.0,1,21.624979
101.0,1,21.626938
101.0,2,21.630674
101.0,1,21.632522
102.0,3,21.638005
102.0,2,21.641526
102.0,3,21.645237
101.0,2,21.647775
102.0,3,21.651463
101.0,1,21.652785
101.0,1,21.654817
102.0,2,21.658837
101.0,1,21.660709
101.0,2,21.664364
102.0,2,21.667935
101.0,1,21.669867
102.0,2,21.672794
101.0,1,21.674072
101.0,1,21.675312
101.0,1,21.676498
102.0,2,21.679088
104.0,5,21.685505
101.0,1,21.687187
101.0,2,21.689701
102.0,2,21.692058
103.0,3,21.695789
101.0,1,21.697093
101.0,1,21.698433
101.0,1,21.699815
101.0,1,21.701143
102.0,2,21.704265
101.0,1,21.705569
102.0,3,21.709306
101.0,1,21.710609
102.0,2,21.713145
106.0,6,21.721869
101.0,1,21.72313
104.0,4,21.727897
101.0,1,21.729077
105.0,6,21.737908
101.0,1,21.739163
101.0,2,21.741653
103.0,7,21.752667
101.0,1,21.754489
102.0,4,21.761651
101.0,1,21.76358
101.0,1,21.765796
101.0,1,21.767147
101.0,1,21.768399
102.0,2,21.770852
101.0,1,21.772097
103.0,4,21.777276
101.0,1,21.778558
101.0,1,21.780311
105.0,6,21.789623
101.0,1,21.790983
101.0,1,21.792316
101.0,2,21.795003
101.0,1,21.79674
102.0,3,21.800627
101.0,1,21.801871
101.0,1,21.803207
102.0,2,21.805672
101.0,1,21.807076
101.0,1,21.808444
106.0,8,21.818565
102.0,4,21.823535
101.0,1,21.824878
101.0,2,21.827437
101.0,4,21.833161
102.0,2,21.835638
102.0,4,21.840806
106.0,6,21.848499
101.0,1,21.849747
101.0,2,21.852221
101.0,1,21.853529
101.0,1,21.854968
101.0,1,21.856305
101.0,1,21.857633
101.0,1,21.858903
101.0,1,21.860509
102.0,2,21.86304
101.0,2,21.865363
101.0,1,21.86672
103.0,3,21.870582
101.0,1,21.872235
101.0,1,21.873686
101.0,1,21.874996
101.0,1,21.876892
102.0,3,21.882479
103.0,4,21.889226
101.0,1,21.891191
101.0,1,21.893785
104.0,5,21.903365
103.0,5,21.913133
102.0,2,21.916854
102.0,2,21.920433
101.0,1,21.922292
101.0,1,21.924764
101.0,1,21.926843
101.0,1,21.92876
101.0,1,21.930717
101.0,1,21.932614
101.0,1,21.934367
101.0,1,21.936321
102.0,3,21.942497
102.0,3,21.948239
102.0,3,21.953383
101.0,1,21.955367
102.0,3,21.959692
101.0,1,21.960984
102.0,2,21.963647
101.0,1,21.964937
103.0,3,21.968975
104.0,4,21.974831
102.0,3,21.978678
101.0,1,21.980011
101.0,1,21.981299
102.0,3,21.985198
101.0,2,21.988476
101.0,1,21.99092
103.0,3,21.995766
104.0,4,22.000674
101.0,1,22.001924
101.0,2,22.005109
101.0,1,22.007018
101.0,1,22.008726
101.0,1,22.010598
101.0,1,22.01239
101.0,1,22.014189
102.0,2,22.018084
103.0,3,22.02314
101.0,1,22.024367
102.0,3,22.028106
105.0,6,22.035463
101.0,1,22.037694
101.0,1,22.039644
104.0,4,22.046691
102.0,2,22.050574
101.0,1,22.052975
101.0,1,22.054975
101.0,1,22.056856
101.0,1,22.058778
101.0,1,22.060658
102.0,2,22.064206
101.0,1,22.066008
104.0,4,22.074458
101.0,2,22.077818
101.0,2,22.080325
101.0,1,22.081637
101.0,1,22.083185
103.0,3,22.08898
102.0,2,22.092506
102.0,2,22.095553
101.0,1,22.096874
102.0,2,22.099778
101.0,1,22.101039
101.0,1,22.102288
102.0,2,22.104675
102.0,2,22.1071
101.0,2,22.10958
101.0,1,22.111084
101.0,1,22.112442
101.0,2,22.11528
102.0,2,22.117764
101.0,1,22.119049
104.0,4,22.124241
101.0,1,22.125608
101.0,2,22.12832
104.0,4,22.133679
101.0,2,22.136334
102.0,2,22.139087
101.0,1,22.140904
102.0,2,22.143481
101.0,1,22.144792
102.0,2,22.147637
102.0,2,22.14996
102.0,2,22.152436
102.0,3,22.156161
101.0,1,22.157454
101.0,1,22.1588
101.0,1,22.160143
101.0,1,22.161415
102.0,2,22.164275
101.0,1,22.165651
102.0,2,22.168029
101.0,1,22.169257
101.0,1,22.1705
102.0,2,22.173081
101.0,1,22.174453
102.0,2,22.176929
101.0,1,22.178888
101.0,1,22.180818
103.0,3,22.186336
101.0,1,22.188286
101.0,1,22.190044
101.0,1,22.191793
101.0,1,22.193799
101.0,1,22.195092
102.0,2,22.197585
103.0,4,22.202831
101.0,1,22.204132
102.0,2,22.206757
101.0,1,22.208429
101.0,1,22.209794
101.0,2,22.21224
101.0,1,22.213611
102.0,2,22.216083
101.0,1,22.217322
102.0,4,22.222427
104.0,6,22.23038
101.0,2,22.233037
105.0,6,22.241249
103.0,3,22.244965
101.0,1,22.24619
101.0,1,22.247405
101.0,3,22.251127
104.0,4,22.256519
101.0,1,22.257862
104.0,4,22.262831
101.0,1,22.264022
101.0,1,22.265207
101.0,1,22.266474
102.0,2,22.269077
102.0,2,22.272048
101.0,2,22.274911
101.0,1,22.276107
101.0,1,22.277297
101.0,2,22.279785
101.0,1,22.281119
101.0,1,22.282425
102.0,2,22.285084
102.0,3,22.289382
101.0,1,22.290668
101.0,1,22.291937
101.0,1,22.293229
102.0,3,22.296998
101.0,1,22.298342
101.0,1,22.29969
104.0,5,22.306424
102.0,2,22.308749
101.0,1,22.310043
101.0,1,22.311326
102.0,4,22.316526
101.0,1,22.318151
101.0,1,22.320145
104.0,7,22.332508
102.0,2,22.336101
101.0,1,22.337401
102.0,2,22.339938
101.0,1,22.341245
101.0,1,22.342572
102.0,2,22.345157
101.0,1,22.346485
101.0,1,22.347771
101.0,1,22.349147
103.0,5,22.358815
102.0,2,22.362336
101.0,1,22.364246
101.0,2,22.368436
101.0,1,22.370398
101.0,3,22.375886
103.0,4,22.383125
101.0,1,22.384399
102.0,2,22.386962
101.0,1,22.388239
104.0,7,22.396976
102.0,2,22.400984
101.0,1,22.402851
102.0,2,22.406265
103.0,4,22.414192
105.0,6,22.424825
101.0,2,22.428557
102.0,2,22.431779
103.0,3,22.435468
101.0,1,22.436716
101.0,1,22.437952
101.0,1,22.439297
104.0,6,22.447322
101.0,1,22.448699
101.0,1,22.449948
101.0,1,22.451192
102.0,4,22.456251
101.0,1,22.457735
102.0,3,22.461431
102.0,2,22.465368
102.0,2,22.46894
101.0,1,22.470859
101.0,2,22.474519
101.0,1,22.47633
102.0,2,22.480013
102.0,2,22.482673
102.0,4,22.487725
102.0,2,22.490389
101.0,2,22.492989
101.0,1,22.494905
101.0,1,22.496882
102.0,2,22.500548
101.0,1,22.50247
102.0,2,22.506082
101.0,1,22.507884
102.0,2,22.511966
103.0,3,22.517542
101.0,1,22.51941
101.0,1,22.521301
101.0,1,22.523284
106.0,6,22.532508
101.0,2,22.535052
102.0,3,22.53878
101.0,1,22.54011
103.0,3,22.544674
102.0,2,22.547158
101.0,1,22.548397
101.0,1,22.549645
101.0,1,22.550935
101.0,1,22.552186
102.0,2,22.554827
101.0,1,22.556163
101.0,1,22.557438
102.0,3,22.561665
103.0,3,22.56535
101.0,1,22.566574
102.0,3,22.57006
101.0,1,22.571369
101.0,1,22.572677
101.0,1,22.574435
101.0,2,22.577096
101.0,1,22.57833
102.0,2,22.58083
101.0,1,22.582176
102.0,4,22.587254
101.0,1,22.588527
101.0,1,22.59016
104.0,5,22.596689
101.0,1,22.597872
101.0,1,22.599053
101.0,1,22.600387
101.0,1,22.601688
101.0,2,22.604399
101.0,2,22.607486
101.0,1,22.608763
103.0,4,22.61379
101.0,1,22.61498
102.0,2,22.617726
102.0,2,22.620337
105.0,5,22.627058
106.0,10,22.63963
101.0,2,22.642196
101.0,1,22.643489
101.0,2,22.645975
101.0,1,22.647205
101.0,1,22.648512
101.0,1,22.649912
101.0,1,22.65125
102.0,2,22.654171
101.0,1,22.656411
102.0,2,22.660188
105.0,6,22.670662
102.0,2,22.673292
101.0,1,22.674596
103.0,3,22.678216
101.0,1,22.679461
101.0,1,22.680927
104.0,4,22.686217
101.0,1,22.687538
101.0,2,22.690124
101.0,1,22.69136
101.0,1,22.692655
101.0,1,22.693896
101.0,2,22.696463
102.0,2,22.69898
104.0,4,22.704749
102.0,6,22.712173
101.0,1,22.713421
101.0,1,22.714694
102.0,3,22.718913
101.0,1,22.720205
102.0,3,22.72393
101.0,1,22.725168
101.0,1,22.726417
104.0,5,22.73321
101.0,2,22.7359
101.0,1,22.737199
101.0,1,22.73839
101.0,1,22.739743
104.0,4,22.744844
102.0,2,22.747346
102.0,2,22.751432
103.0,5,22.760257
101.0,1,22.762257
101.0,1,22.764556
101.0,1,22.765949
101.0,1,22.767214
101.0,1,22.768466
101.0,1,22.769722
104.0,4,22.774835
102.0,2,22.777363
101.0,2,22.781943
101.0,1,22.785851
102.0,2,22.789731
101.0,1,22.791062
102.0,3,22.795409
101.0,1,22.796691
103.0,3,22.800437
101.0,1,22.801817
101.0,1,22.803065
102.0,2,22.805723
102.0,2,22.808255
102.0,2,22.812114
101.0,1,22.813915
101.0,1,22.815778
101.0,1,22.817712
101.0,1,22.81958
101.0,1,22.820882
102.0,2,22.823394
101.0,1,22.824593
101.0,1,22.826308
101.0,1,22.827647
101.0,1,22.828948
101.0,1,22.830196
105.0,6,22.838042
101.0,1,22.839332
101.0,1,22.841087
101.0,1,22.842396
101.0,2,22.84481
101.0,1,22.846064
103.0,4,22.85118
102.0,2,22.853801
102.0,3,22.857929
103.0,3,22.861729
103.0,3,22.865298
101.0,1,22.866698
101.0,2,22.869065
101.0,1,22.870411
101.0,1,22.872771
101.0,1,22.874623
101.0,2,22.878278
101.0,1,22.880156
101.0,1,22.881892
101.0,1,22.883688
104.0,5,22.891201
106.0,6,22.89886
101.0,1,22.900194
101.0,2,22.903225
103.0,3,22.907149
104.0,6,22.914284
101.0,1,22.915579
104.0,6,22.923637
106.0,6,22.931334
101.0,1,22.932565
101.0,1,22.934443
101.0,3,22.94007
103.0,5,22.948853
101.0,1,22.950969
106.0,6,22.958277
103.0,3,22.962258
102.0,3,22.967071
101.0,1,22.968335
101.0,1,22.969582
103.0,3,22.973267
104.0,5,22.979629
101.0,1,22.98151
101.0,2,22.984224
101.0,3,22.987961
101.0,1,22.989267
101.0,1,22.990559
102.0,2,22.993108
101.0,1,22.994397
101.0,3,22.998758
101.0,1,23.000097
101.0,1,23.001411
101.0,1,23.002712
101.0,1,23.004042
101.0,1,23.005325
101.0,1,23.006622
106.0,8,23.016878
102.0,2,23.019309
101.0,1,23.02059
104.0,5,23.027074
101.0,1,23.028806
101.0,1,23.030133
104.0,4,23.034953
101.0,3,23.038938
104.0,4,23.044744
102.0,2,23.047443
101.0,2,23.049973
101.0,1,23.051209
101.0,1,23.052451
102.0,2,23.055109
102.0,2,23.057811
101.0,2,23.060997
101.0,1,23.062818
101.0,1,23.064682
101.0,1,23.066545
101.0,2,23.070093
101.0,1,23.072156
102.0,3,23.078397
101.0,1,23.079815
104.0,4,23.084835
101.0,1,23.086163
104.0,4,23.092127
103.0,3,23.096129
101.0,1,23.097462
101.0,2,23.099902
101.0,1,23.101254
101.0,2,23.103828
101.0,1,23.105193
102.0,3,23.109735
101.0,1,23.111218
102.0,2,23.113733
101.0,1,23.11501
101.0,2,23.117396
101.0,2,23.119812
102.0,2,23.123101
102.0,2,23.126639
101.0,2,23.130569
101.0,1,23.132577
101.0,2,23.136354
101.0,1,23.138635
101.0,1,23.140037
101.0,1,23.141377
101.0,2,23.143995
102.0,3,23.147687
101.0,1,23.149151
101.0,1,23.15049
101.0,1,23.151726
101.0,1,23.153669
101.0,1,23.155093
101.0,1,23.156351
101.0,1,23.157697
101.0,1,23.158884
101.0,1,23.160189
103.0,3,23.163872
102.0,3,23.167792
101.0,1,23.170163
101.0,1,23.172091
101.0,1,23.173891
101.0,1,23.175761
101.0,1,23.177618
102.0,2,23.181459
101.0,1,23.183365
101.0,1,23.185004
102.0,2,23.187725
101.0,1,23.189007
101.0,1,23.190378
102.0,2,23.192979
103.0,3,23.196822
101.0,1,23.198191
102.0,2,23.201365
101.0,2,23.203794
104.0,4,23.208562
101.0,1,23.209767
102.0,2,23.212448
102.0,2,23.215645
101.0,2,23.218356
105.0,6,23.225732
101.0,1,23.227076
101.0,1,23.228329
103.0,5,23.235116
101.0,1,23.23635
102.0,2,23.238839
103.0,3,23.242725
101.0,2,23.246283
102.0,2,23.248697
101.0,2,23.251252
102.0,3,23.254941
106.0,8,23.26545
105.0,5,23.271732
102.0,2,23.274466
101.0,1,23.275756
101.0,1,23.277379
104.0,5,23.283881
102.0,3,23.28771
101.0,3,23.291636
101.0,1,23.29328
101.0,1,23.294861
102.0,3,23.298618
101.0,1,23.299967
101.0,1,23.30126
103.0,3,23.305199
101.0,2,23.307651
101.0,1,23.309223
102.0,3,23.313189
104.0,4,23.318057
101.0,1,23.319297
101.0,1,23.320634
102.0,3,23.324602
101.0,1,23.32643
101.0,1,23.327657
101.0,1,23.328919
102.0,2,23.331501
101.0,1,23.332849
101.0,2,23.33535
101.0,1,23.336628
101.0,1,23.337958
101.0,1,23.339249
102.0,2,23.34264
101.0,1,23.344621
101.0,2,23.348291
101.0,1,23.350162
101.0,1,23.351509
103.0,3,23.355482
101.0,1,23.358475
101.0,2,23.362584
104.0,4,23.369894
101.0,2,23.373163
101.0,1,23.374528
102.0,3,23.378554
101.0,1,23.3799
104.0,4,23.384988
102.0,2,23.388646
104.0,6,23.399772
103.0,3,23.404512
102.0,2,23.406955
102.0,2,23.409366
101.0,1,23.410694
101.0,2,23.413341
101.0,1,23.414658
101.0,2,23.41709
101.0,1,23.418824
101.0,1,23.420295
101.0,2,23.422632
101.0,1,23.423879
101.0,1,23.425165
101.0,1,23.426423
101.0,2,23.429043
101.0,2,23.431675
101.0,2,23.434182
102.0,3,23.438861
101.0,1,23.440107
101.0,1,23.441406
102.0,2,23.444265
101.0,1,23.446115
102.0,2,23.448814
101.0,3,23.452867
102.0,2,23.455372
102.0,2,23.457754
101.0,1,23.458973
102.0,3,23.463513
102.0,2,23.466183
102.0,2,23.469218
101.0,1,23.470498
103.0,3,23.474179
102.0,2,23.476556
101.0,3,23.480287
101.0,2,23.484169
101.0,2,23.487615
101.0,1,23.489485
104.0,5,23.498645
101.0,2,23.501261
101.0,2,23.503698
102.0,2,23.505979
101.0,1,23.507339
101.0,1,23.508623
102.0,2,23.511127
104.0,5,23.517842
101.0,1,23.519085
101.0,1,23.520421
101.0,1,23.521625
102.0,2,23.52437
101.0,1,23.5256
101.0,1,23.526896
102.0,2,23.53011
101.0,1,23.531455
101.0,1,23.532713
102.0,2,23.53514
101.0,1,23.536447
101.0,1,23.537792
101.0,1,23.539119
102.0,2,23.541732
101.0,3,23.546634
101.0,1,23.547985
103.0,3,23.551828
101.0,1,23.553067
102.0,3,23.556991
102.0,2,23.559951
101.0,1,23.561856
102.0,3,23.567485
101.0,1,23.569327
101.0,2,23.573031
101.0,1,23.576051
102.0,3,23.580294
101.0,1,23.581563
102.0,2,23.58403
102.0,2,23.586873
101.0,1,23.588127
101.0,1,23.589375
101.0,1,23.591055
101.0,2,23.593597
101.0,2,23.596029
102.0,3,23.599738
101.0,2,23.602297
101.0,1,23.603585
101.0,1,23.604934
101.0,1,23.606608
101.0,1,23.608005
101.0,2,23.610553
101.0,1,23.611862
104.0,4,23.616711
101.0,1,23.618198
101.0,1,23.619585
101.0,1,23.620927
101.0,1,23.622401
101.0,2,23.62497
101.0,2,23.627408
104.0,4,23.632357
101.0,1,23.633658
101.0,1,23.634994
102.0,3,23.639431
101.0,1,23.640759
101.0,3,23.644559
101.0,1,23.645798
101.0,1,23.647094
104.0,4,23.65239
101.0,2,23.655978
101.0,1,23.658054
102.0,2,23.661798
102.0,4,23.668784
101.0,1,23.670905
101.0,1,23.67221
101.0,1,23.673464
101.0,1,23.674711
102.0,2,23.677257
101.0,1,23.678545
101.0,1,23.679788
102.0,2,23.682407
101.0,1,23.683744
101.0,1,23.685125
101.0,1,23.686897
101.0,2,23.690585
101.0,1,23.69237
101.0,1,23.694237
101.0,1,23.696022
102.0,2,23.699582
101.0,2,23.70345
104.0,5,23.709776
102.0,3,23.713671
101.0,1,23.714925
101.0,1,23.71625
101.0,1,23.717529
101.0,1,23.719291
101.0,1,23.720614
101.0,1,23.721912
102.0,2,23.72445
101.0,1,23.725632
101.0,1,23.726819
101.0,1,23.728016
103.0,4,23.73324
101.0,1,23.735246
103.0,4,23.740671
102.0,2,23.743089
101.0,2,23.745739
101.0,2,23.748378
101.0,1,23.749728
101.0,1,23.751845
102.0,2,23.755575
103.0,3,23.760874
102.0,4,23.768745
103.0,3,23.774229
101.0,1,23.776094
101.0,1,23.778093
101.0,1,23.779971
103.0,3,23.787347
101.0,1,23.789704
101.0,1,23.791815
102.0,2,23.795592
103.0,3,23.800663
101.0,1,23.801937
103.0,3,23.805541
101.0,1,23.806841
101.0,1,23.808086
101.0,1,23.809384
101.0,1,23.810681
102.0,2,23.813255
101.0,1,23.814757
103.0,3,23.818722
102.0,2,23.821185
102.0,2,23.823731
101.0,1,23.825128
101.0,1,23.826547
101.0,2,23.829169
103.0,3,23.834564
101.0,1,23.836442
101.0,1,23.838169
105.0,9,23.854651
101.0,1,23.856542
101.0,1,23.858506
101.0,1,23.860331
101.0,1,23.862226
101.0,1,23.863678
101.0,2,23.866181
102.0,3,23.869951
101.0,2,23.87237
103.0,6,23.880206
103.0,3,23.883624
101.0,1,23.884927
101.0,1,23.886162
101.0,1,23.887407
102.0,3,23.891057
101.0,1,23.89238
101.0,2,23.895447
101.0,1,23.896765
102.0,2,23.899268
102.0,2,23.901689
104.0,4,23.906764
101.0,2,23.909278
101.0,1,23.911186
101.0,1,23.912546
102.0,3,23.916338
101.0,1,23.917582
101.0,1,23.918838
101.0,1,23.920149
102.0,2,23.92278
101.0,4,23.928411
102.0,2,23.930962
101.0,1,23.932293
101.0,1,23.93353
102.0,5,23.939658
102.0,2,23.942748
103.0,3,23.946624
104.0,4,23.95161
101.0,1,23.952957
101.0,1,23.954268
101.0,1,23.95559
101.0,1,23.95692
102.0,2,23.959914
101.0,2,23.962349
101.0,1,23.963591
103.0,3,23.967275
101.0,1,23.96857
101.0,3,23.972543
101.0,1,23.974046
103.0,5,23.980867
101.0,1,23.98216
101.0,1,23.983409
104.0,5,23.98979
101.0,2,23.992879
101.0,1,23.99413
101.0,1,23.995428
102.0,2,23.997919
101.0,1,23.999256
102.0,2,24.001797
101.0,1,24.003042
101.0,1,24.004383
105.0,5,24.010873
101.0,1,24.012036
101.0,1,24.013258
101.0,2,24.015634
101.0,1,24.016901
101.0,1,24.01814
101.0,2,24.020713
101.0,2,24.024395
102.0,2,24.02809
101.0,1,24.029987
101.0,1,24.031942
101.0,1,24.033746
101.0,1,24.035674
102.0,2,24.039282
101.0,1,24.040478
101.0,1,24.041784
103.0,3,24.045555
101.0,1,24.046867
101.0,1,24.048184
101.0,1,24.049522
101.0,1,24.050808
102.0,2,24.053931
102.0,3,24.05775
101.0,1,24.05906
101.0,1,24.060349
103.0,3,24.064235
101.0,1,24.065566
101.0,2,24.068818
101.0,1,24.071341
103.0,4,24.07891
102.0,2,24.082501
101.0,1,24.084553
105.0,6,24.095
101.0,1,24.096249
101.0,1,24.097537
104.0,5,24.104224
101.0,1,24.105471
101.0,2,24.108019
102.0,2,24.110474
101.0,1,24.111795
101.0,1,24.113044
101.0,2,24.115962
101.0,1,24.117265
101.0,1,24.118561
101.0,2,24.121089
103.0,3,24.124778
101.0,1,24.12617
101.0,1,24.127428
104.0,4,24.132868
101.0,1,24.134114
104.0,5,24.140404
101.0,1,24.141796
101.0,1,24.14316
103.0,3,24.147911
104.0,4,24.155029
102.0,2,24.158732
102.0,4,24.165228
102.0,2,24.167726
101.0,1,24.168976
101.0,2,24.171553
101.0,1,24.172883
101.0,1,24.174162
101.0,1,24.175388
102.0,3,24.180816
101.0,1,24.182761
101.0,1,24.184506
102.0,2,24.187989
105.0,7,24.198622
101.0,1,24.199812
104.0,4,24.204794
101.0,1,24.206224
101.0,1,24.207594
102.0,5,24.214667
101.0,1,24.215943
101.0,1,24.217236
101.0,1,24.218545
101.0,1,30.352741
101.0,1,30.355209
101.0,1,30.356589
101.0,1,30.35792
102.0,2,30.363757
101.0,1,30.365786
101.0,1,30.367726
103.0,4,30.374324
101.0,1,30.376819
101.0,1,30.379954
101.0,1,30.382198
101.0,1,30.384177
102.0,2,30.388573
101.0,1,30.390669
102.0,2,30.395374
101.0,1,30.397147
101.0,2,30.399821
101.0,2,30.402938
101.0,1,30.404439
102.0,2,30.407016
101.0,1,30.408636
102.0,4,30.416823
101.0,1,30.418249
103.0,3,30.422416
101.0,1,30.423725
101.0,1,30.425486
101.0,1,30.428335
101.0,1,30.430243
101.0,1,30.431566
102.0,2,30.43476
101.0,1,30.436955
101.0,1,30.43899
101.0,2,30.443892
101.0,1,30.446895
103.0,3,30.452737
101.0,1,30.454772
101.0,1,30.456628
102.0,3,30.464288
102.0,2,30.467905
101.0,1,30.469307
101.0,1,30.470572
101.0,2,30.473222
101.0,1,30.47458
101.0,1,30.477456
101.0,1,30.479468
101.0,1,30.481215
104.0,4,30.486795
101.0,1,30.48812
101.0,1,30.489379
102.0,2,30.492745
101.0,1,30.495222
102.0,2,30.49903
101.0,1,30.500328
101.0,1,30.501649
102.0,2,30.504251
101.0,1,30.505522
101.0,1,30.506881
101.0,1,30.50888
102.0,2,30.514055
101.0,1,30.515445
101.0,2,30.5181
104.0,4,30.523281
101.0,2,30.528752
101.0,1,30.530737
101.0,1,30.532719
101.0,1,30.534196
103.0,3,30.538125
101.0,1,30.53943
103.0,4,30.548541
101.0,1,30.549939
101.0,1,30.551324
101.0,1,30.552628
101.0,1,30.554037
101.0,1,30.555939
101.0,1,30.557869
101.0,1,30.562007
101.0,1,30.564144
101.0,1,30.56552
101.0,1,30.566794
103.0,3,30.571825
103.0,3,30.579817
